"artifactName","fullPackageName","typeName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","numberOfExternalTypes","externalPackageNames","externalTypeNames","packageName","fullTypeName","Source Cypher File: External_Dependencies/External_package_usage_per_type.cypher"
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition",2,2,2,2,"org.apache.avro.message,org.springframework.boot.autoconfigure.condition","org.apache.avro.message.SchemaStore,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBean","autoconfig","org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig","ObjectMapperAutoConfiguration$JacksonConfiguredCondition",2,4,2,2,"org.springframework.boot.autoconfigure.condition,org.springframework.context.annotation","org.springframework.boot.autoconfigure.condition.AnyNestedCondition,org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase","autoconfig","org.axonframework.extension.springboot.autoconfig.ObjectMapperAutoConfiguration$JacksonConfiguredCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$AvroConfiguredCondition",2,4,2,2,"org.springframework.boot.autoconfigure.condition,org.springframework.context.annotation","org.springframework.boot.autoconfigure.condition.AnyNestedCondition,org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase","autoconfig","org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration$AvroConfiguredCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig","AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition",2,4,2,2,"org.springframework.context.annotation,org.springframework.boot.autoconfigure.condition","org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase,org.springframework.boot.autoconfigure.condition.AllNestedConditions","autoconfig","org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig","UpdateCheckerAutoConfiguration$NotTestEnvironmentCondition",3,3,2,3,"org.springframework.context.annotation,org.springframework.core.type","org.springframework.context.annotation.Condition,org.springframework.context.annotation.ConditionContext,org.springframework.core.type.AnnotatedTypeMetadata","autoconfig","org.axonframework.extension.springboot.autoconfig.UpdateCheckerAutoConfiguration$NotTestEnvironmentCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.service.connection","AxonServerTestContainerConnectionDetailsFactory",3,6,2,3,"org.springframework.boot.autoconfigure.service.connection,org.springframework.boot.testcontainers.service.connection","org.springframework.boot.autoconfigure.service.connection.ConnectionDetails,org.springframework.boot.testcontainers.service.connection.ContainerConnectionSource,org.springframework.boot.testcontainers.service.connection.ContainerConnectionDetailsFactory","connection","org.axonframework.extension.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.util","OnMissingQualifiedBeanCondition",2,4,2,2,"org.springframework.boot.autoconfigure.condition,org.springframework.core.annotation","org.springframework.boot.autoconfigure.condition.ConditionOutcome,org.springframework.core.annotation.Order","util","org.axonframework.extension.springboot.util.OnMissingQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.util","OnQualifiedBeanCondition",2,4,2,2,"org.springframework.boot.autoconfigure.condition,org.springframework.core.annotation","org.springframework.boot.autoconfigure.condition.ConditionOutcome,org.springframework.core.annotation.Order","util","org.axonframework.extension.springboot.util.OnQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.util.jpa","ContainerManagedEntityManagerProvider",3,5,2,3,"jakarta.annotation,jakarta.persistence","jakarta.annotation.Nonnull,jakarta.persistence.EntityManager,jakarta.persistence.PersistenceContext","jpa","org.axonframework.extension.springboot.util.jpa.ContainerManagedEntityManagerProvider",""
"axon-test-5.0.1","org.axonframework.test.fixture","AxonTestThenCommand",4,37,2,4,"jakarta.annotation,org.hamcrest","jakarta.annotation.Nonnull,jakarta.annotation.Nullable,org.hamcrest.StringDescription,org.hamcrest.CoreMatchers","fixture","org.axonframework.test.fixture.AxonTestThenCommand",""
"axon-test-5.0.1","org.axonframework.test.fixture","RecordingEventStore",3,10,2,3,"jakarta.annotation,org.jetbrains.annotations","jakarta.annotation.Nonnull,jakarta.annotation.Nullable,org.jetbrains.annotations.NotNull","fixture","org.axonframework.test.fixture.RecordingEventStore",""
"axon-test-5.0.1","org.axonframework.test.fixture","AxonTestThenEvent",3,25,2,3,"jakarta.annotation,org.hamcrest","jakarta.annotation.Nonnull,jakarta.annotation.Nullable,org.hamcrest.StringDescription","fixture","org.axonframework.test.fixture.AxonTestThenEvent",""
"axon-test-5.0.1","org.axonframework.test.matchers","DeepEqualsMatcher",4,19,2,4,"org.hamcrest,org.slf4j","org.hamcrest.Description,org.hamcrest.BaseMatcher,org.slf4j.Logger,org.slf4j.LoggerFactory","matchers","org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-5.0.1","org.axonframework.test.server","AxonServerContainerUtils",5,9,2,5,"com.google.gson,org.junit.jupiter.api","com.google.gson.JsonParser,com.google.gson.JsonElement,com.google.gson.JsonArray,com.google.gson.JsonObject,org.junit.jupiter.api.Assertions","server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-5.0.1","org.axonframework.test.util","MessageMonitorReport",2,3,2,2,"jakarta.annotation,org.jetbrains.annotations","jakarta.annotation.Nonnull,org.jetbrains.annotations.NotNull","util","org.axonframework.test.util.MessageMonitorReport",""
"axon-test-5.0.1","org.axonframework.test.util","RecordingMessageMonitor",2,6,2,2,"jakarta.annotation,org.jetbrains.annotations","jakarta.annotation.Nonnull,org.jetbrains.annotations.NotNull","util","org.axonframework.test.util.RecordingMessageMonitor",""
"axon-tracing-opentelemetry-5.0.1","org.axonframework.extension.tracing.opentelemetry","MetadataContextGetter",2,3,2,2,"io.opentelemetry.context.propagation,jakarta.annotation","io.opentelemetry.context.propagation.TextMapGetter,jakarta.annotation.Nonnull","opentelemetry","org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-5.0.1","org.axonframework.extension.tracing.opentelemetry","MetadataContextSetter",2,5,2,2,"io.opentelemetry.context.propagation,jakarta.annotation","io.opentelemetry.context.propagation.TextMapSetter,jakarta.annotation.Nonnull","opentelemetry","org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter",""
"axon-update-5.0.1","org.axonframework.update","LoggingUpdateCheckerReporter",3,12,2,3,"org.slf4j,jakarta.annotation","org.slf4j.Logger,jakarta.annotation.Nonnull,org.slf4j.LoggerFactory","update","org.axonframework.update.LoggingUpdateCheckerReporter",""
"axon-update-5.0.1","org.axonframework.update","UpdateCheckerHttpClient",3,8,2,3,"org.slf4j,jakarta.annotation","org.slf4j.Logger,jakarta.annotation.Nonnull,org.slf4j.LoggerFactory","update","org.axonframework.update.UpdateCheckerHttpClient",""
"axon-update-5.0.1","org.axonframework.update","UpdateChecker",3,13,2,3,"org.slf4j,jakarta.annotation","org.slf4j.Logger,jakarta.annotation.Nonnull,org.slf4j.LoggerFactory","update","org.axonframework.update.UpdateChecker",""
"axon-update-5.0.1","org.axonframework.update","UpdateCheckerConfigurationEnhancer",3,4,2,3,"org.slf4j,jakarta.annotation","org.slf4j.Logger,jakarta.annotation.Nonnull,org.slf4j.LoggerFactory","update","org.axonframework.update.UpdateCheckerConfigurationEnhancer",""
"axon-common-5.0.1","org.axonframework.common","AxonThreadFactory",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","common","org.axonframework.common.AxonThreadFactory",""
"axon-common-5.0.1","org.axonframework.common","FutureUtils",2,4,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","common","org.axonframework.common.FutureUtils",""
"axon-common-5.0.1","org.axonframework.common","TypeReference",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","common","org.axonframework.common.TypeReference",""
"axon-common-5.0.1","org.axonframework.common","ConstructorUtils",1,7,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","common","org.axonframework.common.ConstructorUtils",""
"axon-common-5.0.1","org.axonframework.common","ReflectionUtils",2,50,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","common","org.axonframework.common.ReflectionUtils",""
"axon-common-5.0.1","org.axonframework.common","StringUtils",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nullable","common","org.axonframework.common.StringUtils",""
"axon-common-5.0.1","org.axonframework.common","IdentifierFactory",2,8,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","common","org.axonframework.common.IdentifierFactory",""
"axon-common-5.0.1","org.axonframework.common","TypeReflectionUtils",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","common","org.axonframework.common.TypeReflectionUtils",""
"axon-common-5.0.1","org.axonframework.common","TypeReflectionUtils$VarMap",1,1,1,1,"org.slf4j","org.slf4j.Logger","common","org.axonframework.common.TypeReflectionUtils$VarMap",""
"axon-common-5.0.1","org.axonframework.common.caching","EhCacheAdapter$CacheEventListenerAdapter",3,11,1,3,"org.ehcache.event","org.ehcache.event.CacheEventListener,org.ehcache.event.EventType,org.ehcache.event.CacheEvent","caching","org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter",""
"axon-common-5.0.1","org.axonframework.common.caching","EhCacheAdapter$1",1,11,1,1,"org.ehcache.event","org.ehcache.event.EventType","caching","org.axonframework.common.caching.EhCacheAdapter$1",""
"axon-common-5.0.1","org.axonframework.common.configuration","DecoratorDefinition",1,7,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DecoratorDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentOverrideException",2,2,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.ComponentOverrideException",""
"axon-common-5.0.1","org.axonframework.common.configuration","Configuration",2,22,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.Configuration",""
"axon-common-5.0.1","org.axonframework.common.configuration","AmbiguousComponentMatchException",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.AmbiguousComponentMatchException",""
"axon-common-5.0.1","org.axonframework.common.configuration","Component$Identifier",2,12,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.Component$Identifier",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentBuilder",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ComponentBuilder",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentNotFoundException",2,2,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.ComponentNotFoundException",""
"axon-common-5.0.1","org.axonframework.common.configuration","DecoratedComponent",1,8,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DecoratedComponent",""
"axon-common-5.0.1","org.axonframework.common.configuration","LifecycleHandler",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.LifecycleHandler",""
"axon-common-5.0.1","org.axonframework.common.configuration","DecoratorDefinition$1",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DecoratorDefinition$1",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentDecorator",2,3,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.ComponentDecorator",""
"axon-common-5.0.1","org.axonframework.common.configuration","ApplicationConfigurer",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ApplicationConfigurer",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentLifecycleHandler",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ComponentLifecycleHandler",""
"axon-common-5.0.1","org.axonframework.common.configuration","ConfigurationEnhancer",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ConfigurationEnhancer",""
"axon-common-5.0.1","org.axonframework.common.configuration","AbstractComponent$HandlerRegistration",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.AbstractComponent$HandlerRegistration",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentRegistry",2,39,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.ComponentRegistry",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentDefinition$1",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ComponentDefinition$1",""
"axon-common-5.0.1","org.axonframework.common.configuration","Components",2,12,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.Components",""
"axon-common-5.0.1","org.axonframework.common.configuration","DecoratorDefinition$2",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DecoratorDefinition$2",""
"axon-common-5.0.1","org.axonframework.common.configuration","LifecycleRegistry",1,11,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.LifecycleRegistry",""
"axon-common-5.0.1","org.axonframework.common.configuration","BaseModule",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.BaseModule",""
"axon-common-5.0.1","org.axonframework.common.configuration","InstantiatedComponentDefinition",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.InstantiatedComponentDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentDefinition",2,13,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.ComponentDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentDefinition$IncompleteComponentDefinition",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","Component",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.Component",""
"axon-common-5.0.1","org.axonframework.common.configuration","LazyInitializedComponentDefinition",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.LazyInitializedComponentDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","DefaultDecoratorDefinition",1,6,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DefaultDecoratorDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","Module",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.Module",""
"axon-common-5.0.1","org.axonframework.common.configuration","DecoratorDefinition$CompletedDecoratorDefinition",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DecoratorDefinition$CompletedDecoratorDefinition",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentDefinition$2",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ComponentDefinition$2",""
"axon-common-5.0.1","org.axonframework.common.configuration","ComponentFactory",1,5,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.ComponentFactory",""
"axon-common-5.0.1","org.axonframework.common.configuration","DefaultComponentRegistry$LocalConfiguration",2,12,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.DefaultComponentRegistry$LocalConfiguration",""
"axon-common-5.0.1","org.axonframework.common.configuration","HierarchicalConfiguration",1,5,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.HierarchicalConfiguration",""
"axon-common-5.0.1","org.axonframework.common.configuration","AbstractComponent",2,12,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","configuration","org.axonframework.common.configuration.AbstractComponent",""
"axon-common-5.0.1","org.axonframework.common.configuration","DecoratorDefinition$PartialDecoratorDefinition",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition",""
"axon-common-5.0.1","org.axonframework.common.infra","ComponentDescriptor",1,6,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","infra","org.axonframework.common.infra.ComponentDescriptor",""
"axon-common-5.0.1","org.axonframework.common.infra","DescribableComponent",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","infra","org.axonframework.common.infra.DescribableComponent",""
"axon-common-5.0.1","org.axonframework.common.infra","FilesystemStyleComponentDescriptor",1,6,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","infra","org.axonframework.common.infra.FilesystemStyleComponentDescriptor",""
"axon-common-5.0.1","org.axonframework.common.jpa","EntityManagerProvider",1,1,1,1,"jakarta.persistence","jakarta.persistence.EntityManager","jpa","org.axonframework.common.jpa.EntityManagerProvider",""
"axon-common-5.0.1","org.axonframework.common.jpa","SimpleEntityManagerProvider",1,3,1,1,"jakarta.persistence","jakarta.persistence.EntityManager","jpa","org.axonframework.common.jpa.SimpleEntityManagerProvider",""
"axon-common-5.0.1","org.axonframework.common.lifecycle","LifecycleHandlerInvocationException",2,2,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","lifecycle","org.axonframework.common.lifecycle.LifecycleHandlerInvocationException",""
"axon-common-5.0.1","org.axonframework.common.lifecycle","ShutdownLatch",2,3,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","lifecycle","org.axonframework.common.lifecycle.ShutdownLatch",""
"axon-common-5.0.1","org.axonframework.common.property","PropertyAccessStrategy",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","property","org.axonframework.common.property.PropertyAccessStrategy",""
"axon-common-5.0.1","org.axonframework.common.property","AbstractMethodPropertyAccessStrategy",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","property","org.axonframework.common.property.AbstractMethodPropertyAccessStrategy",""
"axon-common-5.0.1","org.axonframework.common.util","ExecutorServiceFactory",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","util","org.axonframework.common.util.ExecutorServiceFactory",""
"axon-conversion-5.0.1","org.axonframework.conversion","ConversionException",2,3,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","conversion","org.axonframework.conversion.ConversionException",""
"axon-conversion-5.0.1","org.axonframework.conversion","ContentTypeConverter",2,4,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","conversion","org.axonframework.conversion.ContentTypeConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion","ChainedConverter",2,11,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","conversion","org.axonframework.conversion.ChainedConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion","PassThroughConverter",2,6,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","conversion","org.axonframework.conversion.PassThroughConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion","Converter",2,10,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","conversion","org.axonframework.conversion.Converter",""
"axon-conversion-5.0.1","org.axonframework.conversion.converter","ByteArrayToInputStreamConverter",2,6,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","converter","org.axonframework.conversion.converter.ByteArrayToInputStreamConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion.converter","InputStreamToByteArrayConverter",2,6,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","converter","org.axonframework.conversion.converter.InputStreamToByteArrayConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion.converter","ByteArrayToStringConverter",2,6,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","converter","org.axonframework.conversion.converter.ByteArrayToStringConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion.converter","StringToByteArrayConverter",2,6,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","converter","org.axonframework.conversion.converter.StringToByteArrayConverter",""
"axon-conversion-5.0.1","org.axonframework.conversion.converter","BlobToInputStreamConverter",2,6,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","converter","org.axonframework.conversion.converter.BlobToInputStreamConverter",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing","CriteriaResolver",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.CriteriaResolver",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing","EventSourcedEntityFactory",2,7,1,2,"jakarta.annotation","jakarta.annotation.Nonnull,jakarta.annotation.Nullable","eventsourcing","org.axonframework.eventsourcing.EventSourcedEntityFactory",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing","EventSourcingRepository",1,18,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.EventSourcingRepository",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation","AnnotationBasedEventCriteriaResolverDefinition",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","annotation","org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolverDefinition",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation","CriteriaResolverDefinition",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","annotation","org.axonframework.eventsourcing.annotation.CriteriaResolverDefinition",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation","EventSourcedEntityFactoryDefinition",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","annotation","org.axonframework.eventsourcing.annotation.EventSourcedEntityFactoryDefinition",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation.reflection","AnnotationBasedEventSourcedEntityFactory$ScannedEntityCreator",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","reflection","org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$ScannedEntityCreator",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation.reflection","AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","reflection","org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation.reflection","AnnotationBasedEventSourcedEntityFactoryDefinition",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","reflection","org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactoryDefinition",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcedEntityModule$MessagingModelPhase",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$MessagingModelPhase",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcedEntityModule$CriteriaResolverPhase",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$CriteriaResolverPhase",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","AnnotatedEventSourcedEntityModule",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.AnnotatedEventSourcedEntityModule",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","SimpleEventSourcedEntityModule",1,8,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcedEntityModule$EntityIdResolverPhase",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityIdResolverPhase",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcingConfigurationDefaults",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcingConfigurationDefaults",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcingConfigurer",1,13,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcingConfigurer",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcedEntityModule$EntityFactoryPhase",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityFactoryPhase",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.configuration","EventSourcedEntityModule",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","configuration","org.axonframework.eventsourcing.configuration.EventSourcedEntityModule",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","StreamSpliterator",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.StreamSpliterator",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","EventStoreTransaction",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.EventStoreTransaction",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","AppendEventsTransactionRejectedException",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.AppendEventsTransactionRejectedException",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","ConsistencyMarkers$InfinityConsistencyMarker",1,2,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$InfinityConsistencyMarker",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","GlobalIndexPosition",1,3,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.GlobalIndexPosition",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","TaggedEventMessage",1,1,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.TaggedEventMessage",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore","PayloadBasedTagResolver",1,4,1,1,"jakarta.annotation","jakarta.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.PayloadBasedTagResolver",""
