"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-eventsourcing-5.1.0",3,3,4,1,2,1.3333333333333333,0.5773502691896258,1,"org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.snapshot.store",""
"axon-common-5.1.0",5,2,18,8,10,9,1.4142135623730951,8,"org.axonframework.common,org.axonframework.common.lock",""
"axon-modelling-5.1.0",1,2,14,1,13,7,8.48528137423857,1,"org.axonframework.modelling.annotation,org.axonframework.modelling.configuration",""
"axon-common-5.1.0",21,2,13,1,12,6.5,7.7781745930520225,1,"org.axonframework.common,org.axonframework.common.caching",""
"axon-modelling-5.1.0",0,2,10,3,7,5,2.8284271247461903,3,"org.axonframework.modelling,org.axonframework.modelling.repository",""
"axon-metrics-micrometer-5.1.0",1,2,10,4,6,5,1.4142135623730951,4,"org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.extension.metrics.micrometer",""
"axon-metrics-micrometer-5.1.0",4,2,6,1,5,3,2.8284271247461903,1,"org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.extension.metrics.micrometer",""
"axoniq-spring-boot-autoconfigure-5.1.0",10,2,5,1,4,2.5,2.1213203435596424,1,"io.axoniq.framework.springboot.autoconfig,io.axoniq.framework.springboot",""
"axon-common-5.1.0",12,2,5,2,3,2.5,0.7071067811865476,2,"org.axonframework.common.configuration,org.axonframework.common.lifecycle",""
"axon-messaging-5.1.0",14,2,5,2,3,2.5,0.7071067811865476,2,"org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling",""
"axon-test-5.1.0",3,2,4,1,3,2,1.4142135623730951,1,"org.axonframework.test.fixture,org.axonframework.test.util",""
"axon-server-connector-5.1.0",8,2,4,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.query,io.axoniq.framework.axonserver.connector.event",""
"axon-test-5.1.0",0,2,3,1,2,1.5,0.7071067811865476,1,"org.axonframework.test.fixture,org.axonframework.test",""
"axoniq-spring-boot-autoconfigure-5.1.0",1,2,3,1,2,1.5,0.7071067811865476,1,"io.axoniq.framework.springboot,io.axoniq.framework.springboot.autoconfig",""
"axon-common-5.1.0",2,2,3,1,2,1.5,0.7071067811865476,1,"org.axonframework.common,org.axonframework.common.jdbc",""
"axon-eventsourcing-5.1.0",6,2,2,1,1,1,0,1,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa",""
"axon-modelling-5.1.0",7,2,2,1,1,1,0,1,"org.axonframework.modelling,org.axonframework.modelling.annotation",""
"axon-common-5.1.0",3,1,9,9,9,9,0,9,"org.axonframework.common.property",""
"axon-server-connector-5.1.0",2,1,8,8,8,8,0,8,"io.axoniq.framework.axonserver.connector.event",""
"axon-common-5.1.0",13,1,7,7,7,7,0,7,"org.axonframework.common.infra",""
"axon-test-5.1.0",15,1,7,7,7,7,0,7,"org.axonframework.test.util",""
"axon-tracing-opentelemetry-5.1.0",4,1,5,5,5,5,0,5,"org.axonframework.extension.tracing.opentelemetry",""
"axon-common-5.1.0",6,1,5,5,5,5,0,5,"org.axonframework.common",""
"axon-server-connector-5.1.0",18,1,5,5,5,5,0,5,"io.axoniq.framework.axonserver.connector.util",""
"axon-conversion-5.1.0",4,1,3,3,3,3,0,3,"org.axonframework.conversion",""
"axon-common-5.1.0",4,1,3,3,3,3,0,3,"org.axonframework.common",""
"axon-eventsourcing-5.1.0",5,1,3,3,3,3,0,3,"org.axonframework.eventsourcing.annotation",""
"axon-common-5.1.0",17,1,3,3,3,3,0,3,"org.axonframework.common.util",""
"axon-common-5.1.0",20,1,3,3,3,3,0,3,"org.axonframework.common.jdbc",""
"axoniq-spring-boot-autoconfigure-5.1.0",2,1,2,2,2,2,0,2,"io.axoniq.framework.springboot.autoconfig",""
"axon-messaging-5.1.0",5,1,2,2,2,2,0,2,"org.axonframework.messaging.commandhandling.annotation",""
"axon-server-connector-5.1.0",17,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.util",""
"axon-server-connector-5.1.0",19,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.util",""
"axon-conversion-5.1.0",1,1,1,1,1,1,0,1,"org.axonframework.conversion",""
"axon-server-connector-5.1.0",1,1,1,1,1,1,0,1,"io.axoniq.framework.axonserver.connector.event",""
"axon-modelling-5.1.0",2,1,1,1,1,1,0,1,"org.axonframework.modelling",""
"axon-server-connector-5.1.0",3,1,1,1,1,1,0,1,"io.axoniq.framework.axonserver.connector.snapshot",""
"axon-eventsourcing-5.1.0",4,1,1,1,1,1,0,1,"org.axonframework.eventsourcing.annotation",""
"axon-modelling-5.1.0",4,1,1,1,1,1,0,1,"org.axonframework.modelling.entity.annotation",""
"axon-test-5.1.0",4,1,1,1,1,1,0,1,"org.axonframework.test.matchers",""
"axon-modelling-5.1.0",5,1,1,1,1,1,0,1,"org.axonframework.modelling.entity.child",""
"axon-modelling-5.1.0",6,1,1,1,1,1,0,1,"org.axonframework.modelling",""
"axon-test-5.1.0",6,1,1,1,1,1,0,1,"org.axonframework.test.matchers",""
"axon-eventsourcing-5.1.0",7,1,1,1,1,1,0,1,"org.axonframework.eventsourcing.eventstore.jpa",""
"axon-eventsourcing-5.1.0",8,1,1,1,1,1,0,1,"org.axonframework.eventsourcing.eventstore",""
"axon-conversion-5.1.0",10,1,1,1,1,1,0,1,"org.axonframework.conversion",""
"axon-common-5.1.0",11,1,1,1,1,1,0,1,"org.axonframework.common.annotation",""
"axon-common-5.1.0",14,1,1,1,1,1,0,1,"org.axonframework.common.configuration",""
