"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor","EventProcessorLatencyMonitor",9,"292,683,683",11,"292,87,56,18",,210,0,47,5,0,85,2,6,""
"org.axonframework.extension.metrics.micrometer.MessageTimerMonitor$1","MessageTimerMonitor$1",1,"285,1130,1114",1,"285,51,1,10",,206,0,44,3,42,135,1,2,""
"org.axonframework.extension.metrics.micrometer.springboot.MetricsProperties$Micrometer","MetricsProperties$Micrometer",1,"297,692,1114",1,"297,103,1,10",,211,0,48,2,88,32,2,0,""
"org.axonframework.extension.metrics.micrometer.springboot.MicrometerMetricsAutoConfiguration$1","MicrometerMetricsAutoConfiguration$1",1,"296,692,1114",1,"296,103,1,10",,212,0,49,4,20,13,1,4,""
"org.axonframework.extension.metrics.micrometer.springboot.MicrometerMetricsAutoConfiguration","MicrometerMetricsAutoConfiguration",1,"296,692,1114",1,"296,103,1,10",,212,0,49,4,4,103,1,5,""
"org.axonframework.extension.metrics.micrometer.springboot.MetricsProperties","MetricsProperties",1,"297,692,1114",1,"297,103,1,10",,213,0,48,2,55,32,1,1,""
"org.axonframework.test.fixture.AxonTestPhase$Then","AxonTestPhase$Then",5,"335,385,385",13,"335,8,25,15",,214,0,50,7,11,137,18,5,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing","AxonTestPhase$Then$Nothing",5,"385,385,385",13,"335,8,25,15",,214,0,22,7,91,133,7,2,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Event","AxonTestPhase$Then$Event",5,"335,385,385",13,"335,8,25,15",,214,0,50,7,0,154,5,2,""
"org.axonframework.test.fixture.AxonTestPhase$When$Nothing","AxonTestPhase$When$Nothing",5,"385,385,385",13,"309,29,25,15",,214,0,22,7,23,120,4,3,""
"org.axonframework.test.fixture.AxonTestPhase$When","AxonTestPhase$When",5,"303,385,385",13,"303,29,25,15",,214,0,22,7,9,120,12,5,""
"org.axonframework.test.fixture.AxonTestPhase$When$Event","AxonTestPhase$When$Event",5,"303,385,385",13,"303,29,25,15",,214,0,22,7,32,120,4,3,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Message","AxonTestPhase$Then$Message",5,"335,385,385",13,"335,8,25,15",,214,0,50,7,44,151,8,3,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Command","AxonTestPhase$Then$Command",5,"335,385,385",13,"335,8,25,15",,214,0,50,7,1,149,5,3,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter",5,"341,385,385",13,"306,8,25,15",,215,0,51,4,39,-1,9,0,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField",5,"329,385,385",13,"352,32,25,15",,216,0,52,3,23,-1,1,2,""
"org.axonframework.test.fixture.AxonTestPhase$When$Command","AxonTestPhase$When$Command",5,"303,385,385",13,"303,29,25,15",,214,0,22,7,84,130,4,3,""
"org.axonframework.test.fixture.AxonTestWhen","AxonTestWhen",5,"385,385,385",13,"309,29,25,15",,217,0,22,10,0,129,5,25,""
"org.axonframework.test.fixture.AxonTestPhase$Setup","AxonTestPhase$Setup",5,"335,385,385",13,"335,8,25,15",,214,0,50,6,97,136,4,2,""
"org.axonframework.test.fixture.AxonTestPhase$Given","AxonTestPhase$Given",5,"385,385,385",4,"388,8,25,15",,214,0,22,7,80,-1,4,8,""
"org.axonframework.test.fixture.AxonTestGiven","AxonTestGiven",5,"385,385,385",4,"388,8,25,15",,217,0,22,10,78,133,1,21,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",4,"352,352,352",13,"352,32,25,15",,218,0,53,4,88,-1,4,1,""
"org.axonframework.test.util.RecordingCommandBus","RecordingCommandBus",11,"395,203,203",5,"442,11,30,0",,219,0,38,10,31,-1,1,15,""
"org.axonframework.test.util.DescriptionUtils","DescriptionUtils",11,"395,203,203",5,"335,8,25,15",,220,0,38,1,22,-1,1,0,""
"org.axonframework.test.matchers.Matchers","Matchers",5,"316,316,385",13,"316,8,25,15",,221,0,54,5,95,137,2,16,""
"org.axonframework.test.fixture.AxonTestThenMessage","AxonTestThenMessage",5,"335,385,385",13,"335,8,25,15",,217,0,50,8,41,145,3,20,""
"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",5,"335,385,385",13,"335,8,25,15",,222,0,50,3,6,-1,2,1,""
"org.axonframework.test.fixture.AxonTestThenEvent","AxonTestThenEvent",5,"335,385,385",13,"335,8,25,15",,217,0,50,7,76,137,1,10,""
"org.axonframework.test.fixture.RecordingEventBus","RecordingEventBus",5,"589,385,385",0,"564,16,26,6",,223,0,9,8,63,89,1,8,""
"org.axonframework.test.fixture.RecordingEventStore","RecordingEventStore",0,"75,886,885",0,"388,16,26,6",,224,0,1,9,1,-1,1,12,""
"org.axonframework.test.fixture.AxonTestPhase$Then$MessageAssertions","AxonTestPhase$Then$MessageAssertions",5,"335,385,385",13,"335,8,25,15",,214,0,50,7,81,153,6,4,""
"org.axonframework.test.fixture.RecordingComponentsRegistry","RecordingComponentsRegistry",5,"335,385,385",13,"335,8,25,15",,225,0,50,8,8,141,8,3,""
"org.axonframework.test.fixture.RecordingCommandBus","RecordingCommandBus",11,"395,203,203",5,"335,11,30,0",,226,0,38,10,88,151,4,10,""
"org.axonframework.test.fixture.RecordingEventSink","RecordingEventSink",5,"335,385,385",13,"335,8,25,15",,227,0,9,8,53,133,5,5,""
"org.axonframework.test.fixture.Reporter","Reporter",5,"335,385,385",13,"335,8,25,15",,228,0,50,4,88,149,3,2,""
"org.axonframework.test.fixture.AxonTestWhen$Command","AxonTestWhen$Command",5,"385,385,385",13,"309,29,25,15",,217,0,22,7,13,133,1,7,""
"org.axonframework.test.fixture.AxonTestThenCommand","AxonTestThenCommand",5,"335,385,385",13,"335,8,25,15",,217,0,50,7,57,150,1,13,""
"org.axonframework.test.fixture.AxonTestFixture","AxonTestFixture",5,"329,385,385",13,"334,8,25,15",,217,0,52,8,27,-1,3,16,""
"org.axonframework.test.fixture.MessagesRecordingConfigurationEnhancer","MessagesRecordingConfigurationEnhancer",5,"335,385,385",13,"335,8,25,15",,229,0,50,8,71,-1,1,11,""
"org.axonframework.test.fixture.CommandValidator","CommandValidator",11,"395,203,203",5,"335,8,25,15",,230,0,38,5,42,149,1,7,""
"org.axonframework.test.fixture.AxonTestWhen$Event","AxonTestWhen$Event",5,"385,385,385",13,"309,29,25,15",,217,0,22,7,58,130,1,7,""
"org.axonframework.test.fixture.AxonTestThenNothing","AxonTestThenNothing",5,"385,385,385",13,"335,8,25,15",,217,0,22,7,39,136,2,6,""
"org.axonframework.test.fixture.AxonTestFixture$Customization","AxonTestFixture$Customization",5,"329,385,385",13,"334,8,25,15",,231,0,52,7,7,141,10,2,""
"org.axonframework.test.AxonAssertionError","AxonAssertionError",5,"335,385,385",13,"335,8,25,15",,232,0,50,3,95,150,3,0,""
"org.axonframework.test.util.CallbackBehavior","CallbackBehavior",11,"395,203,203",5,"442,11,30,0",,233,0,38,3,43,121,2,1,""
"org.axonframework.test.util.MessageMonitorReport$Report","MessageMonitorReport$Report",3,"347,383,383",14,"345,41,48,4",,234,0,55,5,88,103,5,4,""
"org.axonframework.test.fixture.AxonTestPhase","AxonTestPhase",5,"335,385,385",13,"335,8,25,15",,235,0,50,7,28,136,0,12,""
"org.axonframework.test.extension.AxonTestFixtureProvider","AxonTestFixtureProvider",4,"352,352,352",13,"352,32,25,15",,236,0,53,3,68,32,3,1,""
"org.axonframework.test.matchers.ListMatcher","ListMatcher",5,"356,316,385",13,"356,8,25,15",,237,0,56,2,94,-1,4,0,""
"org.axonframework.test.matchers.MatchAllFieldFilter","MatchAllFieldFilter",5,"341,385,385",13,"306,8,25,15",,238,0,51,2,51,154,1,1,""
"org.axonframework.test.matchers.MapStringEntryMatcher","MapStringEntryMatcher",5,"371,385,385",13,"371,8,25,15",,239,0,57,1,32,117,1,2,""
"org.axonframework.test.extension.AxonFrameworkExtension","AxonFrameworkExtension",5,"329,385,385",13,"334,8,25,15",,240,0,52,3,31,79,0,3,""
"org.axonframework.test.util.DefaultCallbackBehavior","DefaultCallbackBehavior",11,"395,203,203",5,"442,11,30,0",,241,0,38,3,80,-1,1,2,""
"org.axonframework.test.util.MessageMonitorReport","MessageMonitorReport",3,"347,383,383",14,"345,41,48,4",,242,0,55,5,2,-1,2,5,""
"org.axonframework.test.util.RecordingMessageMonitor","RecordingMessageMonitor",3,"347,383,383",14,"347,41,48,4",,243,0,58,5,52,-1,1,5,""
"org.axonframework.test.util.RecordingMessageMonitor$1","RecordingMessageMonitor$1",3,"347,383,383",14,"347,41,48,4",,243,0,58,5,91,-1,1,8,""
"org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver","FixtureResourceParameterResolverFactory$FailingParameterResolver",0,"348,886,885",3,"349,3,13,8",,244,0,59,4,62,32,1,3,""
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory",0,"348,886,885",3,"349,3,13,8",,245,0,59,4,28,-1,0,4,""
"org.axonframework.test.matchers.NonStaticFieldsFilter","NonStaticFieldsFilter",5,"341,385,385",13,"306,8,25,15",,246,0,51,1,71,-1,0,1,""
"org.axonframework.test.fixture.AxonTestWhen$Nothing","AxonTestWhen$Nothing",5,"385,385,385",13,"309,29,25,15",,217,0,22,7,41,130,1,7,""
"org.axonframework.test.extension.ProvidedAxonTestFixtureUtils","ProvidedAxonTestFixtureUtils",4,"352,352,352",13,"352,32,25,15",,247,0,53,4,70,32,1,6,""
"org.axonframework.test.util.MessageMonitorReport$Report$Success","MessageMonitorReport$Report$Success",3,"347,383,383",14,"345,41,48,4",,234,0,55,5,22,103,3,2,""
"org.axonframework.test.util.MessageMonitorReport$Report$Ignored","MessageMonitorReport$Report$Ignored",3,"347,383,383",14,"345,41,48,4",,234,0,55,5,26,103,3,2,""
"org.axonframework.test.util.MessageMonitorReport$Report$Failure","MessageMonitorReport$Report$Failure",3,"347,383,383",14,"345,41,48,4",,234,0,55,5,82,103,3,2,""
"org.axonframework.test.matchers.SequenceMatcher","SequenceMatcher",5,"356,316,385",13,"356,8,25,15",,248,0,56,2,52,-1,1,1,""
"org.axonframework.test.matchers.ExactSequenceMatcher","ExactSequenceMatcher",5,"356,316,385",13,"356,8,25,15",,249,0,56,2,84,-1,1,1,""
"org.axonframework.test.extension.ProvidedAxonTestFixture","ProvidedAxonTestFixture",4,"352,352,352",13,"352,32,25,15",,250,0,53,2,56,-1,1,1,""
"org.axonframework.test.matchers.ListWithAllOfMatcher","ListWithAllOfMatcher",5,"356,316,385",13,"356,8,25,15",,251,0,56,2,21,-1,1,1,""
"org.axonframework.test.matchers.ListWithAnyOfMatcher","ListWithAnyOfMatcher",5,"356,316,385",13,"356,8,25,15",,252,0,56,2,56,-1,1,1,""
"org.axonframework.test.matchers.EqualsMatcher","EqualsMatcher",5,"371,385,385",13,"371,8,25,15",,253,0,57,1,66,122,1,0,""
"org.axonframework.test.matchers.PredicateMatcher","PredicateMatcher",5,"316,316,385",13,"316,8,25,15",,254,0,54,1,94,99,1,0,""
"org.axonframework.test.matchers.EmptyCollectionMatcher","EmptyCollectionMatcher",5,"316,316,385",13,"316,8,25,15",,255,0,54,1,90,99,1,0,""
"org.axonframework.test.matchers.ExactClassMatcher","ExactClassMatcher",5,"316,316,385",13,"316,8,25,15",,256,0,54,2,47,29,1,1,""
"org.axonframework.test.matchers.DeepEqualsMatcher","DeepEqualsMatcher",5,"341,385,385",13,"306,8,25,15",,257,0,51,4,25,95,1,5,""
"org.axonframework.test.matchers.NullOrVoidMatcher","NullOrVoidMatcher",5,"316,316,385",13,"316,8,25,15",,258,0,54,1,23,99,1,0,""
"org.axonframework.test.matchers.MatcherExecutionException","MatcherExecutionException",6,"1018,1042,1042",6,"1018,137,2,21",,259,0,15,2,54,-1,1,1,""
"org.axonframework.test.matchers.NonTransientFieldsFilter","NonTransientFieldsFilter",5,"341,385,385",13,"306,8,25,15",,260,0,8,2,99,23,0,2,""
"org.axonframework.test.matchers.PayloadsMatcher","PayloadsMatcher",3,"383,383,383",4,"383,21,60,14",,261,0,7,2,52,-1,1,1,""
"org.axonframework.test.matchers.AllFieldsFilter","AllFieldsFilter",5,"341,385,385",13,"306,8,25,15",,262,0,51,3,52,121,2,1,""
"org.axonframework.test.matchers.MapStringEntryMatcher$Matching","MapStringEntryMatcher$Matching",5,"371,385,385",13,"371,8,25,15",,263,0,57,1,64,122,1,0,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory","OpenTelemetrySpanFactory",3,"375,502,383",4,"375,52,60,14",,264,0,60,4,59,-1,1,7,""
"org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter","MetadataContextSetter",3,"375,502,383",4,"375,52,60,14",,265,0,60,1,6,5,1,0,""
"org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter","MetadataContextGetter",3,"383,383,383",4,"383,21,60,14",,266,0,7,3,34,-1,1,2,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder","OpenTelemetrySpanFactory$Builder",3,"375,502,383",4,"375,52,60,14",,264,0,60,4,82,5,1,6,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan","OpenTelemetrySpan",3,"375,502,383",4,"375,52,60,14",,267,0,60,3,37,-1,1,2,""
"org.axonframework.messaging.monitoring.configuration.MessageMonitorFactory","MessageMonitorFactory",1,"692,1130,1114",1,"1132,51,1,10",,268,0,46,6,68,111,3,3,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$1","DefaultMessageMonitorRegistry$1",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,5,23,55,1,4,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$2","DefaultMessageMonitorRegistry$2",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,5,0,109,1,4,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$3","DefaultMessageMonitorRegistry$3",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,5,4,55,1,4,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$5","DefaultMessageMonitorRegistry$5",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,5,3,55,1,4,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage",3,"383,383,383",4,"383,21,60,14",,270,0,38,10,70,121,30,4,""
"org.axonframework.messaging.core.Message","Message",3,"383,383,383",4,"383,21,60,14",,271,0,7,10,38,145,234,6,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor",1,"847,1130,1114",1,"847,51,1,10",,272,0,62,10,1,-1,32,4,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage",5,"385,385,385",2,"388,16,26,6",,273,0,9,10,19,-1,137,3,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler","ProcessingLifecycle$ErrorHandler",0,"886,886,885",3,"783,3,13,8",,274,0,63,9,7,21,15,2,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase",0,"886,886,885",3,"783,3,13,8",,275,0,63,9,56,65,18,0,""
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext",0,"388,886,885",3,"783,3,13,8",,274,0,63,10,55,37,226,5,""
"org.axonframework.messaging.core.MessageHandlerInterceptorChain","MessageHandlerInterceptorChain",0,"389,886,885",3,"795,3,13,8",,276,0,64,9,87,-1,19,3,""
"org.axonframework.messaging.core.MessageStream","MessageStream",7,"390,737,737",7,"434,45,20,27",,277,0,9,10,22,117,127,21,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage",7,"737,737,737",4,"737,46,60,14",,278,0,9,10,67,39,37,3,""
"org.axonframework.messaging.core.MessageDispatchInterceptor","MessageDispatchInterceptor",1,"849,1130,1114",1,"849,51,1,10",,279,0,65,9,0,120,29,4,""
"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage","SubscriptionQueryUpdateMessage",3,"383,383,383",4,"383,21,60,14",,280,0,20,10,15,53,21,5,""
"org.axonframework.messaging.core.MessageDispatchInterceptorChain","MessageDispatchInterceptorChain",1,"849,1130,1114",1,"849,51,1,10",,281,0,65,9,48,135,9,3,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage",11,"395,203,203",5,"395,11,30,0",,282,0,38,10,2,-1,67,3,""
"org.axonframework.messaging.monitoring.NoOpMessageMonitorCallback","NoOpMessageMonitorCallback",0,"388,886,885",3,"783,3,13,8",,283,0,63,3,34,21,2,1,""
"org.axonframework.messaging.monitoring.MultiMessageMonitor$1","MultiMessageMonitor$1",0,"388,886,885",3,"783,3,13,8",,284,0,63,3,96,12,1,2,""
"org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry","MessageMonitorRegistry",1,"692,1130,1114",1,"1132,51,1,10",,285,0,46,10,33,-1,5,11,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback",0,"388,886,885",3,"783,3,13,8",,286,0,63,9,57,37,21,1,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry","DefaultMessageMonitorRegistry",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,10,54,84,7,26,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$GenericMonitorDefinition","DefaultMessageMonitorRegistry$GenericMonitorDefinition",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,7,63,84,1,6,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$4","DefaultMessageMonitorRegistry$4",1,"400,1130,1114",1,"400,51,1,10",,269,0,61,5,43,-1,1,4,""
"org.axonframework.messaging.monitoring.interception.MonitoringEventHandlerInterceptor","MonitoringEventHandlerInterceptor",0,"388,886,885",3,"783,3,13,8",,287,0,63,9,69,37,1,10,""
"org.axonframework.messaging.monitoring.interception.MonitoringQueryHandlerInterceptor","MonitoringQueryHandlerInterceptor",0,"388,886,885",3,"783,3,13,8",,288,0,63,9,17,37,1,10,""
"org.axonframework.messaging.monitoring.interception.MonitoringSubscriptionQueryUpdateDispatchInterceptor","MonitoringSubscriptionQueryUpdateDispatchInterceptor",0,"388,886,885",3,"783,3,13,8",,289,0,63,9,25,-1,1,10,""
"org.axonframework.messaging.monitoring.interception.MonitoringCommandHandlerInterceptor","MonitoringCommandHandlerInterceptor",0,"388,886,885",3,"783,3,13,8",,290,0,63,9,4,29,1,10,""
"org.axonframework.messaging.monitoring.interception.MonitoringEventDispatchInterceptor","MonitoringEventDispatchInterceptor",0,"388,886,885",3,"783,3,13,8",,291,0,63,9,43,37,1,10,""
"org.axonframework.messaging.monitoring.MessageMonitor","MessageMonitor",1,"400,1130,1114",1,"400,51,1,10",,292,0,61,9,20,69,26,2,""
"org.axonframework.messaging.monitoring.NoOpMessageMonitor","NoOpMessageMonitor",1,"1130,1130,1114",1,"1130,51,1,10",,293,0,2,7,46,-1,4,4,""
"org.axonframework.messaging.monitoring.MultiMessageMonitor","MultiMessageMonitor",1,"400,1130,1114",1,"400,51,1,10",,284,0,61,6,84,-1,3,5,""
"org.axonframework.messaging.core.ResultMessage","ResultMessage",3,"383,383,383",4,"383,21,60,14",,294,0,20,10,52,59,7,3,""
"org.axonframework.messaging.core.MessageHandler","MessageHandler",12,"504,417,417",12,"504,4,26,6",,295,0,9,6,35,-1,6,0,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single",7,"390,737,737",7,"434,45,20,27",,277,0,9,10,50,153,45,7,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver",0,"20,886,885",3,"20,3,13,8",,296,0,4,7,0,89,47,1,""
"org.axonframework.messaging.core.annotation.MessageHandler","MessageHandler",3,"383,383,383",4,"383,21,60,14",,297,0,7,3,97,145,8,2,""
"org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition","HandlerEnhancerDefinition",12,"787,417,417",12,"787,17,67,19",,298,0,66,5,93,121,11,1,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember",12,"417,417,417",12,"417,17,67,19",,299,0,34,10,1,-1,38,4,""
"org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils","ParameterResolverFactoryUtils",12,"786,417,417",1,"786,51,1,10",,300,0,67,5,8,65,7,5,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory",12,"786,417,417",1,"786,51,1,10",,301,0,67,10,45,-1,40,1,""
"org.axonframework.messaging.core.annotation.WrappedMessageHandlingMember","WrappedMessageHandlingMember",12,"417,417,417",12,"417,17,67,19",,302,0,34,6,82,-1,9,4,""
"org.axonframework.messaging.core.annotation.Message","Message",3,"812,383,383",4,"421,21,60,14",,303,0,9,3,40,120,5,3,""
"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector","AnnotatedHandlerInspector",12,"417,417,417",12,"417,17,67,19",,304,0,34,10,97,138,5,16,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver",3,"383,383,383",4,"383,21,60,14",,305,0,22,10,81,61,32,4,""
"org.axonframework.messaging.core.conversion.MessageConverter","MessageConverter",1,"1130,1130,1114",5,"1008,21,60,14",,306,0,2,10,65,-1,24,2,""
"org.axonframework.messaging.core.annotation.HandlerDefinition","HandlerDefinition",12,"781,417,417",12,"781,17,67,19",,307,0,68,9,72,-1,10,3,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName",11,"203,203,203",5,"218,228,30,0",,308,0,38,10,54,133,66,3,""
"org.axonframework.messaging.commandhandling.GenericCommandResultMessage","GenericCommandResultMessage",3,"383,383,383",4,"383,21,60,14",,309,0,38,10,60,-1,4,8,""
"org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain","MessageHandlerInterceptorMemberChain",12,"417,417,417",12,"417,17,67,19",,310,0,9,10,25,135,7,10,""
"org.axonframework.messaging.core.MessageType","MessageType",3,"383,383,383",4,"383,21,60,14",,311,0,38,10,58,-1,61,3,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry",7,"390,737,737",7,"434,45,20,27",,312,0,9,10,0,151,64,3,""
"org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain","DefaultMessageDispatchInterceptorChain",7,"390,737,737",7,"434,45,20,27",,313,0,9,9,15,136,7,8,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty",9,"632,683,683",7,"434,45,20,27",,277,0,9,10,66,154,52,5,""
"org.axonframework.messaging.core.sequencing.SequencingPolicy","SequencingPolicy",12,"491,417,417",12,"433,17,67,19",,314,0,69,7,92,-1,17,2,""
"org.axonframework.messaging.core.DelayedMessageStream","DelayedMessageStream",7,"390,737,737",7,"434,45,20,27",,277,0,9,8,45,117,7,7,""
"org.axonframework.messaging.commandhandling.gateway.CommandResult","CommandResult",3,"383,383,383",4,"383,21,60,14",,315,0,7,6,24,-1,7,3,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey",0,"436,886,885",3,"783,3,13,8",,316,0,63,10,42,-1,50,0,""
"org.axonframework.messaging.commandhandling.gateway.ContextAwareCommandDispatcher","ContextAwareCommandDispatcher",3,"383,383,383",4,"783,21,60,14",,317,0,63,7,1,-1,1,7,""
"org.axonframework.messaging.core.Metadata","Metadata",3,"383,383,383",4,"383,21,60,14",,318,0,22,10,97,-1,41,1,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler",11,"395,203,203",5,"442,11,30,0",,319,0,38,10,39,-1,22,5,""
"org.axonframework.messaging.commandhandling.gateway.CommandDispatcher","CommandDispatcher",3,"383,383,383",4,"783,21,60,14",,317,0,63,7,26,90,3,7,""
"org.axonframework.messaging.commandhandling.RoutingStrategy","RoutingStrategy",1,"1130,1130,1114",4,"1130,51,1,10",,320,0,7,4,57,125,5,1,""
"org.axonframework.messaging.commandhandling.CommandHandlingComponent","CommandHandlingComponent",11,"442,203,203",5,"442,11,30,0",,321,0,38,10,80,-1,8,3,""
"org.axonframework.messaging.commandhandling.CommandBus","CommandBus",11,"395,203,203",5,"335,11,30,0",,322,0,38,10,10,-1,17,5,""
"org.axonframework.messaging.commandhandling.CommandPriorityCalculator","CommandPriorityCalculator",1,"1130,1130,1114",1,"1130,51,1,10",,323,0,2,3,0,125,2,1,""
"org.axonframework.messaging.commandhandling.gateway.CommandGateway","CommandGateway",3,"383,383,383",4,"383,21,60,14",,324,0,63,7,30,89,5,4,""
"org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactory$1","CommandDispatcherParameterResolverFactory$1",3,"447,383,383",4,"447,21,60,14",,325,0,70,5,54,-1,1,4,""
"org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactory","CommandDispatcherParameterResolverFactory",3,"447,383,383",4,"447,21,60,14",,325,0,70,5,85,106,2,5,""
"org.axonframework.messaging.commandhandling.annotation.MethodCommandHandlerDefinition","MethodCommandHandlerDefinition",12,"417,417,417",12,"417,17,67,19",,326,0,34,3,87,-1,0,3,""
"org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactoryConfigurationEnhancer","CommandDispatcherParameterResolverFactoryConfigurationEnhancer",3,"447,383,383",4,"447,21,60,14",,327,0,70,5,84,65,0,6,""
"org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy","AnnotationRoutingStrategy",4,"450,352,352",5,"462,228,30,0",,328,0,71,5,62,13,2,7,""
"org.axonframework.messaging.commandhandling.SimpleCommandHandlingComponent","SimpleCommandHandlingComponent",11,"442,203,203",5,"442,11,30,0",,329,0,38,10,96,117,2,15,""
"org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingDispatcher","InterceptingCommandBus$InterceptingDispatcher",7,"390,737,737",7,"434,45,20,27",,330,0,38,9,8,151,1,8,""
"org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain","CommandMessageHandlerInterceptorChain",11,"395,203,203",5,"395,11,30,0",,331,0,38,9,59,151,1,11,""
"org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingHandler","InterceptingCommandBus$InterceptingHandler",11,"395,203,203",5,"395,11,30,0",,332,0,38,9,96,-1,1,8,""
"org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus","InterceptingCommandBus",11,"395,203,203",5,"395,11,30,0",,333,0,38,10,48,153,1,15,""
"org.axonframework.messaging.commandhandling.NoHandlerForCommandException","NoHandlerForCommandException",11,"395,203,203",5,"395,11,30,0",,334,0,38,6,3,121,6,2,""
"org.axonframework.messaging.commandhandling.annotation.CommandHandler","CommandHandler",3,"457,457,383",4,"815,266,60,14",,335,0,7,3,5,117,1,2,""
"org.axonframework.messaging.commandhandling.annotation.Command","Command",4,"450,352,352",5,"421,21,60,14",,336,0,38,3,79,32,1,2,""
"org.axonframework.messaging.commandhandling.annotation.MethodCommandHandlerDefinition$MethodCommandHandlingMember","MethodCommandHandlerDefinition$MethodCommandHandlingMember",12,"417,417,417",12,"417,17,67,19",,337,0,34,6,77,-1,1,7,""
"org.axonframework.messaging.commandhandling.annotation.AnnotatedCommandHandlingComponent","AnnotatedCommandHandlingComponent",11,"460,203,203",5,"466,11,30,0",,338,0,38,10,85,117,1,22,""
"org.axonframework.messaging.commandhandling.interception.CommandSequencingInterceptor","CommandSequencingInterceptor",0,"389,886,885",3,"795,3,13,8",,339,0,38,8,89,-1,1,9,""
