"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",5,"33,33",6,"33,1",0.07148024591179984,26,0,0,11,4,4,61,2322,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",5,"33,33",6,"33,1",0.07148024591179984,27,0,0,11,7,4,86,194,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",5,"37,33",6,"37,1",0.07148024591179984,26,0,0,11,5,4,15,750,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",5,"33,33",6,"33,1",0.07148024591179984,28,0,0,6,17,4,13,8,""
"org.axonframework.messaging.eventhandling.tracing","tracing",1,"63,46",1,"63,23",0.09048818106399635,29,0,0,5,0,-1,6,135,""
"org.axonframework.messaging.eventhandling.configuration","configuration",5,"37,33",6,"37,1",0.07148024591179984,26,0,0,11,12,4,84,422,""
"org.axonframework.messaging.eventstreaming","eventstreaming",6,"76,76",4,"38,5",0.048119755282057745,30,0,0,10,11,-1,293,105,""
"org.axonframework.messaging.queryhandling","queryhandling",1,"46,46",1,"46,23",0.09048818106399635,9,0,0,11,7,14,688,533,""
"org.axonframework.messaging.queryhandling.distributed","distributed",1,"46,46",1,"46,23",0.09048818106399635,31,0,0,10,0,14,38,513,""
"org.axonframework.messaging.queryhandling.annotation","annotation",4,"47,47",1,"47,23",0.09048818106399635,9,0,0,10,16,14,5,407,""
"org.axonframework.messaging.queryhandling.interception","interception",1,"46,46",1,"46,23",0.09048818106399635,32,0,0,6,0,14,8,491,""
"org.axonframework.messaging.queryhandling.gateway","gateway",1,"46,46",1,"46,23",0.09048818106399635,33,0,0,6,18,14,3,205,""
"org.axonframework.messaging.queryhandling.tracing","tracing",1,"63,46",1,"63,23",0.09048818106399635,34,0,0,4,2,13,6,73,""
"org.axonframework.messaging.queryhandling.configuration","configuration",3,"61,90",1,"46,23",0.09048818106399635,35,0,0,10,0,13,11,292,""
"org.axonframework.messaging.core","core",1,"46,46",1,"46,23",0.09048818106399635,9,0,0,11,19,13,12499,341,""
"org.axonframework.messaging.core.annotation","annotation",4,"47,47",1,"47,23",0.09048818106399635,9,0,0,11,17,13,512,467,""
"org.axonframework.messaging.core.reflection","reflection",4,"47,47",1,"47,23",0.09048818106399635,36,0,0,3,0,-1,0,44,""
"org.axonframework.messaging.core.interception","interception",3,"61,90",3,"61,7",0.055104203128008455,37,0,0,11,2,9,42,1160,""
"org.axonframework.messaging.core.interception.annotation","annotation",4,"47,47",1,"47,23",0.09048818106399635,9,0,0,10,0,13,21,234,""
"org.axonframework.messaging.core.correlation","correlation",3,"61,90",3,"61,7",0.055104203128008455,38,0,0,6,0,-1,15,82,""
"org.axonframework.messaging.core.sequencing","sequencing",5,"17,33",1,"1,3",0.09048818106399635,9,0,0,11,10,7,24,136,""
"org.axonframework.messaging.core.conversion","conversion",2,"69,69",5,"69,13",0.04938112455287493,9,0,0,11,9,14,70,21,""
"org.axonframework.messaging.core.retry","retry",1,"46,46",1,"46,23",0.09048818106399635,39,0,0,5,0,13,23,179,""
"org.axonframework.messaging.core.unitofwork","unitofwork",5,"33,33",6,"33,1",0.07148024591179984,9,0,0,11,14,7,11625,108,""
"org.axonframework.messaging.core.unitofwork.annotation","annotation",4,"47,47",1,"47,23",0.09048818106399635,40,0,0,3,19,9,1,17,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction",5,"33,33",6,"33,1",0.07148024591179984,9,0,0,8,15,4,18,32,""
"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",5,"33,33",6,"33,1",0.07148024591179984,41,0,0,6,5,9,2,24,""
"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",2,"69,69",5,"69,13",0.04938112455287493,42,0,0,6,4,-1,4,24,""
"org.axonframework.messaging.core.timeout","timeout",2,"69,69",5,"69,13",0.04938112455287493,43,0,0,8,3,5,15,182,""
"org.axonframework.messaging.core.configuration","configuration",3,"61,90",3,"61,7",0.055104203128008455,26,0,0,11,6,7,4,2694,""
"org.axonframework.messaging.core.configuration.reflection","reflection",4,"47,47",1,"47,23",0.09048818106399635,9,0,0,7,2,-1,8,36,""
"org.axonframework.messaging.tracing","tracing",1,"63,46",1,"63,23",0.09048818106399635,44,0,0,5,4,13,136,68,""
"org.axonframework.messaging.tracing.attributes","attributes",1,"46,46",1,"46,23",0.09048818106399635,45,0,0,2,3,13,0,28,""
"org.axonframework.extension.springboot","springboot",2,"69,69",5,"69,13",0.04938112455287493,46,0,0,4,7,-1,34,24,""
"org.axonframework.extension.springboot.service.connection","connection",2,"66,69",2,"4,4",0.029300408350093905,47,0,1,2,14,4,5,6,""
"org.axonframework.extension.springboot.actuator","actuator",2,"69,69",5,"69,13",0.04938112455287493,48,0,0,1,9,3,2,0,""
"org.axonframework.extension.springboot.actuator.axonserver","axonserver",2,"69,69",5,"69,13",0.04938112455287493,49,0,0,2,3,5,2,3,""
"org.axonframework.extension.springboot.autoconfig","autoconfig",2,"69,69",5,"69,13",0.04938112455287493,50,0,0,11,6,-1,60,714,""
"org.axonframework.extension.springboot.util","util",2,"69,69",5,"69,13",0.04938112455287493,51,0,0,1,0,5,9,7,""
"org.axonframework.extension.springboot.util.jpa","jpa",2,"69,69",5,"69,13",0.04938112455287493,52,0,0,2,5,5,1,1,""
"org.axonframework.extension.tracing.opentelemetry","opentelemetry",1,"63,46",1,"46,23",0.09048818106399635,53,0,0,3,5,9,5,37,""
"org.axonframework.eventsourcing","eventsourcing",7,"111,109",3,"61,7",0.055104203128008455,54,0,0,10,1,14,34,185,""
"org.axonframework.eventsourcing.annotation","annotation",6,"76,76",4,"38,5",0.048119755282057745,54,0,0,10,12,11,17,95,""
"org.axonframework.eventsourcing.annotation.reflection","reflection",3,"90,90",2,"90,4",0.029300408350093905,54,0,0,10,4,9,8,198,""
"org.axonframework.eventsourcing.eventstore","eventstore",6,"76,76",4,"38,5",0.048119755282057745,54,0,0,10,15,14,224,716,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",6,"76,76",4,"38,5",0.048119755282057745,55,0,0,8,1,-1,12,397,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",6,"76,76",4,"38,5",0.048119755282057745,56,0,0,10,0,-1,17,1239,""
"org.axonframework.eventsourcing.configuration","configuration",3,"61,90",3,"61,7",0.055104203128008455,57,0,0,11,0,13,31,1237,""
"org.axonframework.axonserver.connector","connector",3,"90,90",2,"90,4",0.029300408350093905,58,0,0,11,11,14,60,344,""
"org.axonframework.axonserver.connector.util","util",1,"94,46",2,"90,4",0.029300408350093905,58,0,0,5,15,11,20,17,""
"org.axonframework.axonserver.connector.query","query",1,"46,46",2,"90,4",0.029300408350093905,58,0,0,9,2,11,20,226,""
"org.axonframework.axonserver.connector.event","event",6,"76,76",4,"38,5",0.048119755282057745,58,0,0,11,0,14,18,1282,""
"org.axonframework.axonserver.connector.command","command",1,"46,46",2,"90,4",0.029300408350093905,58,0,0,9,10,11,8,128,""
"org.axonframework.update","update",4,"88,47",7,"88,11",0.017231302031234363,59,0,2,4,11,11,10,93,""
"org.axonframework.update.detection","detection",4,"88,47",7,"88,11",0.017231302031234363,60,0,2,3,8,11,5,5,""
"org.axonframework.update.common","common",4,"88,47",7,"88,11",0.017231302031234363,61,0,2,2,14,11,1,1,""
"org.axonframework.update.api","api",4,"88,47",7,"88,11",0.017231302031234363,62,0,2,3,14,11,18,11,""
"org.axonframework.update.configuration","configuration",4,"47,47",7,"47,11",0.017231302031234363,63,0,0,4,10,11,19,19,""
"org.axonframework.common","common",3,"90,90",2,"90,4",0.029300408350093905,64,0,0,11,1,7,977,31,""
"org.axonframework.common.io","io",1,"94,46",2,"38,5",0.029300408350093905,65,0,0,2,9,4,2,0,""
"org.axonframework.common.annotation","annotation",4,"47,47",7,"47,11",0.017231302031234363,66,0,0,11,3,9,2579,3,""
"org.axonframework.common.jdbc","jdbc",5,"33,33",6,"33,1",0.07148024591179984,67,0,0,6,13,4,21,19,""
"org.axonframework.common.util","util",1,"94,46",2,"90,4",0.029300408350093905,68,0,0,5,7,9,12,3,""
"org.axonframework.common.property","property",1,"109,46",1,"109,23",0.09048818106399635,69,0,0,4,18,-1,19,15,""
"org.axonframework.common.caching","caching",3,"90,90",2,"90,4",0.029300408350093905,70,0,0,1,17,-1,22,43,""
"org.axonframework.common.tx","tx",5,"33,33",6,"33,1",0.07148024591179984,71,0,0,6,11,4,10,6,""
"org.axonframework.common.digest","digest",3,"90,90",2,"90,4",0.029300408350093905,72,0,0,1,4,-1,0,1,""
"org.axonframework.common.infra","infra",1,"46,46",3,"61,7",0.055104203128008455,73,0,0,11,6,-1,1378,27,""
"org.axonframework.common.lifecycle","lifecycle",1,"46,46",2,"90,4",0.029300408350093905,74,0,0,4,19,11,8,4,""
"org.axonframework.common.lock","lock",3,"90,90",2,"90,4",0.029300408350093905,75,0,0,1,13,-1,17,21,""
"org.axonframework.common.jpa","jpa",2,"69,69",5,"69,13",0.04938112455287493,76,0,0,6,15,5,10,14,""
"org.axonframework.common.configuration","configuration",3,"61,90",3,"61,7",0.055104203128008455,73,0,0,11,10,4,3727,283,""
"org.axonframework.common.function","function",5,"33,33",6,"33,1",0.07148024591179984,77,0,0,5,15,4,6,0,""
"org.axonframework.modelling","modelling",7,"111,109",3,"111,7",0.055104203128008455,78,0,0,11,17,-1,125,182,""
"org.axonframework.modelling.annotation","annotation",7,"111,109",3,"111,7",0.055104203128008455,78,0,0,11,9,11,13,308,""
"org.axonframework.modelling.entity","entity",1,"46,46",1,"46,23",0.09048818106399635,78,0,0,10,18,11,115,800,""
"org.axonframework.modelling.entity.annotation","annotation",1,"109,46",1,"109,23",0.09048818106399635,78,0,0,11,13,-1,47,857,""
"org.axonframework.modelling.entity.child","child",1,"109,46",1,"109,23",0.09048818106399635,78,0,0,10,0,-1,89,242,""
"org.axonframework.modelling.configuration","configuration",3,"61,90",3,"61,7",0.055104203128008455,79,0,0,10,2,-1,36,585,""
"org.axonframework.modelling.repository","repository",7,"111,109",3,"111,7",0.055104203128008455,80,0,0,10,8,-1,79,56,""
"org.axonframework.conversion","conversion",2,"112,69",5,"116,13",0.04938112455287493,81,0,3,11,4,-1,468,21,""
"org.axonframework.conversion.jackson","jackson",2,"112,69",5,"116,13",0.04938112455287493,82,0,3,5,0,3,7,21,""
"org.axonframework.conversion.converter","converter",2,"112,69",5,"116,13",0.04938112455287493,83,0,3,1,11,3,0,7,""
"org.axonframework.conversion.jackson2","jackson2",2,"112,69",5,"116,13",0.04938112455287493,84,0,3,4,14,3,5,21,""
"org.axonframework.conversion.avro","avro",2,"112,69",5,"116,13",0.04938112455287493,85,0,3,5,7,3,22,49,""
"org.axonframework.extension.metrics.micrometer","micrometer",3,"61,90",3,"117,7",0.055104203128008455,86,0,0,9,2,4,19,232,""
"org.axonframework.extension.metrics.micrometer.springboot","springboot",3,"61,90",3,"117,7",0.055104203128008455,87,0,0,3,5,4,5,14,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir",3,"61,90",3,"117,7",0.055104203128008455,88,0,0,1,19,4,2,0,""
