"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.13.2/serializes-to","serializes-to",0.035746137226696804,0,1,0,""
"react-router-7.13.2/route-module","route-module",0.03127627791218442,1.2063495212392411e-40,3,0,""
"react-router-7.13.2/turbo-stream","turbo-stream",0.028128623860275866,1.7685271010190046e-28,1,0,""
"react-router-7.13.2/errors","errors",0.02760353564855846,0.12909876494430064,2,0,""
"react-router-7.13.2/warnings","warnings",0.02054282049921264,0,2,0,""
"react-router-7.13.2/sessions","sessions",0.02043155120228667,0.10143884781987851,3,10,""
"react-router-7.13.2/browser","browser",0.010396367339784201,0,1,0,""
"react-router-7.13.2/crypto","crypto",0.009915950876474934,0,2,0,""
"react-router-7.13.2/markup","markup",0.0021519508983337994,0,1,0,""
"react-router-7.13.2/vite","vite",1.866327377968901e-09,1.2649491555829585e-34,15,5,""
"react-router-7.13.2/config","config",1.8245440772768103e-09,2.615980552320264e-10,16,40,""
"react-router-7.13.2/routes","routes",1.6352137783383353e-09,5.1648280073302355e-12,25,28,""
"react-router-7.13.2/typegen","typegen",1.206673314802494e-09,1.559745918761888e-11,4,10,""
"react-router-7.13.2/babel","babel",1.0529968278190545e-09,0,8,1,""
"react-router-7.13.2/has-dependency","has-dependency",1.0326153366661877e-09,0,2,1,""
"react-router-7.13.2/load-dotenv","load-dotenv",1.0326153366661877e-09,0,2,4,""
"react-router-7.13.2/optimize-deps-entries","optimize-deps-entries",1.0326153366661877e-09,4.679418393401241e-10,2,3,""
"react-router-7.13.2/validate-plugin-order","validate-plugin-order",1.0326153366661877e-09,0,2,3,""
"react-router-7.13.2/virtual-module","virtual-module",1.0326153366661877e-09,0,2,0,""
"react-router-7.13.2/warn-on-client-source-maps","warn-on-client-source-maps",1.0326153366661877e-09,0,2,12,""
"react-router-7.13.2/node-adapter","node-adapter",7.758701831350067e-10,0,2,5,""
"react-router-7.13.2/resolve-relative-route-file-path","resolve-relative-route-file-path",7.758701831350067e-10,3.6682614349764547e-10,2,3,""
"react-router-7.13.2/resolve-file-url","resolve-file-url",7.530777084513742e-10,1.9551895694020908e-10,2,5,""
"react-router-7.13.2/ssr-externals","ssr-externals",7.224710286587046e-10,1.2649491555829585e-34,2,0,""
"react-router-7.13.2/config","config",7.198631886848322e-10,1.9114168237130287e-10,5,0,""
"react-router-7.13.2/cache","cache",6.986671839741342e-10,0,3,0,""
"react-router-7.13.2/remove-exports","remove-exports",6.986671839741342e-10,1.103133586673244e-10,2,30,""
"react-router-7.13.2/combine-urls","combine-urls",6.488587683687973e-10,0,1,0,""
"react-router-7.13.2/manifest","manifest",6.488587683687973e-10,0,2,0,""
"react-router-7.13.2/prerender","prerender",6.488587683687973e-10,0,2,16,""
"react-router-7.13.2/route-chunks","route-chunks",6.488587683687973e-10,1.835066690540791e-10,8,310,""
"react-router-7.13.2/styles","styles",6.488587683687973e-10,3.839686588766955e-10,3,22,""
"react-router-7.13.2/with-props","with-props",6.488587683687973e-10,1.103133586673244e-10,1,29,""
"react-router-7.13.2/virtual-route-config","virtual-route-config",3.837565682973904e-10,1.764720145647666e-10,1,4,""
"react-router-7.13.2/virtual-route-modules","virtual-route-modules",3.837565682973904e-10,1.835066690540791e-10,4,6,""
"react-router-7.13.2/has-rsc-plugin","has-rsc-plugin",2.9372586327922073e-10,0,2,3,""
"react-router-7.13.2/profiler","profiler",2.3377418572883844e-10,0,5,9,""
"react-router-7.13.2/plugin","plugin",2.2388682522549118e-10,2.3905580960848535e-09,9,150,""
"react-router-7.13.2/build","build",1.7405797813630641e-10,4.408864381451531e-10,1,8,""
"react-router-7.13.2/dev","dev",1.7405797813630641e-10,2.2000945388774454e-10,1,11,""
"react-router-7.13.2/format","format",1.7405797813630641e-10,1.7130718655743636e-10,1,0,""
"react-router-7.13.2/useJavascript","useJavascript",1.7405797813630641e-10,0,1,6,""
"react-router-7.13.2/context","context",1.4465208998158837e-10,1.9114168237130287e-10,3,0,""
"react-router-7.13.2/params","params",1.404185395927256e-10,0,1,0,""
"react-router-7.13.2/route","route",1.404185395927256e-10,1.7130718655743636e-10,2,0,""
"react-router-7.13.2/detectPackageManager","detectPackageManager",7.100442031603496e-11,0,1,1,""
"react-router-7.13.2/vite-node","vite-node",7.100442031603496e-11,2.7120598999257617e-10,2,13,""
"react-router-7.13.2/routes","routes",4.930089676945611e-11,1.7130718655743636e-10,9,0,""
"react-router-7.13.2/generate","generate",4.233550388862769e-12,5.173370431010645e-10,5,24,""
"react-router-7.13.2/utils","utils",5.465757228012057e-18,0,36,28,""
"react-router-7.13.2/prompts-prompt-base","prompts-prompt-base",2.803533472486028e-18,5.726000511616207e-19,8,14,""
"react-router-7.13.2/prompts-select","prompts-select",1.5445010527363345e-18,8.663019743922428e-19,3,6,""
"react-router-7.13.2/prompts-confirm","prompts-confirm",7.498167248096859e-19,8.663019743922428e-19,1,5,""
"react-router-7.13.2/prompts-multi-select","prompts-multi-select",7.498167248096859e-19,1.0281059742632103e-18,1,5,""
"react-router-7.13.2/prompts-text","prompts-text",7.498167248096859e-19,8.663019743922428e-19,1,8,""
"react-router-7.13.2/copy-template","copy-template",5.84617002586433e-19,5.726000511616207e-19,2,33,""
"react-router-7.13.2/loading-indicator","loading-indicator",5.84617002586433e-19,5.726000511616207e-19,1,12,""
"react-router-7.13.2/prompt","prompt",5.84617002586433e-19,9.700594655033226e-19,1,2,""
"react-router-7.13.2/manifest","manifest",7.566781476371574e-27,0,3,0,""
"react-router-7.13.2/normalizeSlashes","normalizeSlashes",7.566781476371574e-27,0,2,3,""
"react-router-7.13.2/flatRoutes","flatRoutes",4.2491474219662105e-27,1.5854123334618068e-27,1,15,""
"react-router-7.13.2/utils","utils",8.440743033227596e-28,0,46,0,""
"react-router-7.13.2/flatten","flatten",4.22037151660804e-28,8.842635505101056e-29,1,0,""
"react-router-7.13.2/unflatten","unflatten",4.22037151660804e-28,8.842635505101056e-29,1,0,""
"react-router-7.13.2/fileStorage","fileStorage",1.3383692540216558e-30,0,1,9,""
"react-router-7.13.2/server","server",1.3383692540216558e-30,1.2063495212392411e-40,2,3,""
"react-router-7.13.2/stream","stream",1.3383692540216558e-30,0,4,11,""
"react-router-7.13.2/is-react-router-repo","is-react-router-repo",1.2074579763255736e-33,0,2,5,""
"react-router-7.13.2/arcTableSessionStorage","arcTableSessionStorage",6.037289881627868e-34,0,1,6,""
"react-router-7.13.2/binaryTypes","binaryTypes",6.037289881627868e-34,0,1,0,""
"react-router-7.13.2/manifest","manifest",6.037289881627868e-34,0,4,0,""
"react-router-7.13.2/normalizeSlashes","normalizeSlashes",6.037289881627868e-34,0,1,3,""
"react-router-7.13.2/react-router-architect","react-router-architect",6.037289881627868e-34,1.2649491555829585e-34,3,0,""
"react-router-7.13.2/server","server",6.037289881627868e-34,1.2649491555829585e-34,3,22,""
"react-router-7.13.2/commands","commands",1.1515216601615654e-39,6.412731527346423e-10,5,15,""
"react-router-7.13.2/react-router-express","react-router-express",1.1515216601615654e-39,1.2063495212392411e-40,3,0,""
"react-router-7.13.2/react-router-node","react-router-node",1.1515216601615654e-39,4.206280692810802e-31,2,0,""
"react-router-7.13.2/server","server",1.1515216601615654e-39,1.2063495212392411e-40,3,18,""
"react-router-7.13.2/utils","utils",1.1515216601615654e-39,0,1,0,""
"react-router-7.13.2/cli","cli",0,0,0,2,""
"react-router-7.13.2/cli","cli",0,0,0,27,""
"react-router-7.13.2/cloudflare-dev-proxy","cloudflare-dev-proxy",0,4.679418393401241e-10,1,15,""
"react-router-7.13.2/create-react-router","create-react-router",0,7.563358328436203e-19,0,28,""
"react-router-7.13.2/defineRoutes","defineRoutes",0,1.2649491555829585e-34,2,0,""
"react-router-7.13.2/links","links",0,0.17942496301346547,0,9,""
"react-router-7.13.2/plugin","plugin",0,1.4138552419308054e-09,1,54,""
"react-router-7.13.2/react-router-fs-routes","react-router-fs-routes",0,2.0305587111204513e-27,0,5,""
"react-router-7.13.2/route-module-annotations","route-module-annotations",0,0.22225989926808615,1,0,""
"react-router-7.13.2/run","run",0,1.2063495212392411e-40,0,9,""
"react-router-7.13.2/tsup","tsup",0,0,0,4,""
"react-router-7.13.2/tsup","tsup",0,0,0,5,""
"react-router-7.13.2/worker","worker",0,0,5,18,""
"react-router-7.13.2/workersKVStorage","workersKVStorage",0,0,1,5,""
