"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
1848,,5,0.1,0.0015862944162436548,2.158904109589041,0.02617801047120419,""
3150,,11,0.1774193548387097,0.0034898477157360407,2.5652559928973067,0.040892193308550186,""
66669,,36,0.2465753424657534,0.011421319796954314,3.5651627497800678,0.10975609756097561,""
,,3,0.13636363636363635,0.0009517766497461929,1.4327272727272726,0.009404388714733543,""
,,3,0.12,0.0009517766497461929,1.2608000000000001,0.009316770186335404,""
,,3,0.08333333333333333,0.0009517766497461929,0.39677744209466265,0.004316546762589928,""
,,4,0.045454545454545456,0.0012690355329949238,0.6339501206757843,0.012903225806451613,""
,,4,0.19047619047619047,0.0012690355329949238,2.0012698412698415,0.012618296529968454,""
,,5,0.056818181818181816,0.0015862944162436548,0.2558441558441559,0.006385696040868455,""
,,6,0.20689655172413793,0.0019035532994923859,2.173793103448276,0.018575851393188854,""
,,12,0.13636363636363635,0.0038071065989847717,1.4327272727272726,0.031914893617021274,""
,,16,0.5,0.005076142131979695,2.380664652567976,0.02359882005899705,""
,,17,0.5151515151515151,0.005393401015228426,2.4528060056760963,0.025073746312684365,""
,,17,0.5151515151515151,0.005393401015228426,2.4528060056760963,0.025073746312684365,""
,,17,0.5151515151515151,0.005393401015228426,2.4528060056760963,0.025073746312684365,""
,,20,0.5555555555555556,0.006345177664974619,2.645182947297751,0.029498525073746312,""
,,20,0.4878048780487805,0.006345177664974619,2.3225996610419273,0.029282576866764276,""
,,20,0.5882352941176471,0.006345177664974619,2.8007819441976185,0.029585798816568046,""
,,21,0.5675675675675675,0.00666243654822335,2.702376092104189,0.030973451327433628,""
,,21,0.5675675675675675,0.00666243654822335,2.702376092104189,0.030973451327433628,""
,,21,0.5675675675675675,0.00666243654822335,2.702376092104189,0.030973451327433628,""
,,21,0.5526315789473685,0.00666243654822335,2.6312609317856572,0.030927835051546393,""
,,38,0.168141592920354,0.012055837563451776,0.7571175726927938,0.04279279279279279,""
,,40,0.17699115044247787,0.012690355329949238,2.425548287803001,0.09615384615384616,""
,,40,0.17699115044247787,0.012690355329949238,0.7969658659924145,0.045146726862302484,""
,,41,0.1782608695652174,0.01300761421319797,0.8026832298136646,0.04611923509561305,""
,,41,0.18222222222222223,0.01300761421319797,1.9145481481481483,0.08471074380165289,""
,,42,0.18584070796460178,0.0133248730964467,2.5468257021931513,0.10144927536231885,""
,,42,0.14,0.0133248730964467,0.6304000000000001,0.04384133611691023,""
