"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"AxonFramework-5.1.1/eventsourcing/src/test/resources","resources","AxonFramework-5.1.1/eventsourcing/src/test","test","Steven van Beelen","John Hendrikx","Mateusz Nowak",5,1,10,"2026-03-13","2026-03-13","2026-03-23",77,86,86,"f86e96cf1f82bb61b9c269c928ea1afba539c052","AxonFramework-5.1.1/eventsourcing/src/test/resources/log4j2-list-appender.xml",5,1,""
"AxonFramework-5.1.1/examples","examples","AxonFramework-5.1.1","AxonFramework-5.1.1","Steven van Beelen","Mateusz Nowak","Jan Galinski",13,319,349,"2026-05-11","2026-05-11","2026-05-13",26,27,27,"ff8e0a618bd36e3181642d6f789b06e7305c0595","AxonFramework-5.1.1/examples/university-java/src/test/resources/.gitkeep",2,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4","framework4-springboot4","AxonFramework-5.1.1/examples","examples","Steven van Beelen","Jan Galinski","Allard Buijze",3,14,27,"2025-12-16","2026-02-23","2026-02-23",105,173,104,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/test/resources/.gitkeep",3,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/.run",".run","AxonFramework-5.1.1/examples/framework4-springboot4","framework4-springboot4","Steven van Beelen","Jan Galinski","Allard Buijze",3,1,16,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/.run/SpringBoot4ExampleApplication.run.xml",4,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src","src","AxonFramework-5.1.1/examples/framework4-springboot4","framework4-springboot4","Steven van Beelen","Jan Galinski","Allard Buijze",3,11,17,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/test/resources/.gitkeep",4,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/main","main","AxonFramework-5.1.1/examples/framework4-springboot4/src","src","Steven van Beelen","Jan Galinski","Allard Buijze",3,9,17,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/resources/application.yml",5,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4","java/org/axonframework/sp4","AxonFramework-5.1.1/examples/framework4-springboot4/src/main","main","Steven van Beelen","Jan Galinski","Allard Buijze",3,8,17,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/query/FindCourseById.java",10,4,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/command","command","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4","sp4","Steven van Beelen","Jan Galinski","Allard Buijze",3,1,15,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/command/CreateCourse.java",11,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/event","event","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4","sp4","Steven van Beelen","Jan Galinski","Allard Buijze",3,1,15,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/event/CourseCreated.java",11,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/query","query","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4","sp4","Steven van Beelen","Jan Galinski","Allard Buijze",3,3,15,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/java/org/axonframework/examples/sp4/query/FindCourseById.java",11,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/main/resources","resources","AxonFramework-5.1.1/examples/framework4-springboot4/src/main","main","Steven van Beelen","Jan Galinski","Allard Buijze",3,1,15,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/main/resources/application.yml",6,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/test","test","AxonFramework-5.1.1/examples/framework4-springboot4/src","src","Steven van Beelen","Jan Galinski","Allard Buijze",3,2,14,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/test/resources/.gitkeep",5,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/test/java","java","AxonFramework-5.1.1/examples/framework4-springboot4/src/test","test","Steven van Beelen","Jan Galinski","Allard Buijze",3,1,14,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/test/java/.gitkeep",6,1,""
"AxonFramework-5.1.1/examples/framework4-springboot4/src/test/resources","resources","AxonFramework-5.1.1/examples/framework4-springboot4/src/test","test","Steven van Beelen","Jan Galinski","Allard Buijze",3,1,14,"2025-12-16","2025-12-16","2026-02-04",124,173,173,"f2b27432cfbb19fcc56c759538aa1f9246505258","AxonFramework-5.1.1/examples/framework4-springboot4/src/test/resources/.gitkeep",6,1,""
"AxonFramework-5.1.1/examples/university","university","AxonFramework-5.1.1/examples","examples","Steven van Beelen","Mateusz Nowak","Jan Galinski",11,241,215,"2026-05-11","2026-05-11","2026-05-13",26,27,27,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.1/examples/university-java/src/test/java/org/axonframework/examples/university/write/createcourse/CourseCreationTest.java",3,1,""
"AxonFramework-5.1.1/examples/university-demo","university-demo","AxonFramework-5.1.1/examples","examples","Mateusz Nowak","Steven van Beelen","Jan Galinski",10,99,144,"2026-02-25","2026-04-22","2026-04-22",47,102,46,"fca8a9fe47d6214aa9a1dceb2d847a9a3e70ea03","AxonFramework-5.1.1/examples/university-demo/src/test/resources/application.properties",3,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin","university-demo-kotlin","AxonFramework-5.1.1/examples","examples","Jan Galinski","Jakob Hatzl",,2,35,4,"2026-04-25","2026-04-30","2026-04-30",39,43,38,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/resources/logback-test.xml",3,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/docs/images","docs/images","AxonFramework-5.1.1/examples/university-demo-kotlin","university-demo-kotlin","Jan Galinski",,,1,3,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/docs/images/FacultyContext_EventModeling.png",5,2,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src","src","AxonFramework-5.1.1/examples/university-demo-kotlin","university-demo-kotlin","Jan Galinski",,,1,30,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/resources/logback-test.xml",4,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main","main","AxonFramework-5.1.1/examples/university-demo-kotlin/src","src","Jan Galinski",,,1,23,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/resources/application.yml",5,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin","kotlin","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main","main","Jan Galinski",,,1,22,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/shared/ids/SubscriptionId.kt",6,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty","faculty","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin","kotlin","Jan Galinski",,,1,18,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/subscribe_student_polymorph/config.kt",7,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/events","events","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty","faculty","Jan Galinski",,,1,5,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/events/StudentSubscribedToCourse.kt",8,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write","write","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty","faculty","Jan Galinski",,,1,12,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/subscribe_student_polymorph/config.kt",8,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/create_course","create_course","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write","write","Jan Galinski",,,1,3,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/create_course/config.kt",9,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/enroll_student","enroll_student","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write","write","Jan Galinski",,,1,3,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/enroll_student/config.kt",9,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/subscribe_student","subscribe_student","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write","write","Jan Galinski",,,1,3,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/subscribe_student/config.kt",9,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/subscribe_student_polymorph","subscribe_student_polymorph","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write","write","Jan Galinski",,,1,3,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/faculty/write/subscribe_student_polymorph/config.kt",9,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/shared/ids","shared/ids","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin","kotlin","Jan Galinski",,,1,3,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/kotlin/shared/ids/SubscriptionId.kt",8,2,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/resources","resources","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main","main","Jan Galinski",,,1,1,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/main/resources/application.yml",6,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/test","test","AxonFramework-5.1.1/examples/university-demo-kotlin/src","src","Jan Galinski",,,1,7,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/resources/logback-test.xml",5,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/kotlin","kotlin","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test","test","Jan Galinski",,,1,5,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/kotlin/faculty/write/SubscribeStudentToCourseTest.kt",6,1,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/kotlin/faculty/write","faculty/write","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/kotlin","kotlin","Jan Galinski",,,1,4,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/kotlin/faculty/write/SubscribeStudentToCourseTest.kt",8,2,""
"AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/resources","resources","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test","test","Jan Galinski",,,1,2,1,"2026-04-25","2026-04-25","2026-04-25",44,43,43,"8a4992cdefd8da7f816327d186781d94fb27d4d6","AxonFramework-5.1.1/examples/university-demo-kotlin/src/test/resources/logback-test.xml",6,1,""
"AxonFramework-5.1.1/examples/university-demo/docs/images","docs/images","AxonFramework-5.1.1/examples/university-demo","university-demo","Steven van Beelen","Mateusz Nowak","Jan Galinski",3,3,17,"2025-06-27","2025-06-27","2026-03-16",84,345,345,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.1/examples/university-demo/docs/images/FacultyContext_EventModeling.png",5,2,""
"AxonFramework-5.1.1/examples/university-demo/src","src","AxonFramework-5.1.1/examples/university-demo","university-demo","Mateusz Nowak","Steven van Beelen","Jan Galinski",8,93,97,"2026-02-25","2026-04-22","2026-04-22",47,102,46,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/test/resources/application.properties",4,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main","main","AxonFramework-5.1.1/examples/university-demo/src","src","Mateusz Nowak","Steven van Beelen","Jan Galinski",8,65,81,"2026-02-04","2026-04-22","2026-04-22",47,123,46,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/resources/application.properties",5,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo","java/org/axonframework/demo","AxonFramework-5.1.1/examples/university-demo/src/main","main","Mateusz Nowak","Steven van Beelen","Jan Galinski",8,64,81,"2026-02-04","2026-04-22","2026-04-22",47,123,46,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/slices/write/CommandResult.java",10,4,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty","faculty","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university","university","Mateusz Nowak","Steven van Beelen","Jan Galinski",8,54,78,"2026-02-04","2026-03-23","2026-03-23",77,123,76,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseCommandHandler.java",12,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation","automation","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty","faculty","Steven van Beelen","Jan Galinski","Mateusz Nowak",7,7,29,"2026-02-04","2026-02-25","2026-03-16",84,123,102,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifierplain/WhenStudentSubscribedThenSendNotification.java",13,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/allcoursesfullybookednotifier","allcoursesfullybookednotifier","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation","automation","Steven van Beelen","Jan Galinski","Mateusz Nowak",5,3,20,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/allcoursesfullybookednotifier/WhenAllCoursesFullyBookedThenSendNotification.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifier","studentsubscribednotifier","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation","automation","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,2,19,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifier/WhenStudentSubscribedThenSendNotification.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifierplain","studentsubscribednotifierplain","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation","automation","Steven van Beelen","Jan Galinski","Mateusz Nowak",5,2,26,"2026-02-04","2026-02-25","2026-03-16",84,123,102,"da6ca80f7d3dc63e2cb09d54ddd455a8b74a2590","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifierplain/WhenStudentSubscribedThenSendNotification.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/events","events","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty","faculty","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,7,14,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/events/StudentUnsubscribedFromCourse.java",13,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/read/coursestats","read/coursestats","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty","faculty","Steven van Beelen","Jan Galinski","Mateusz Nowak",7,7,28,"2026-02-04","2026-02-25","2026-03-16",84,123,102,"e799dbd6ecc9c87063813dbf1c226f2e2d819287","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/read/coursestats/InMemoryCourseStatsRepository.java",14,2,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty","faculty","Mateusz Nowak","Steven van Beelen","Jan Galinski",8,30,74,"2026-02-04","2026-03-23","2026-03-23",77,123,76,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseCommandHandler.java",13,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/changecoursecapacity","changecoursecapacity","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",5,3,23,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/changecoursecapacity/ChangeCourseCapacityConfiguration.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/createcourse","createcourse","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",5,4,24,"2026-02-04","2026-02-25","2026-03-16",84,123,102,"da6ca80f7d3dc63e2cb09d54ddd455a8b74a2590","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/createcourse/CreateCourseConfiguration.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/createcourseplain","createcourseplain","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",7,3,47,"2026-02-04","2026-03-23","2026-03-23",77,123,76,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/createcourseplain/CreateCoursePlainConfiguration.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent","enrollstudent","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",5,3,18,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent/EnrollStudentInFacultyConfiguration.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/renamecourse","renamecourse","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,3,38,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/renamecourse/RenameCourseConfiguration.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent","subscribestudent","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,4,44,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent/SubscriptionId.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti","subscribestudentmulti","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,6,34,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti/SubscriptionId.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent","unsubscribestudent","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",7,4,38,"2026-02-04","2026-03-23","2026-03-23",77,123,76,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseCommandHandler.java",14,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university","university","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,8,19,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/slices/write/CommandResult.java",12,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/application/notifier","application/notifier","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,1,16,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/application/notifier/NotificationService.java",14,2,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/configuration","configuration","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,1,14,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/configuration/NotificationServiceConfiguration.java",13,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/ids","ids","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,3,18,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/ids/StudentId.java",13,1,""
"AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/infrastructure/notifier","infrastructure/notifier","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,2,16,"2026-02-04","2026-02-04","2026-03-16",84,123,123,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.1/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/infrastructure/notifier/RecordingNotificationService.java",14,2,""
