"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.1,9,"org.axonframework.test.extension.ProvidedAxonTestFixtureUtils,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.tracing.Span,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.axonserver.connector.AxonServerConfigurationEnhancer,org.axonframework.common.annotation.PriorityAnnotationComparator,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.modelling.entity.child.FieldChildEntityFieldDefinition,org.axonframework.modelling.configuration.EntityModule",""
0.09,8,"org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule,org.axonframework.common.configuration.ComponentRegistry",""
0.08,10,"org.axonframework.test.matchers.Matchers,org.axonframework.messaging.core.annotation.MessageHandler,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.extension.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.common.ObjectUtils,org.axonframework.common.jpa.EntityManagerProvider",""
0.07,8,"org.axonframework.messaging.queryhandling.QueryMessage,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken,org.axonframework.extension.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine,org.axonframework.common.AxonConfigurationException,org.axonframework.common.TypeReference,org.axonframework.conversion.ConversionException",""
0.06,4,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.configuration.MessagingConfigurationDefaults,org.axonframework.common.AxonException",""
0.05,6,"org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.axonserver.connector.ErrorCode,org.axonframework.common.Assert,org.axonframework.common.ReflectionUtils,org.axonframework.common.Registration",""
0.04,3,"org.axonframework.common.FutureUtils,org.axonframework.common.infra.DescribableComponent,org.axonframework.common.configuration.Configuration",""
0.03,2,"org.axonframework.messaging.core.Message,org.axonframework.messaging.eventhandling.EventMessage",""
0.02,3,"org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.common.BuilderUtils,org.axonframework.conversion.ContentTypeConverter",""
0.01,3,"org.axonframework.common.annotation.AnnotationUtils,org.axonframework.common.annotation.Internal,org.axonframework.common.infra.ComponentDescriptor",""
0,175,"org.axonframework.test.FixtureExecutionException,org.axonframework.test.util.DescriptionUtils,org.axonframework.test.matchers.MatchAllFieldFilter,org.axonframework.test.matchers.MapStringEntryMatcher,org.axonframework.test.server.AxonServerContainerUtils,org.axonframework.test.matchers.NonStaticFieldsFilter,org.axonframework.test.matchers.NonTransientFieldsFilter,org.axonframework.test.matchers.SequenceMatcher,org.axonframework.test.matchers.ListMatcher",""
