"artifactName","packagesInArtifactCount","packagesCount","packageSpread","typesInArtifactCount","typesCount","typesSpread","dependencyArtifactName","dependencyTypeIsInterface","dependencyPackagesCount","dependencyTypesCount","someDependencyPackages","someDependencyTypes","someCallingPackages","someCallingTypes","Source Cypher File: Artifact_Dependencies/Artifacts_with_dependencies_to_other_artifacts.cypher"
"axon-server-connector-5.0.1",5,4,80,72,21,29.17,"axon-messaging-5.0.1",false,11,31,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed","CommandExecutionException,NoHandlerForCommandException,GenericCommandMessage,GenericCommandResultMessage","org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.command","ErrorCode,CommandConverter,AxonServerCommandDispatchException,AxonServerConfigurationEnhancer",""
"axon-messaging-5.0.1",57,4,7.02,570,4,0.7,"axon-conversion-5.0.1",false,2,3,"org.axonframework.conversion,org.axonframework.conversion.json","ConversionException,CachingSupplier,JacksonConverter","org.axonframework.messaging.core,org.axonframework.messaging.commandhandling.gateway","GenericMessage,CommandResult,GenericEventMessage,MessagingConfigurationDefaults",""
"axon-server-connector-5.0.1",5,4,80,72,10,13.89,"axon-common-5.0.1",true,3,14,"org.axonframework.common,org.axonframework.common.infra","Registration,ComponentDescriptor,DescribableComponent,ComponentDecorator","org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query","AxonServerRegistration,AxonServerQueryBusConnector$LocalSegmentAdapter,AxonServerEventStorageEngineFactory,AxonServerCommandBusConnector",""
"axon-spring-boot-autoconfigure-5.0.1",7,3,42.86,70,5,7.14,"axon-server-connector-5.0.1",false,1,4,"org.axonframework.axonserver.connector","AxonServerConfiguration,TagsConfiguration,AxonServerConnectionManager,AxonServerConfigurationEnhancer","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot","AxonServerAutoConfiguration,TagsConfigurationProperties,AxonServerHealthIndicator,AxonServerActuatorAutoConfiguration",""
"axon-eventsourcing-5.0.1",7,3,42.86,100,12,12,"axon-modelling-5.0.1",true,5,11,"org.axonframework.modelling,org.axonframework.modelling.annotation","EntityIdResolver,StateManager,EntityEvolver,EntityIdResolverDefinition","org.axonframework.eventsourcing.configuration,org.axonframework.eventsourcing","SimpleEventSourcedEntityModule,EventSourcedEntityModule$EntityIdResolverPhase,AnnotatedEventSourcedEntityModule,SimpleEventSourcedEntityModule$2",""
"axon-conversion-5.0.1",4,3,75,30,6,20,"axon-common-5.0.1",false,2,4,"org.axonframework.common,org.axonframework.common.annotation","AxonNonTransientException,Assert,BuilderUtils,Internal","org.axonframework.conversion,org.axonframework.conversion.avro","ConversionException,ChainedConverter$Route,ChainedConverter,SpecificRecordBaseConverterStrategy",""
"axon-conversion-5.0.1",4,3,75,30,7,23.33,"axon-common-5.0.1",true,1,2,"org.axonframework.common.infra","ComponentDescriptor,DescribableComponent","org.axonframework.conversion.avro,org.axonframework.conversion.json","SpecificRecordBaseConverterStrategy,JacksonConverter,AvroConverter,PassThroughConverter",""
"axon-eventsourcing-5.0.1",7,2,28.57,100,4,4,"axon-modelling-5.0.1",false,3,4,"org.axonframework.modelling.entity,org.axonframework.modelling.entity.annotation","EntityCommandHandlingComponent,AnnotatedEntityIdResolverDefinition,AnnotatedEntityMetamodel,ModellingConfigurer","org.axonframework.eventsourcing.configuration,org.axonframework.eventsourcing.annotation","SimpleEventSourcedEntityModule,EventSourcedEntity,AnnotatedEventSourcedEntityModule,EventSourcingConfigurer",""
"axon-test-5.0.1",5,2,40,73,9,12.33,"axon-messaging-5.0.1",false,4,7,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling","GenericCommandMessage,GenericCommandResultMessage,GenericEventMessage,QualifiedName","org.axonframework.test.fixture,org.axonframework.test.util","AxonTestWhen,AxonTestGiven,RecordingCommandBus,CallbackBehavior",""
"axon-spring-boot-autoconfigure-5.0.1",7,2,28.57,70,8,11.43,"axon-messaging-5.0.1",false,7,11,"org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.eventhandling.conversion","DistributedCommandBusConfiguration,DelegatingEventConverter,JpaTokenStore,JpaTokenStoreConfiguration","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot","AxonServerAutoConfiguration,ConverterAutoConfiguration,JpaAutoConfiguration,NoOpTransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.1",7,2,28.57,70,3,4.29,"axon-update-5.0.1",true,2,2,"org.axonframework.update,org.axonframework.update.configuration","UpdateCheckerReporter,UsagePropertyProvider","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot","UpdateCheckerAutoConfiguration$1,UpdateCheckerProperties,UpdateCheckerAutoConfiguration",""
"axon-test-5.0.1",5,2,40,73,15,20.55,"axon-common-5.0.1",true,3,7,"org.axonframework.common,org.axonframework.common.infra","Registration,ComponentDescriptor,ComponentRegistry,ApplicationConfigurer","org.axonframework.test.fixture,org.axonframework.test.util","RecordingEventStore,RecordingEventBus,RecordingCommandBus,RecordingEventSink",""
"axon-spring-boot-autoconfigure-5.0.1",7,2,28.57,70,13,18.57,"axon-common-5.0.1",true,3,10,"org.axonframework.common.jdbc,org.axonframework.common.jpa","PersistenceExceptionResolver,EntityManagerProvider,ComponentDefinition,DecoratorDefinition","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util.jpa","JpaEventStoreAutoConfiguration,JpaEventStoreAutoConfiguration$AggregateBasedJpaEventStorageEngineConfigurationEnhancer,JpaAutoConfiguration,ContainerManagedEntityManagerProvider",""
"axon-server-connector-5.0.1",5,2,40,72,8,11.11,"axon-eventsourcing-5.0.1",false,1,9,"org.axonframework.eventsourcing.eventstore","GlobalIndexPosition,AggregateSequenceNumberPosition,AggregateBasedConsistencyMarker,GlobalIndexConsistencyMarker","org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector","ConditionConverter,AggregateBasedAxonServerEventStorageEngine,AggregateBasedAxonServerEventStorageEngine$1,AggregateBasedAxonServerEventStorageEngine$AggregateSource",""
"axon-server-connector-5.0.1",5,2,40,72,8,11.11,"axon-eventsourcing-5.0.1",true,1,6,"org.axonframework.eventsourcing.eventstore","TaggedEventMessage,SourcingCondition,EventStorageEngine,AppendCondition","org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector","AggregateBasedAxonServerEventStorageEngine,AxonServerEventStorageEngine,TaggedEventConverter,ConditionConverter",""
