"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"org.springframework.boot.autoconfigure.orm.jpa",1,2,2,2,2,2,0,20,20,20,20,0,3,3,3,3,3,0,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.autoconfigure.service.connection",1,1,1,1,1,1,0,10,10,10,10,0,3,3,3,3,3,0,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.context.properties.bind",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.docker.compose.core",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.docker.compose.service.connection",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.testcontainers.service.connection",1,1,1,1,1,1,0,10,10,10,10,0,2,2,2,2,2,0,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.context",1,2,2,2,2,2,0,20,20,20,20,0,5,5,5,5,5,0,5.4945054945054945,5.4945054945054945,5.4945054945054945,5.4945054945054945,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.context.annotation",1,2,2,2,2,2,0,20,20,20,20,0,6,6,6,6,6,0,6.593406593406594,6.593406593406594,6.593406593406594,6.593406593406594,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.core.annotation",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.core.env",1,1,1,1,1,1,0,10,10,10,10,0,2,2,2,2,2,0,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.core.io",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.core.type",1,2,2,2,2,2,0,20,20,20,20,0,3,3,3,3,3,0,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.transaction",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.util",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.testcontainers.containers",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.12.2",""
"org.testcontainers.containers.wait.strategy",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.12.2",""
"org.testcontainers.utility",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.12.2",""
"reactor.core",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"reactor.core.scheduler",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,2,2,2,2,2,0,1.3605442176870748,1.3605442176870748,1.3605442176870748,1.3605442176870748,0,"axon-server-connector-4.12.2",""
"reactor.util.concurrent",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"reactor.util.context",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
