"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: Community_Detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.7,9,"org.axonframework.config.EventProcessingConfigurer$PooledStreamingProcessorConfiguration,org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration,org.axonframework.test.saga.ContinuedGivenState,org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.eventsourcing.AbstractSnapshotter$CreateSnapshotTask,org.axonframework.messaging.deadletter.SequencedDeadLetterProcessor,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback,org.axonframework.axonserver.connector.util.GrpcPayloadSerializer$1,org.axonframework.axonserver.connector.DispatchInterceptors",""
0.67,106,"org.axonframework.springboot.service.connection.PropertiesAxonServerConnectionDetails,org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.springboot.SerializerProperties$SerializerType,org.axonframework.messaging.timeout.HandlerTimeoutConfiguration,org.axonframework.springboot.EventProcessorProperties$Dlq,org.axonframework.springboot.TimeoutProperties$TransactionTimeoutProperties,org.axonframework.axonserver.connector.AxonServerConfiguration$PersistentStreamSettings,org.axonframework.tracing.attributes.MessageTypeSpanAttributesProvider",""
0.64,1,"org.axonframework.serialization.UnknownSerializedType",""
0.62,2,"org.axonframework.eventhandling.MultiStreamableMessageSource$IdentifiedStreamableMessageSource,org.axonframework.axonserver.connector.processor.StreamingEventProcessorInfoMessage",""
0.61,2,"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventConsumer,org.axonframework.messaging.unitofwork.MessageProcessingContext",""
0.6,28,"org.axonframework.axonserver.connector.command.CommandLoadFactorProvider,org.axonframework.axonserver.connector.query.QueryPriorityCalculator,org.axonframework.axonserver.connector.command.CommandPriorityCalculator,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceFactory,org.axonframework.config.EventProcessingConfigurer$SubscribableMessageSourceDefinitionBuilder,org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory$Builder,org.axonframework.modelling.command.DefaultRepositorySpanFactory$Builder,org.axonframework.modelling.saga.DefaultSagaManagerSpanFactory$Builder,org.axonframework.eventhandling.DefaultEventProcessorSpanFactory$Builder",""
0.58,1,"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventConsumer",""
0.57,10,"org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory,org.axonframework.commandhandling.DefaultCommandBusSpanFactory$Builder,org.axonframework.modelling.command.DefaultRepositorySpanFactory,org.axonframework.config.MessageMonitorFactoryBuilder,org.axonframework.commandhandling.MonitorAwareCallback,org.axonframework.serialization.SerializedMetaData,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterStatementFactory,org.axonframework.eventhandling.pooled.SplitTask,org.axonframework.eventhandling.pooled.ClaimTask",""
0.56,2,"org.axonframework.messaging.deadletter.EnqueuePolicy,org.axonframework.eventhandling.GenericTrackedEventMessage",""
0.55,1,"org.axonframework.eventhandling.GenericTrackedDomainEventMessage",""
0.54,3,"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder,org.axonframework.config.SubscribableMessageSourceDefinition,org.axonframework.queryhandling.DefaultQueryBusSpanFactory$Builder",""
0.53,20,"org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory,org.axonframework.modelling.saga.repository.jdbc.SagaSqlSchema,org.axonframework.serialization.avro.AvroSerializerStrategy,org.axonframework.eventhandling.async.SequentialPerAggregatePolicy,org.axonframework.deadline.DefaultDeadlineManagerSpanFactory$Builder,org.axonframework.updates.UpdateCheckerReporter,org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory,org.axonframework.test.aggregate.ResultValidator,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler",""
0.52,4,"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore$Builder,org.axonframework.eventhandling.DefaultEventBusSpanFactory$Builder,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.axonserver.connector.command.AxonServerCommandBus$CommandProcessingTask",""
0.51,2,"org.axonframework.queryhandling.QueryInvocationErrorHandler,org.axonframework.config.SagaConfiguration",""
0.5,68,"org.axonframework.springboot.TimeoutProperties,org.axonframework.springboot.autoconfig.TransactionAutoConfiguration,org.axonframework.messaging.correlation.MessageOriginProvider,org.axonframework.queryhandling.QueryUpdateEmitterSpanFactory,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar,org.axonframework.tracing.attributes.AggregateIdentifierSpanAttributesProvider,org.axonframework.tracing.attributes.MetadataSpanAttributesProvider,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.test.matchers.EqualFieldsMatcher",""
0.49,6,"org.axonframework.queryhandling.DefaultQueryUpdateEmitterSpanFactory,org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback,org.axonframework.commandhandling.gateway.CommandGatewayFactory$DispatchOnInvocationHandler$Builder,org.axonframework.queryhandling.StreamingQueryMessage,org.axonframework.queryhandling.GenericQueryMessage,org.axonframework.queryhandling.GenericStreamingQueryMessage",""
0.48,3,"org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder,org.axonframework.messaging.interceptors.TransactionManagingInterceptor,org.axonframework.axonserver.connector.util.GrpcMetaData",""
0.47,17,"org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration,org.axonframework.springboot.autoconfig.NoOpTransactionAutoConfiguration,org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler,org.axonframework.commandhandling.DefaultCommandBusSpanFactory,org.axonframework.messaging.annotation.MultiHandlerDefinition,org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder,org.axonframework.config.AggregateConfiguration,org.axonframework.commandhandling.DuplicateCommandHandlerResolution,org.axonframework.eventhandling.replay.ReplayContextParameterResolverFactory$ReplayContextParameterResolver",""
0.46,4,"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder,org.axonframework.test.saga.FixtureExecutionResult,org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine,org.axonframework.eventhandling.pooled.MergeTask",""
0.45,3,"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder,org.axonframework.config.SagaConfigurer,org.axonframework.messaging.deadletter.GenericDeadLetter",""
0.44,7,"org.axonframework.springboot.EventProcessorProperties,org.axonframework.eventhandling.DefaultEventBusSpanFactory,org.axonframework.messaging.MessageDecorator,org.axonframework.commandhandling.distributed.CommandBusConnector,org.axonframework.commandhandling.gateway.CommandGatewayFactory$GatewayInvocationHandler$Builder,org.axonframework.eventhandling.WrappedToken,org.axonframework.eventhandling.tokenstore.AbstractTokenEntry",""
0.43,13,"org.axonframework.config.TagsConfiguration,org.axonframework.eventhandling.gateway.EventGateway,org.axonframework.queryhandling.DefaultQueryGateway$Builder,org.axonframework.serialization.xml.XStreamSerializer$Builder,org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl,org.axonframework.modelling.saga.AssociationResolver,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler,org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory$InspectedSagaModel,org.axonframework.modelling.saga.repository.CachingSagaStore",""
0.42,11,"org.axonframework.axonserver.connector.TargetContextResolver,org.axonframework.queryhandling.DefaultQueryBusSpanFactory,org.axonframework.eventsourcing.AggregateCacheEntry,org.axonframework.eventhandling.MultiStreamableMessageSource,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateCommandHandler,org.axonframework.commandhandling.distributed.DispatchMessage,org.axonframework.commandhandling.gateway.AbstractCommandGateway$Builder,org.axonframework.eventhandling.TrackingEventProcessor$TrackingSegmentWorker,org.axonframework.eventhandling.pooled.WorkPackage$Builder",""
0.41,1,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration",""
0.4,47,"org.axonframework.springboot.SerializerProperties,org.axonframework.springboot.TagsConfigurationProperties,org.axonframework.eventhandling.tokenstore.legacyjpa.JpaTokenStore$Builder,org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean,org.axonframework.serialization.JavaSerializer$Builder,org.axonframework.eventhandling.gateway.DefaultEventGateway,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.queryhandling.SimpleQueryUpdateEmitter$Builder,org.axonframework.tracing.attributes.MessageNameSpanAttributesProvider",""
0.39,7,"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$Builder,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$Builder,org.axonframework.serialization.json.JacksonSerializer$Builder,org.axonframework.axonserver.connector.event.axon.EventProcessorInfoConfiguration,org.axonframework.modelling.saga.DefaultSagaManagerSpanFactory,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.commandhandling.distributed.UnresolvedRoutingKeyPolicy",""
0.38,24,"org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore$Builder,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceDefinition,org.axonframework.tracing.TracingHandlerEnhancerDefinition,org.axonframework.updates.UpdateCheckerHttpClient,org.axonframework.config.ModuleConfiguration,org.axonframework.messaging.annotation.MultiParameterResolverFactory,org.axonframework.modelling.command.CommandTargetResolver,org.axonframework.eventsourcing.GenericAggregateFactory",""
0.37,3,"org.axonframework.eventhandling.TrackingEventProcessorConfiguration,org.axonframework.commandhandling.DuplicateCommandHandlerResolver,org.axonframework.eventhandling.EventHandlerInvoker",""
0.36,17,"org.axonframework.queryhandling.QueryBusSpanFactory,org.axonframework.messaging.interceptors.CorrelationDataInterceptor,org.axonframework.eventhandling.EventProcessorSpanFactory,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.test.deadline.DeadlineManagerValidator,org.axonframework.modelling.command.AggregateScopeDescriptor,org.axonframework.eventsourcing.conflictresolution.DefaultConflictResolver,org.axonframework.eventhandling.TrackedEventData,org.axonframework.lifecycle.Lifecycle$LifecycleHandler",""
0.35,10,"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder,org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.deadline.DefaultDeadlineManagerSpanFactory,org.axonframework.commandhandling.GenericCommandMessage,org.axonframework.modelling.command.LockingRepository$Builder,org.axonframework.messaging.annotation.AnnotatedHandlerInspector,org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory,org.axonframework.commandhandling.gateway.CommandGatewayFactory$DispatchOnInvocationHandler",""
0.34,3,"org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.serialization.upcasting.event.InitialEventRepresentation,org.axonframework.messaging.GenericResultMessage",""
0.33,109,"org.axonframework.actuator.axonserver.AxonServerHealthIndicator,org.axonframework.test.server.AxonServerContainer,org.axonframework.springboot.TimeoutProperties$MessageHandlerTimeoutProperties,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore$Builder,org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.serialization.AnnotationRevisionResolver,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.serialization.avro.AvroSerializer,org.axonframework.eventhandling.SimpleEventBus",""
0.32,17,"org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine$Builder,org.axonframework.springboot.util.DeadLetterQueueProviderConfigurerModule,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler$Builder,org.axonframework.commandhandling.CommandBusSpanFactory,org.axonframework.eventsourcing.SnapshotterSpanFactory,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler$Builder,org.axonframework.eventsourcing.conflictresolution.ConflictResolver,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine",""
0.31,15,"org.axonframework.deadline.dbscheduler.DbSchedulerBinaryDeadlineDetails,org.axonframework.queryhandling.QueryUpdateEmitter,org.axonframework.commandhandling.distributed.RoutingStrategy,org.axonframework.commandhandling.gateway.CommandGatewayFactory$Builder,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.eventhandling.AbstractEventBus$Builder",""
0.3,24,"org.axonframework.messaging.timeout.TaskTimeoutSettings,org.axonframework.springboot.util.RegisterDefaultEntities,org.axonframework.springboot.autoconfig.AxonTimeoutAutoConfiguration,org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue$Builder,org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder,org.axonframework.eventsourcing.EventStreamUtils,org.axonframework.eventsourcing.eventstore.EqualRevisionPredicate,org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition",""
0.29,34,"org.axonframework.commandhandling.gateway.CommandGateway,org.axonframework.eventhandling.EventBusSpanFactory,org.axonframework.serialization.ChainingConverter,org.axonframework.messaging.timeout.UnitOfWorkTimeoutInterceptor,org.axonframework.modelling.saga.SagaManagerSpanFactory,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.test.eventscheduler.StubEventScheduler,org.axonframework.test.saga.CommandValidator,org.axonframework.modelling.command.ApplyMore",""
0.28,12,"org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.modelling.saga.AnnotatedSagaManager,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition,org.axonframework.serialization.LazyDeserializingObject,org.axonframework.deadline.SimpleDeadlineManager$Builder,org.axonframework.commandhandling.CommandMessageHandlingMember,org.axonframework.serialization.Converter",""
0.27,26,"org.axonframework.config.ConfigurerModule,org.axonframework.deadline.DeadlineManagerSpanFactory,org.axonframework.messaging.MessageHandlerInterceptorSupport,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$Builder,org.axonframework.modelling.command.RepositorySpanFactory,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.messaging.annotation.SimpleResourceParameterResolverFactory,org.axonframework.eventsourcing.SnapshotTrigger",""
0.26,10,"org.axonframework.messaging.deadletter.SequencedDeadLetterQueue,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.serialization.JavaSerializer,org.axonframework.tracing.SpanAttributesProvider,org.axonframework.eventsourcing.CachingEventSourcingRepository,org.axonframework.eventsourcing.AggregateSnapshotter$Builder,org.axonframework.messaging.annotation.WrappedMessageHandlingMember,org.axonframework.modelling.saga.AnnotatedSaga,org.axonframework.serialization.SimpleSerializedType",""
0.25,25,"org.axonframework.eventhandling.scheduling.EventScheduler,org.axonframework.queryhandling.QueryGateway,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore$Builder,org.axonframework.eventhandling.tokenstore.jdbc.TokenSchema,org.axonframework.messaging.SubscribableMessageSource,org.axonframework.updates.LoggingUpdateCheckerReporter,org.axonframework.messaging.DefaultInterceptorChain,org.axonframework.test.FixtureExecutionException,org.axonframework.modelling.command.AggregateLifecycle",""
0.24,21,"org.axonframework.queryhandling.SimpleQueryBus$Builder,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterSchema,org.axonframework.serialization.avro.AvroSerializer$Builder,org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.modelling.saga.ResourceInjector,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.deadline.GenericDeadlineMessage,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.modelling.saga.AnnotatedSagaManager$Builder",""
0.23,7,"org.axonframework.config.ConfigurationScopeAwareProvider,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine,org.axonframework.deadline.SimpleDeadlineManager,org.axonframework.messaging.ScopeAwareProvider,org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder,org.axonframework.axonserver.connector.query.GrpcBackedResponseMessage",""
0.22,23,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration,org.axonframework.queryhandling.QueryBus,org.axonframework.queryhandling.DefaultQueryGateway,org.axonframework.test.saga.FixtureExecutionResultImpl,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate",""
0.21,17,"org.axonframework.modelling.saga.repository.SagaStore,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore,org.axonframework.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore,org.axonframework.messaging.StreamableMessageSource,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder",""
0.2,41,"org.axonframework.springboot.service.connection.AxonServerConnectionDetails,org.axonframework.eventsourcing.eventstore.legacyjpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema,org.axonframework.eventsourcing.Snapshotter,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.test.deadline.StubDeadlineManager,org.axonframework.test.matchers.DeepEqualsMatcher",""
0.19,10,"org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.command.AxonServerCommandBus$Builder,org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.config.UpdateCheckerConfigurerModule,org.axonframework.modelling.saga.PayloadAssociationResolver,org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember,org.axonframework.axonserver.connector.query.QuerySerializer",""
0.18,20,"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.config.EventProcessingConfigurer,org.axonframework.config.Configurer,org.axonframework.test.AxonAssertionError,org.axonframework.test.utils.RecordingCommandBus,org.axonframework.eventhandling.scheduling.ScheduleToken",""
0.17,32,"org.axonframework.springboot.autoconfig.JdbcAutoConfiguration,org.axonframework.eventhandling.tokenstore.legacyjpa.JpaTokenStore,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$Builder,org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.config.EventProcessingConfiguration,org.axonframework.springboot.TracingProperties,org.axonframework.updates.UpdateChecker,org.axonframework.updates.configuration.UsagePropertyProvider,org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
0.16,15,"org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.ResultMessage,org.axonframework.test.saga.FixtureConfiguration,org.axonframework.modelling.command.RepositoryProvider,org.axonframework.eventhandling.DomainEventData",""
0.15,18,"org.axonframework.eventhandling.tokenstore.TokenStore,org.axonframework.commandhandling.CommandBus,org.axonframework.messaging.MessageDispatchInterceptorSupport,org.axonframework.queryhandling.QueryMessage,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema,org.axonframework.serialization.RevisionResolver,org.axonframework.commandhandling.gateway.CommandGatewayFactory,org.axonframework.commandhandling.CommandCallback",""
0.14,12,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine,org.axonframework.deadline.DeadlineManager,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.common.transaction.NoTransactionManager,org.axonframework.test.matchers.FieldFilter,org.axonframework.eventhandling.Segment,org.axonframework.modelling.command.AggregateNotFoundException",""
0.13,12,"org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$Builder,org.axonframework.axonserver.connector.event.axon.PersistentStreamSequencingPolicyProvider,org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.modelling.command.inspection.AnnotatedAggregate,org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory,org.axonframework.modelling.saga.AbstractSagaManager",""
0.12,15,"org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue,org.axonframework.tracing.NoOpSpanFactory,org.axonframework.deadline.DeadlineMessage,org.axonframework.test.matchers.Matchers,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.modelling.saga.AssociationValue,org.axonframework.tracing.SpanScope,org.axonframework.monitoring.MessageMonitor",""
0.11,16,"org.axonframework.messaging.MessageHandlerInterceptor,org.axonframework.axonserver.connector.command.AxonServerCommandBus,org.axonframework.queryhandling.SimpleQueryBus,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper,org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore,org.axonframework.queryhandling.SimpleQueryUpdateEmitter,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager",""
0.1,17,"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.eventhandling.async.SequencingPolicy,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.messaging.InterceptorChain,org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.eventhandling.AbstractEventBus",""
0.09,9,"org.axonframework.eventhandling.EventBus,org.axonframework.messaging.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.config.EventProcessingModule,org.axonframework.messaging.MessageHandler,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.axonserver.connector.ServerConnectorConfigurerModule",""
0.08,9,"org.axonframework.config.Configuration,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.common.AxonThreadFactory,org.axonframework.tracing.SpanFactory,org.axonframework.messaging.ScopeDescriptor,org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.unitofwork.UnitOfWork,org.axonframework.serialization.SerializedObject",""
