"sourceLabels","relationshipType","targetLabels","relationshipCount","Source Cypher File: domains/overview/queries/overview/Node_labels_and_their_relationships.cypher"
"Member,Method,GenericDeclaration","RETURNS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",4,""
"Json,Key","HAS_VALUE","Value,Array,Json",4,""
"Member,Constructor,Method","INVOKES","Member,Method",4,""
"GenericDeclaration,Member,Method","INVOKES","Member,Method",4,""
"Member,Method","INVOKES","GenericDeclaration,Member,Method",4,""
"Git","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Annotation,GenericDeclaration,Interface,Throwable,Enum",4,""
"Git,Throwable,ResolvedDuplicateType","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",4,""
"Git,ResolvedDuplicateType","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Interface",4,""
"ResolvedDuplicateType","RESOLVES_TO","Interface,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Class",4,""
"Analyze,Task,jQAssistant","INCLUDES_CONCEPT","jQAssistant,Rule,Concept",4,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Annotation,Throwable","DECLARES","Member,Method",3,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable","DEPENDS_ON","JavaType",3,""
"Parameter","OF_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,Enum",3,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class","ANNOTATED_BY","Value,Annotation",3,""
"Member,Method,GenericDeclaration","RETURNS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"Member,Method","HAS_DEFAULT","Value,Array",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","DEPENDS_ON","ResolvedDuplicateType",3,""
"Member,Method","RETURNS","Record,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,PrimitiveType,Class,Enum",3,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record","DECLARES","GenericDeclaration,Member,Method",3,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum","DECLARES","Member,Method,Lambda",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record,Enum","DECLARES","Member,Field",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","DEPENDS_ON","Throwable,JavaType",3,""
"Bound,ParameterizedType","OF_RAW_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class",3,""
"Member,Field","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Class,Enum",3,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface,GenericDeclaration","DEPENDS_ON","PrimitiveType",3,""
"Member,Method","RETURNS_GENERIC","Bound,ParameterizedType",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record","DEPENDS_ON","ExternalType",3,""
"Member,Method,Lambda","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,GenericDeclaration",3,""
"Bound","OF_RAW_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,Enum,Record",3,""
"Artifact,Jar,Archive,Zip","CONTAINS","Package,Directory",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,GenericDeclaration,Record","DECLARES","Member,Constructor,Method",3,""
"Member,Field,Parameter","OF_TYPE","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",3,""
"Member,Method","CATCHES","Throwable,ExternalType",3,""
"Member,Method,GenericDeclaration","RETURNS_GENERIC","Bound",3,""
"Member,Method,Lambda","INVOKES","Member,Method",3,""
"Member,Method","INVOKES","Member,Method,GenericDeclaration",3,""
"GenericDeclaration,Member,Method","RETURNS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","DECLARES_TYPE_PARAMETER","TypeVariable,Bound",3,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","ExternalType,ResolvedDuplicateType",3,""
"Artifact,Jar,Archive,Zip","REQUIRES","PrimitiveType",3,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS_GENERIC","Bound,ParameterizedType",3,""
"Member,Method","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",3,""
"GenericDeclaration,Member,Method,Lambda","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"GenericDeclaration,Interface,InternalJavaType","EXTENDS","JavaType",3,""
"GenericDeclaration,Interface,InternalJavaType","EXTENDS_GENERIC","Bound",3,""
"GenericDeclaration,Member,Constructor,Method","INVOKES","GenericDeclaration,Member,Constructor,Method",3,""
"Value,Class","IS","Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"Member,Method,GenericDeclaration","HAS","Parameter",3,""
"Member,Method","READS","Member,Field",3,""
"GenericDeclaration,Member,Method","INVOKES","Member,Method",3,""
"GenericDeclaration,Member,Method","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",3,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DECLARES","GenericDeclaration,Member,Method",3,""
"Git","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",3,""
"ResolvedDuplicateType","RESOLVES_TO","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",3,""
"Member,Method","RESOLVES_TO","GenericDeclaration,Member,Method",3,""
"Member,Constructor,Method","INVOKES","GenericDeclaration,Member,Method",3,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Throwable","DECLARES","Member,Constructor,Method",2,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,Annotation,ExternalType","DECLARES","Member,Method",2,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Class,Throwable,Record","DEPENDS_ON","ResolvedDuplicateType",2,""
"Bound,ParameterizedType","OF_RAW_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Member,Method","DECLARES_TYPE_PARAMETER","TypeVariable,Bound",2,""
"Member,Field","OF_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum,Record",2,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class,Interface","ANNOTATED_BY","Value,Annotation",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DEPENDS_ON","ExternalType",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable,Enum","DEPENDS_ON","JavaType",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","REQUIRES_TYPE_PARAMETER","TypeVariable,Bound",2,""
"Member,Method","RETURNS","ResolvedDuplicateType,Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class,GenericDeclaration,Void,Throwable",2,""
"GenericDeclaration,Member,Method","RETURNS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class",2,""
"Parameter","OF_TYPE","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Throwable,Enum","DECLARES","Member,Field",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface,GenericDeclaration","DEPENDS_ON","PrimitiveType",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Throwable,Enum,Interface","DEPENDS_ON","Throwable,JavaType",2,""
"Bound","OF_RAW_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class,Enum",2,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","IMPLEMENTS","ResolvedDuplicateType",2,""
"GenericDeclaration,Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class","DECLARES","Member,Method,Lambda",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","DECLARES","Member,Method,GenericDeclaration,Constructor",2,""
"Member,Method,GenericDeclaration","RETURNS","JavaType",2,""
"Member,Method,GenericDeclaration","THROWS","Throwable,JavaType",2,""
"Member,Field,Parameter","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class",2,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record","DECLARES","GenericDeclaration,Member,Method",2,""
"Member,Method,Lambda","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class,Throwable",2,""
"Artifact,Jar,Archive,Zip","CONTAINS","Properties,Package,Directory,ServiceLoader,Manifest,Document,Xml,Pom,Maven,GenericDeclaration,Interface,InternalJavaType",2,""
"GenericDeclaration,Member,Method","INVOKES","Member,Method,GenericDeclaration,Constructor",2,""
"Member,Method,GenericDeclaration","HAS","Parameter",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","EXTENDS","JavaType",2,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,ExternalAnnotation,ExternalType,Annotation",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","DEPENDS_ON","Void",2,""
"Member,Method","WRITES","Member,Field",2,""
"Artifact,Jar,Archive,Zip,Package,Directory","CONTAINS","Class,InternalJavaType,ConnectedInternalJavaType",2,""
"Artifact,Jar,Archive,Zip","REQUIRES","ExternalType,PrimitiveType,Void,ExternalAnnotation",2,""
"Document,Xml,Pom,Maven","HAS_PROPERTY","Value,Property",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Throwable,ResolvedDuplicateType",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS_GENERIC","Bound,ParameterizedType",2,""
"Member,Method","CATCHES","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Member,Method","INVOKES","Member,Constructor,Method,GenericDeclaration",2,""
"TypeVariable,Bound","OF_RAW_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class",2,""
"Value,Class","IS","Interface,InternalJavaType,ConnectedInternalJavaType,Throwable,JavaType,Class",2,""
"GenericDeclaration,Member,Method","RETURNS_GENERIC","Bound,ParameterizedType",2,""
"Member,Method","RETURNS_GENERIC","Bound",2,""
"Member,Method","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Class,GenericDeclaration,InternalJavaType","EXTENDS_GENERIC","Bound",2,""
"Member,Constructor,Method","THROWS","Throwable,ResolvedDuplicateType,Class,InternalJavaType,ConnectedInternalJavaType",2,""
"Member,Method,GenericDeclaration","CATCHES","Throwable,JavaType",2,""
"Json,Key","HAS_VALUE","Value,Json,Object",2,""
"Package,Directory,Artifact,Jar,Archive,Zip","CONTAINS","Package,Directory",2,""
"Package,Directory","CONTAINS","Interface,Class,InternalJavaType",2,""
"GenericDeclaration,Member,Method","THROWS_GENERIC","TypeVariable,Bound",2,""
"Parameter,Member,Field","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType",2,""
"GenericDeclaration,Member,Method","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Member,Method,Constructor","INVOKES","GenericDeclaration,Member,Method",2,""
"Directory","CONTAINS","Artifact,Jar,Archive,Zip",2,""
"Git","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Annotation,Throwable,Interface,Enum",2,""
"Git,ResolvedDuplicateType","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Enum",2,""
"ResolvedDuplicateType","RESOLVES_TO","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Record,Annotation",2,""
"Throwable,ResolvedDuplicateType","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Member,Method","RESOLVES_TO","GenericDeclaration,Member,Method",2,""
"Package,Directory","DEPENDS_ON","Package,Directory",2,""
"Artifact,Jar,Archive,Zip","DEPENDS_ON","Artifact,Jar,Archive,Zip",2,""
"Artifact,Jar,Archive,Zip","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,ArtifactMembers",2,""
"Artifact,Jar,Archive,Zip","IN_WEAKLY_CONNECTED_COMPONENT","ArtifactMembers,WeaklyConnectedComponent",2,""
"Package,Directory","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,PackageMembers",2,""
"Package,Directory","IN_WEAKLY_CONNECTED_COMPONENT","WeaklyConnectedComponent,PackageMembers",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,TypeMembers",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","IN_WEAKLY_CONNECTED_COMPONENT","WeaklyConnectedComponent,TypeMembers",2,""
"Artifact,Jar,Archive,Zip","SIMILAR","Artifact,Jar,Archive,Zip",2,""
"Package,Directory","SIMILAR","Package,Directory",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DECLARES","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Member,Method,Record,Interface",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Enum","DECLARES","Member,Method,Lambda",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","DECLARES","GenericDeclaration,Member,Method",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Throwable,Enum","DECLARES","Member,Constructor,Method",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Annotation,Throwable","DECLARES","Member,Method",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","IMPLEMENTS","ResolvedDuplicateType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Interface,Record","IMPLEMENTS","JavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Interface,Enum","IMPLEMENTS_GENERIC","Bound,ParameterizedType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","EXTENDS_GENERIC","Bound",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Annotation,Interface,Record,Throwable,Enum","EXTENDS","JavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","DEPENDS_ON","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,Record",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable,Annotation,Enum","DEPENDS_ON","PrimitiveType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Interface,Throwable,Enum","DEPENDS_ON","Void",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Annotation,Throwable,Record",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Interface,Throwable,Enum,Annotation","DEPENDS_ON","Throwable,JavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","DEPENDS_ON","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Annotation,Record,Throwable,Enum","DEPENDS_ON","ResolvedDuplicateType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable,Record,ExternalAnnotation,ExternalType,Annotation,Enum",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Annotation,InternalJavaType,ConnectedInternalJavaType,Interface,Enum",1,""
"Bound","OF_RAW_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Annotation,Record,Enum",1,""
"Member,Field,Parameter","OF_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record",1,""
"Member,Field","OF_TYPE","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record",1,""
"Member,Method,Lambda,GenericDeclaration","RETURNS","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Value,Class","IS","Class,InternalJavaType,ConnectedInternalJavaType,Annotation,Interface,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","REQUIRES_TYPE_PARAMETER","TypeVariable,Bound",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration,Throwable","DECLARES","Member,Field",1,""
"Parameter","OF_TYPE","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Enum,Annotation",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable","DEPENDS_ON","Throwable,ResolvedDuplicateType",1,""
"Member,Method","RETURNS","Annotation,InternalJavaType,ConnectedInternalJavaType,Class,Interface,GenericDeclaration,Record,PrimitiveType",1,""
"Member,Method,Lambda","RETURNS","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record,Throwable,Annotation",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Enum,Record","IMPLEMENTS_GENERIC","Bound",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Interface","DEPENDS_ON","ExternalType,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class,Throwable,ExternalType,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class,Throwable,GenericDeclaration",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,Enum","ANNOTATED_BY","Value,Annotation",1,""
"TypeVariable,Bound","OF_RAW_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"GenericDeclaration,Record,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record","IMPLEMENTS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Member,Method","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DECLARES","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Class,Enum,Member,Method",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Member,Method","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType,Throwable,Record,Member,Method,Interface,GenericDeclaration,Enum",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","EXTENDS","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Throwable",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Throwable","DEPENDS_ON","JavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface,Enum",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Throwable,Enum,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","DEPENDS_ON","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DEPENDS_ON","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Member,Method","INVOKES","Member,Method,GenericDeclaration,Constructor",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Enum","EXTENDS_GENERIC","Bound,ParameterizedType",1,""
"GenericDeclaration,Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class,Member,Method","DECLARES_TYPE_PARAMETER","TypeVariable,Bound",1,""
"Member,Method","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,JavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Throwable","EXTENDS","ResolvedDuplicateType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType","EXTENDS","Throwable,JavaType,Class,InternalJavaType,ConnectedInternalJavaType,ResolvedDuplicateType",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType","DECLARES","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Record,Member,Method",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable,Record",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Value,Annotation","OF_TYPE","ExternalType,Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"GenericDeclaration,Member,Method","RETURNS","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Bound,ParameterizedType","OF_RAW_TYPE","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record",1,""
"Value,Array","CONTAINS","Value,Annotation",1,""
"Member,Method,Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"ServiceLoader,Artifact,Jar,Archive,Zip,Package,Directory","CONTAINS","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Artifact,Jar,Archive,Zip,Package,Directory","CONTAINS","Class,InternalJavaType,ConnectedInternalJavaType,Package,Directory,GenericDeclaration,Interface,Annotation,Record,Throwable,Enum",1,""
"Artifact,Jar,Archive,Zip","CONTAINS","Document,Xml,Pom,Maven,ServiceLoader,Manifest",1,""
"Package,Directory","CONTAINS","Package,Directory,Interface",1,""
"Package,Directory,Artifact,Jar,Archive,Zip","CONTAINS","Properties,Package,Directory,Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Enum,Throwable,Annotation,Record",1,""
"Artifact,Jar,Archive,Zip","REQUIRES","Throwable,ResolvedDuplicateType,Void,ExternalAnnotation,ExternalType,JavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","DECLARES","Member,Method,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface,GenericDeclaration",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Record,Enum,Class",1,""
"Member,Method,Lambda","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,ResolvedDuplicateType",1,""
"ServiceLoader","OF_TYPE","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Member,Method,GenericDeclaration","RETURNS","JavaType,Class,InternalJavaType,ConnectedInternalJavaType,Void,GenericDeclaration,Interface",1,""
"Member,Method,GenericDeclaration","RETURNS_GENERIC","Bound,ParameterizedType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","EXTENDS","ExternalType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Record","IMPLEMENTS","ExternalType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Annotation","DEPENDS_ON","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Annotation","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Annotation","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Annotation",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,GenericDeclaration,Interface","DEPENDS_ON","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class","IMPLEMENTS","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
