"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Java_including_subpackages.cypher"
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing","eventsourcing",0.17862433862433869,0.34,0.8386243386243386,100,""
"axon-modelling-5.0.0","org.axonframework.modelling.repository","repository",0.1777777777777778,0.5555555555555556,0.26666666666666666,9,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",0.17748917748917747,0.09523809523809523,0.7272727272727273,21,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.sequencing","sequencing",0.17460317460317465,0.1111111111111111,0.7142857142857143,9,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing","processing",0.17093112302355962,0.21518987341772153,0.6138790035587188,79,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.unitofwork.transaction","transaction",0.1470588235294117,0.5,0.35294117647058826,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.monitoring","monitoring",0.14382940108892917,0.15789473684210525,0.6982758620689655,19,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector","connector",0.1397435897435897,0.16666666666666666,0.9730769230769231,72,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",0.125925925925926,0.2,0.9259259259259259,5,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.tracing","tracing",0.12442396313364057,0.2857142857142857,0.8387096774193549,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.interception","interception",0.1163120567375886,0.23333333333333334,0.8829787234042553,30,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.command","command",0.11111111111111116,0,0.8888888888888888,6,""
"axon-modelling-5.0.0","org.axonframework.modelling.entity.child","child",0.10204081632653061,0.42857142857142855,0.46938775510204084,14,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling","queryhandling",0.09273182957393489,0.38095238095238093,0.5263157894736842,63,""
"axon-messaging-5.0.0","org.axonframework.messaging.monitoring.interception","interception",0.09090909090909094,0,0.9090909090909091,5,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",0.09090909090909094,0,0.9090909090909091,4,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.service","service",0.08333333333333337,0.25,0.6666666666666666,4,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.service.connection","connection",0.08333333333333337,0.25,0.6666666666666666,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",0.08333333333333337,0,0.9166666666666666,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.interception","interception",0.0714285714285714,0,0.9285714285714286,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.configuration","configuration",0.06481481481481477,0,0.9351851851851852,5,""
"axon-update-5.0.0","org.axonframework.update.configuration","configuration",0.04761904761904767,0.2857142857142857,0.6666666666666666,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.monitoring.configuration","configuration",0.04499999999999993,0.125,0.92,8,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.eventstore.jpa","jpa",0.02873030583873959,0.07692307692307693,0.9518072289156626,13,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.query","query",0.02840909090909083,0.09090909090909091,0.9375,11,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.correlation","correlation",0.026666666666666616,0.3333333333333333,0.64,6,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.eventstore","eventstore",0.023595023595023523,0.2698412698412698,0.7065637065637066,63,""
"axon-conversion-5.0.0","org.axonframework.conversion.avro","avro",0.0235294117647058,0.2,0.8235294117647058,10,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.interception","interception",0.02083333333333337,0,0.9791666666666666,5,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.interception","interception",0.015625,0,0.984375,8,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.event","event",0.01388888888888884,0,0.9861111111111112,14,""
