"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.modelling.entity.EntityMetamodelBuilder","EntityMetamodelBuilder","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut30,Mark4TypeLocalClusteringCoefficient0.5,Mark4TypeHDBSCAN29",3,""
"org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorHandler","ErrorHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut84,Mark4TypeLocalClusteringCoefficient0.35714285714285715,Mark4TypeHDBSCAN147",3,""
"org.axonframework.messaging.eventhandling.configuration.EventProcessingConfigurer","EventProcessingConfigurer","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut8,Mark4TypeLocalClusteringCoefficient0.3888888888888889,Mark4TypeHDBSCAN151",3,""
"org.axonframework.messaging.eventhandling.processing.EventProcessingException","EventProcessingException","Type,File,Java,ByteCode,Class,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut89,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN35",3,""
"org.axonframework.messaging.eventhandling.EventSink","EventSink","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation0,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.25274725274725274,Mark4TypeHDBSCAN107",3,""
"org.axonframework.eventsourcing.EventSourcedEntityFactory","EventSourcedEntityFactory","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut29,Mark4TypeLocalClusteringCoefficient0.24444444444444444,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine$AppendTransaction","EventStorageEngine$AppendTransaction","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation105,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut74,Mark4TypeHDBSCAN105",3,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.EventTrackerStatus","EventTrackerStatus","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation81,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut42,Mark4TypeLocalClusteringCoefficient0.3111111111111111,Mark4TypeHDBSCAN102",3,""
"org.axonframework.axonserver.connector.util.ExceptionConverter","ExceptionConverter","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation67,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut55,Mark4TypeLocalClusteringCoefficient0.32142857142857145,Mark4TypeHDBSCAN109",3,""
"org.axonframework.common.ExceptionUtils","ExceptionUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation67,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut19,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN113",3,""
"org.axonframework.messaging.commandhandling.GenericCommandMessage","GenericCommandMessage","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut2,Mark4TypeLocalClusteringCoefficient0.4090909090909091,Mark4TypeHDBSCAN135",3,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.GlobalSequenceTrackingToken","GlobalSequenceTrackingToken","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut17,Mark4TypeLocalClusteringCoefficient0.26666666666666666,Mark4TypeHDBSCAN45",3,""
"org.axonframework.messaging.core.annotation.HandlerDefinition","HandlerDefinition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation63,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut89,Mark4TypeLocalClusteringCoefficient0.5333333333333333,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.messaging.core.HandlerExecutionException","HandlerExecutionException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut86,Mark4TypeLocalClusteringCoefficient0.5,Mark4TypeHDBSCAN61",3,""
"org.axonframework.messaging.core.interception.HandlerInterceptorRegistry","HandlerInterceptorRegistry","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut99,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.messaging.core.annotation.Message","Message","Type,File,Java,ByteCode,Annotation,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut58,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN23",3,""
"org.axonframework.messaging.core.configuration.MessagingConfigurer","MessagingConfigurer","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation16,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut34,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.axonserver.connector.MetadataConverter","MetadataConverter","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut53,Mark4TypeLocalClusteringCoefficient0.2,Mark4TypeHDBSCAN136",3,""
"org.axonframework.common.util.PriorityRunnable","PriorityRunnable","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation61,Mark4TypeLouvainCommunity16,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition2,Mark4TypeMaximumKCut70,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN7",3,""
"org.axonframework.common.property.Property","Property","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation80,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut24,Mark4TypeLocalClusteringCoefficient0.25,Mark4TypeHDBSCAN138",3,""
"org.axonframework.common.property.PropertyAccessStrategy","PropertyAccessStrategy","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation80,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut90,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.messaging.queryhandling.configuration.QueryHandlingModule","QueryHandlingModule","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation90,Mark4TypeLouvainCommunity16,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut82,Mark4TypeLocalClusteringCoefficient0.42857142857142855,Mark4TypeHDBSCAN148",3,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken","ReplayToken","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut85,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN29",3,""
"org.axonframework.messaging.commandhandling.RoutingStrategy","RoutingStrategy","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut5,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN29",3,""
"org.axonframework.messaging.eventhandling.sequencing.SequencingPolicy","SequencingPolicy","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation68,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut31,Mark4TypeHDBSCAN28",3,""
"org.axonframework.modelling.StateManager","StateManager","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation99,Mark4TypeLouvainCommunity19,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut44,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.messaging.core.SubscribableEventSource","SubscribableEventSource","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation77,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut28,Mark4TypeLocalClusteringCoefficient0.21428571428571427,Mark4TypeHDBSCAN123",3,""
"org.axonframework.eventsourcing.eventstore.TaggedEventMessage","TaggedEventMessage","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation84,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut35,Mark4TypeHDBSCAN5",3,""
"org.axonframework.messaging.eventhandling.TerminalEventMessage","TerminalEventMessage","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation0,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut63,Mark4TypeLocalClusteringCoefficient0.42857142857142855,Mark4TypeHDBSCAN46",3,""
"org.axonframework.messaging.core.unitofwork.transaction.TransactionManager","TransactionManager","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut7,Mark4TypeLocalClusteringCoefficient0.2,Mark4TypeHDBSCAN114",3,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.UnableToInitializeTokenException","UnableToInitializeTokenException","Type,File,Java,ByteCode,Class,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation65,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut33,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN114",3,""
"org.axonframework.update.configuration.UsagePropertyProvider","UsagePropertyProvider","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation25,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity12,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut88,Mark4TypeHDBSCAN70",3,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.WrappedToken","WrappedToken","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut3,Mark4TypeLocalClusteringCoefficient0.5238095238095238,Mark4TypeHDBSCAN107",3,""
"org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker","AggregateBasedConsistencyMarker","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation105,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut81,Mark4TypeLocalClusteringCoefficient0.25274725274725274,Mark4TypeHDBSCAN-1",2,""
"org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker$AggregateSequencer","AggregateBasedConsistencyMarker$AggregateSequencer","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation105,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.6,Mark4TypeHDBSCAN19",2,""
"org.axonframework.eventsourcing.eventstore.AggregateBasedEventStorageEngineUtils","AggregateBasedEventStorageEngineUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation83,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut69,Mark4TypeLocalClusteringCoefficient0.39285714285714285,Mark4TypeHDBSCAN73",2,""
"org.axonframework.eventsourcing.eventstore.AggregateSequenceNumberPosition","AggregateSequenceNumberPosition","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation104,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut18,Mark4TypeLocalClusteringCoefficient0.5,Mark4TypeHDBSCAN80",2,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel","AnnotatedEntityMetamodel","Type,File,Java,ByteCode,GenericDeclaration,Class,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut80,Mark4TypeHDBSCAN109",2,""
"org.axonframework.eventsourcing.eventstore.AppendEventsTransactionRejectedException","AppendEventsTransactionRejectedException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation83,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut93,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN43",2,""
"org.axonframework.messaging.core.ApplicationContext","ApplicationContext","Type,File,Java,ByteCode,Interface,Mark4TopCentralityHarmonic,Mark4TopCentralityCloseness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut83,Mark4TypeLocalClusteringCoefficient0.23809523809523808,Mark4TypeHDBSCAN39",2,""
"org.axonframework.update.api.Artifact","Artifact","Type,File,Java,ByteCode,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation27,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity12,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut95,Mark4TypeLocalClusteringCoefficient0.5,Mark4TypeHDBSCAN64",2,""
"org.axonframework.modelling.entity.child.ChildAmbiguityException","ChildAmbiguityException","Type,File,Java,ByteCode,Class,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut70,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN135",2,""
"org.axonframework.common.ClassUtils","ClassUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation65,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition2,Mark4TypeMaximumKCut97,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN114",2,""
"org.axonframework.messaging.core.annotation.ClasspathParameterResolverFactory","ClasspathParameterResolverFactory","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation23,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut32,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN70",2,""
"org.axonframework.common.util.ClasspathResolver","ClasspathResolver","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition2,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN127",2,""
"org.axonframework.common.CollectionUtils","CollectionUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation51,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition2,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN-1",2,""
"org.axonframework.messaging.commandhandling.distributed.CommandBusConnector","CommandBusConnector","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut2,Mark4TypeLocalClusteringCoefficient0.358974358974359,Mark4TypeHDBSCAN148",2,""
"org.axonframework.messaging.commandhandling.CommandExecutionException","CommandExecutionException","Type,File,Java,ByteCode,Class,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut9,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN61",2,""
"org.axonframework.messaging.commandhandling.CommandPriorityCalculator","CommandPriorityCalculator","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut31,Mark4TypeLocalClusteringCoefficient0.6666666666666666,Mark4TypeHDBSCAN-1",2,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.ConfigToken","ConfigToken","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut30,Mark4TypeLocalClusteringCoefficient0.6666666666666666,Mark4TypeHDBSCAN113",2,""
"org.axonframework.messaging.core.ConfigurationApplicationContext","ConfigurationApplicationContext","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut63,Mark4TypeLocalClusteringCoefficient0.3,Mark4TypeHDBSCAN51",2,""
"org.axonframework.common.jdbc.ConnectionProvider","ConnectionProvider","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation42,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut26,Mark4TypeLocalClusteringCoefficient0.13333333333333333,Mark4TypeHDBSCAN103",2,""
"org.axonframework.messaging.core.correlation.CorrelationDataProviderRegistry","CorrelationDataProviderRegistry","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut33,Mark4TypeLocalClusteringCoefficient0.5,Mark4TypeHDBSCAN133",2,""
"org.axonframework.eventsourcing.CriteriaResolver","CriteriaResolver","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation103,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut32,Mark4TypeLocalClusteringCoefficient0.2222222222222222,Mark4TypeHDBSCAN-1",2,""
"org.axonframework.messaging.eventhandling.configuration.DefaultEventHandlingComponentsConfigurer","DefaultEventHandlingComponentsConfigurer","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation72,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut87,Mark4TypeLocalClusteringCoefficient0.4166666666666667,Mark4TypeHDBSCAN154",2,""
"org.axonframework.messaging.eventhandling.conversion.DelegatingEventConverter","DelegatingEventConverter","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut77,Mark4TypeLocalClusteringCoefficient0.4444444444444444,Mark4TypeHDBSCAN133",2,""
"org.axonframework.eventsourcing.eventstore.EmptyAppendTransaction","EmptyAppendTransaction","Type,File,Java,ByteCode,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation105,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut79,Mark4TypeLocalClusteringCoefficient0.6,Mark4TypeHDBSCAN111",2,""
"org.axonframework.messaging.core.EmptyApplicationContext","EmptyApplicationContext","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut91,Mark4TypeLocalClusteringCoefficient0.3,Mark4TypeHDBSCAN148",2,""
"org.axonframework.modelling.entity.child.EntityChildMetamodel","EntityChildMetamodel","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut23,Mark4TypeLocalClusteringCoefficient0.2857142857142857,Mark4TypeHDBSCAN136",2,""
"org.axonframework.modelling.entity.EntityCommandHandlingComponent","EntityCommandHandlingComponent","Type,File,Java,ByteCode,GenericDeclaration,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut16,Mark4TypeLocalClusteringCoefficient0.1695906432748538,Mark4TypeHDBSCAN-1",2,""
"org.axonframework.modelling.EntityIdResolutionException","EntityIdResolutionException","Type,File,Java,ByteCode,Class,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut55,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN13",2,""
"org.axonframework.axonserver.connector.ErrorCode","ErrorCode","Type,File,Java,ByteCode,Enum,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation67,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut59,Mark4TypeHDBSCAN102",2,""
"org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorContext","ErrorContext","Type,File,Java,ByteCode,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation0,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut51,Mark4TypeLocalClusteringCoefficient0.38095238095238093,Mark4TypeHDBSCAN147",2,""
"org.axonframework.messaging.eventhandling.configuration.EventBusConfigurationDefaults","EventBusConfigurationDefaults","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation0,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut82,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN49",2,""
"org.axonframework.eventsourcing.eventstore.EventCoordinator","EventCoordinator","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation51,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut12,Mark4TypeLocalClusteringCoefficient0.38095238095238093,Mark4TypeHDBSCAN114",2,""
"org.axonframework.messaging.eventstreaming.EventCriterion","EventCriterion","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation14,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut4,Mark4TypeLocalClusteringCoefficient0.6222222222222222,Mark4TypeHDBSCAN-1",2,""
"org.axonframework.messaging.eventhandling.EventHandler","EventHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation73,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut38,Mark4TypeLocalClusteringCoefficient0.4909090909090909,Mark4TypeHDBSCAN-1",2,""
