"artifactName","packageName","dependentArtifactName","dependentPackageName","dependency","forwardToBackwardBalance","numberForward","numberBackward","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies_Breakdown.cypher"
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventMessage<-SubscribableEventSource",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","DelegatingEventHandlingComponent->Message",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","DelegatingEventHandlingComponent->QualifiedName",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","DelegatingEventHandlingComponent->MessageStream$Empty",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink->MessageStream$Single",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink->MessageDispatchInterceptor",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink->Message",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink->MessageStream",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink->MessageStream$Empty",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","TerminalEventMessage->MessageType",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventHandlingComponent->QualifiedName",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","GenericEventMessage->MessageType",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","GenericEventMessage->MessageDecorator",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","GenericEventMessage->Message",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","GenericEventMessage->GenericMessage",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","GenericEventMessage->Metadata",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventBus->SubscribableEventSource",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink$InterceptingPublisher->DefaultMessageDispatchInterceptorChain",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink$InterceptingPublisher->MessageStream",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink$InterceptingPublisher->MessageStream$Entry",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink$InterceptingPublisher->MessageStream$Empty",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventSink$InterceptingPublisher->MessageDispatchInterceptor",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventMessage->Message",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","SimpleEventBus->Context$ResourceKey",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","NoHandlerForEventException->QualifiedName",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","InterceptingEventBus->MessageDispatchInterceptor",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","SimpleEventHandlingComponent->MessageStream",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","SimpleEventHandlingComponent->MessageStream$Empty",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","SimpleEventHandlingComponent->Message",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","SimpleEventHandlingComponent->MessageType",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","SimpleEventHandlingComponent->QualifiedName",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventHandlerRegistry->QualifiedName",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventHandler->MessageHandler",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventHandler->Message",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core","EventHandler->MessageStream$Empty",0.9428571428571428,34,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventHandler<-HandlerTypeResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->ParameterResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodEventHandlerDefinition->MessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodEventHandlerDefinition->HandlerEnhancerDefinition",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventHandler->MessageHandler",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","Event->Message",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","TimestampParameterResolverFactory$TimestampParameterResolver->ParameterResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedEventHandlingComponent->HandlerDefinition",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedEventHandlingComponent->ParameterResolverFactory",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedEventHandlingComponent->MessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedEventHandlingComponent->AnnotatedHandlerInspector",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedEventHandlingComponent->ClasspathHandlerDefinition",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedEventHandlingComponent->AnnotationMessageTypeResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","SequenceNumberParameterResolverFactory->ParameterResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","SequenceNumberParameterResolverFactory->AbstractAnnotatedParameterResolverFactory",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodEventHandlerDefinition$MethodEventMessageHandlingMember->UnsupportedHandlerException",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodEventHandlerDefinition$MethodEventMessageHandlingMember->MessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodEventHandlerDefinition$MethodEventMessageHandlingMember->WrappedMessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventHandlingMember->MessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventAppenderParameterResolverFactory->ParameterResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventAppenderParameterResolverFactory->ParameterResolverFactory",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember->MessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember->WrappedMessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember->UnsupportedHandlerException",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodSequencingPolicyEventHandlerDefinition->HandlerEnhancerDefinition",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodSequencingPolicyEventHandlerDefinition->MessageHandlingMember",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","TimestampParameterResolverFactory->ParameterResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","TimestampParameterResolverFactory->AbstractAnnotatedParameterResolverFactory",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventAppenderParameterResolverFactoryConfigurationEnhancer->ParameterResolverFactory",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","EventAppenderParameterResolverFactory$1->ParameterResolver",0.9333333333333333,29,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandHandler<-HandlerTypeResolver",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandHandler->MessageHandler",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","Command->Message",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandDispatcherParameterResolverFactory->ParameterResolverFactory",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandDispatcherParameterResolverFactory->ParameterResolver",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodCommandHandlerDefinition$MethodCommandHandlingMember->WrappedMessageHandlingMember",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodCommandHandlerDefinition$MethodCommandHandlingMember->MessageHandlingMember",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->ParameterResolverFactory",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->ClasspathParameterResolverFactory",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->ClasspathHandlerDefinition",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->MessageHandlingMember",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->AnnotatedHandlerInspector",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->HandlerDefinition",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedCommandHandlingComponent->AnnotationMessageTypeResolver",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodCommandHandlerDefinition->HandlerEnhancerDefinition",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodCommandHandlerDefinition->MessageHandlingMember",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandDispatcherParameterResolverFactoryConfigurationEnhancer->ParameterResolverFactory",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandHandlingMember->MessageHandlingMember",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","CommandDispatcherParameterResolverFactory$1->ParameterResolver",0.8947368421052632,18,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","QueryHandler<-HandlerTypeResolver",0.875,15,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodQueryHandlerDefinition->HandlerEnhancerDefinition",0.875,15,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","MethodQueryHandlerDefinition->MessageHandlingMember",0.875,15,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedQueryHandlingComponent->ClasspathHandlerDefinition",0.875,15,1,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","AnnotatedQueryHandlingComponent->ParameterResolverFactory",0.875,15,1,""
