"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: domains/internal-dependencies/queries/object-oriented-design-metrics/Calculate_distance_between_abstractness_and_instability_for_Java_including_subpackages.cypher"
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.annotation.reflection","reflection",0.3982683982683983,0.42857142857142855,0.9696969696969697,7,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventstreaming","eventstreaming",0.37582814695844213,0.47058823529411764,0.15358361774744028,17,""
"axon-common-5.1.0","org.axonframework.common.util","util",0.37142857142857144,0.42857142857142855,0.2,7,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.gateway","gateway",0.3666666666666667,0.5,0.8666666666666667,6,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.snapshot","snapshot",0.3571428571428572,0.5,0.8571428571428571,2,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling","eventhandling",0.34128933177674003,0.40520833333333334,0.25350233488992663,192,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",0.3382795698924731,0.31333333333333335,0.34838709677419355,15,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.interception.annotation","annotation",0.3363636363636364,0.5,0.8363636363636363,12,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.snapshot.store","store",0.33333333333333326,0.6666666666666666,0.6666666666666666,3,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.annotation","annotation",0.3304463690872752,0.3684210526315789,0.9620253164556962,19,""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.gateway","gateway",0.3162393162393162,0.4444444444444444,0.8717948717948718,9,""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling","commandhandling",0.31060606060606055,0.4166666666666667,0.2727272727272727,60,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.configuration","configuration",0.30092592592592604,0.375,0.9259259259259259,8,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.retry","retry",0.29047619047619055,0.35714285714285715,0.9333333333333333,14,""
"axon-modelling-5.1.0","org.axonframework.modelling.entity.annotation","annotation",0.2873049457815393,0.3526315789473684,0.9346733668341709,19,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.handler","handler",0.28095238095238084,0.4,0.8809523809523809,5,""
"axon-test-5.1.0","org.axonframework.test.matchers","matchers",0.27938596491228074,0.14166666666666666,0.5789473684210527,24,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",0.26923076923076916,0.5,0.23076923076923078,4,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.snapshot.api","api",0.26708074534161486,0.42857142857142855,0.30434782608695654,7,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",0.26436781609195403,0.3333333333333333,0.9310344827586207,6,""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.annotation","annotation",0.26315789473684204,0.3333333333333333,0.9298245614035088,12,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.26249999999999996,0.2833333333333333,0.9791666666666666,6,""
"axon-modelling-5.1.0","org.axonframework.modelling","modelling",0.25251415251415255,0.41515151515151516,0.8373626373626374,99,""
"axon-modelling-5.1.0","org.axonframework.modelling.annotation","annotation",0.25042881646655246,0.36363636363636365,0.8867924528301887,11,""
"axon-update-5.1.0","org.axonframework.update.detection","detection",0.24444444444444446,0.2,0.5555555555555556,5,""
"axon-modelling-5.1.0","org.axonframework.modelling.entity","entity",0.2373317805383024,0.3770833333333334,0.860248447204969,48,""
"axon-test-5.1.0","org.axonframework.test.util","util",0.23425925925925917,0.30833333333333335,0.9259259259259259,12,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.replay","replay",0.23106060606060597,0.5416666666666666,0.6893939393939394,24,""
"axon-common-5.1.0","org.axonframework.common.tx","tx",0.23076923076923084,1,0.23076923076923078,2,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",0.23056052474657118,0.2576923076923077,0.9728682170542635,26,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.shared","shared",0.22983870967741937,0.125,0.6451612903225806,8,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing","eventsourcing",0.2277641277641278,0.37272727272727274,0.855036855036855,121,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.configuration","configuration",0.2243107769423558,0.2857142857142857,0.9385964912280702,7,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.interception","interception",0.22405297197413,0.3235294117647059,0.900523560209424,34,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",0.2222222222222221,0.3333333333333333,0.8888888888888888,3,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.command","command",0.21153846153846168,0.25,0.9615384615384616,4,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.conversion","conversion",0.2098765432098766,0.6666666666666666,0.12345679012345678,3,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.util","util",0.20833333333333326,0.39166666666666666,0.4,12,""
"axon-messaging-5.1.0","org.axonframework.messaging.monitoring.configuration","configuration",0.1947368421052631,0.3,0.8947368421052632,10,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.transaction","transaction",0.18378378378378368,0.4,0.7837837837837838,15,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.interception","interception",0.18103448275862055,0.25,0.9310344827586207,4,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.query","query",0.17070707070707059,0.18888888888888888,0.9818181818181818,9,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",0.16666666666666652,0.25,0.9166666666666666,4,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming","streaming",0.14548449612403103,0.2925,0.562015503875969,80,""
"axon-modelling-5.1.0","org.axonframework.modelling.repository","repository",0.12851405622489964,0.6666666666666666,0.20481927710843373,9,""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.actuator","actuator",0.1266666666666667,0.54,0.3333333333333333,5,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.sequencing","sequencing",0.125,0.16666666666666666,0.7083333333333334,12,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api.query","query",0.125,0.25,0.625,4,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api.command","command",0.125,0.25,0.625,4,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.correlation","correlation",0.12422360248447206,0.42857142857142855,0.6956521739130435,7,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",0.11904761904761907,0.16666666666666666,0.9523809523809523,6,""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.interception","interception",0.10837438423645329,0.14285714285714285,0.9655172413793104,7,""
"axon-modelling-5.1.0","org.axonframework.modelling.entity.child","child",0.10394557823129247,0.4266666666666667,0.46938775510204084,15,""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.interception","interception",0.09548611111111116,0.1111111111111111,0.984375,9,""
"axon-common-5.1.0","org.axonframework.common.jdbc","jdbc",0.09285714285714286,0.4785714285714286,0.42857142857142855,14,""
"axon-conversion-5.1.0","org.axonframework.conversion.jackson","jackson",0.08974358974358987,0.16666666666666666,0.9230769230769231,6,""
"axon-messaging-5.1.0","org.axonframework.messaging.core.configuration.reflection","reflection",0.08333333333333337,0.25,0.6666666666666666,4,""
"axon-messaging-5.1.0","org.axonframework.messaging.monitoring.interception","interception",0.07575757575757569,0.16666666666666666,0.9090909090909091,6,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.eventstore","eventstore",0.07104779411764706,0.2671875,0.6617647058823529,64,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing","processing",0.06723404255319143,0.3127659574468085,0.62,94,""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.actuator.axonserver","axonserver",0.06666666666666665,0.3333333333333333,0.6,3,""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.event","event",0.05277777777777781,0.06666666666666667,0.9861111111111112,15,""
"axon-messaging-5.1.0","org.axonframework.messaging.monitoring","monitoring",0.049035632559660036,0.30434782608695654,0.6466165413533834,23,""
"axon-common-5.1.0","org.axonframework.common.jpa","jpa",0.0444444444444444,0.4,0.5555555555555556,5,""
"axon-update-5.1.0","org.axonframework.update.configuration","configuration",0.04166666666666652,0.375,0.6666666666666666,8,""
"axon-eventsourcing-5.1.0","org.axonframework.eventsourcing.snapshot","snapshot",0.03571428571428559,0.5,0.5357142857142857,12,""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling","queryhandling",0.01720365200332008,0.4482758620689655,0.5689277899343544,58,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.conversion","conversion",0.01333333333333342,0.6666666666666666,0.32,3,""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",0.0019047619047618536,0.24,0.7619047619047619,25,""
"axon-update-5.1.0","org.axonframework.update.common","common",0,0.5,0.5,2,""
