"sourceLabels","relationshipType","targetLabels","relationshipCount","Source Cypher File: domains/overview/queries/overview/Node_labels_and_their_relationships.cypher"
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Enum,Record,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Parameter,Member,Field","OF_TYPE","Record,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"ParameterizedType,Bound","OF_RAW_TYPE","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","DECLARES","Method,Member",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,Record","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Class,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","REQUIRES_TYPE_PARAMETER","Bound,TypeVariable",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable,Record,GenericDeclaration,Annotation","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,JavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable","DECLARES","Constructor,Method,Member,GenericDeclaration",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DECLARES","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Method,Member",1,""
"Bound,GenericArrayType","HAS_COMPONENT_TYPE","Bound,TypeVariable",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface","IMPLEMENTS","ExternalType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Method,Member","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Annotation","DEPENDS_ON","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Method,Member,GenericDeclaration","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,Record,GenericDeclaration,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration,Annotation","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface,GenericDeclaration,Throwable","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"ServiceLoader","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class",1,""
"ServiceLoader,Artifact,Jar,Archive,Zip,Package,Directory","CONTAINS","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"ServiceLoader","CONTAINS","ExternalType",1,""
"Artifact,Jar,Archive,Zip,Package,Directory","CONTAINS","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Package,Directory,Record,Throwable,Annotation,Enum,Properties",1,""
"Artifact,Jar,Archive,Zip","CONTAINS","Xml,Maven,Pom,Document,Manifest,ServiceLoader",1,""
"Package,Directory","CONTAINS","Interface,Package,Directory",1,""
"Package,Directory,Artifact,Jar,Archive,Zip","CONTAINS","Interface,GenericDeclaration,InternalJavaType",1,""
"Artifact,Jar,Archive,Zip","REQUIRES","Void,ExternalAnnotation,ExternalType,Throwable,ResolvedDuplicateType,JavaType",1,""
"Method,Member,GenericDeclaration","HAS","Parameter",1,""
"Json","CONTAINS","Value,Json,Object",1,""
"Artifact,Jar,Archive,Zip,Directory","CONTAINS","Json",1,""
"Record,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,Interface,GenericDeclaration","DEPENDS_ON","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,GenericDeclaration","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable","EXTENDS","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member,GenericDeclaration","THROWS_GENERIC","Bound,TypeVariable",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType","DECLARES","Enum,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Throwable","DEPENDS_ON","Record,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Annotation,Record,Enum","DEPENDS_ON","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member","HAS_DEFAULT","Value,Enum",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Method,Member","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member,Lambda,GenericDeclaration","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Method,Member","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Value,Array","CONTAINS","Value,Annotation",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member,Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Constructor,Method,Member","CATCHES","Throwable,JavaType",1,""
"Constructor,Method,Member","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Throwable,Interface","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Annotation,Interface","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Parameter,ServiceLoader","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Annotation","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member","READS","Member,Field",1,""
"Method,Member,Class,InternalJavaType,ConnectedInternalJavaType","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Directory","CONTAINS","Artifact,Jar,Archive,Zip,Repository,Git",1,""
"Git,Branch,Repository","HAS_HEAD","Git,Commit",1,""
"Git","RESOLVES_TO","Json,Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable,Record,Annotation,ExternalAnnotation,ExternalType,Enum",1,""
"Git,ResolvedDuplicateType","RESOLVES_TO","Annotation,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Class",1,""
"Repository,Git","HAS_BRANCH","Git,Branch",1,""
"ResolvedDuplicateType","RESOLVES_TO","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"ResolvedDuplicateType,Git","RESOLVES_TO","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable,Record,Annotation,Enum",1,""
"Throwable,ResolvedDuplicateType","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"ResolvedDuplicateType,Throwable,Git","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Throwable,ResolvedDuplicateType,Git","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"Method,Member","RESOLVES_TO","Method,Member,GenericDeclaration",1,""
"Package,Directory","DEPENDS_ON","Package,Directory",1,""
"Artifact,Jar,Archive,Zip","DEPENDS_ON","Artifact,Jar,Archive,Zip",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Annotation,Record",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class,GenericDeclaration","CHANGED_TOGETHER_WITH","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class","CHANGED_TOGETHER_WITH","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Enum",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Record","CHANGED_TOGETHER_WITH","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration","CHANGED_TOGETHER_WITH","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","CHANGED_TOGETHER_WITH","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Interface","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","CHANGED_TOGETHER_WITH","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","CHANGED_TOGETHER_WITH","Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Interface","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record","CHANGED_TOGETHER_WITH","Record,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,Interface,GenericDeclaration,Record","CHANGED_TOGETHER_WITH","Record,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Class","CHANGED_TOGETHER_WITH","Record,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Interface","CHANGED_TOGETHER_WITH","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface","CHANGED_TOGETHER_WITH","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Throwable,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface","CHANGED_TOGETHER_WITH","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Class","CHANGED_TOGETHER_WITH","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record","CHANGED_TOGETHER_WITH","Record,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","CHANGED_TOGETHER_WITH","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Annotation,Interface",1,""
"Interface,GenericDeclaration,InternalJavaType","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class","CHANGED_TOGETHER_WITH","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","CHANGED_TOGETHER_WITH","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Throwable",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Annotation",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface","CHANGED_TOGETHER_WITH","Enum,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record","CHANGED_TOGETHER_WITH","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Annotation","CHANGED_TOGETHER_WITH","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Throwable","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration,Throwable","CHANGED_TOGETHER_WITH","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class,GenericDeclaration","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Enum","CHANGED_TOGETHER_WITH","Record,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Enum,Class","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,Record","CHANGED_TOGETHER_WITH","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Artifact,Jar,Archive,Zip","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,ArtifactMembers",1,""
"Artifact,Jar,Archive,Zip","IN_WEAKLY_CONNECTED_COMPONENT","ArtifactMembers,WeaklyConnectedComponent",1,""
"Package,Directory","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,PackageMembers",1,""
"Package,Directory","IN_WEAKLY_CONNECTED_COMPONENT","WeaklyConnectedComponent,PackageMembers",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Annotation,Throwable,Enum","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,TypeMembers",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Annotation,Throwable,Enum","IN_WEAKLY_CONNECTED_COMPONENT","WeaklyConnectedComponent,TypeMembers",1,""
"Artifact,Jar,Archive,Zip","SIMILAR","Artifact,Jar,Archive,Zip",1,""
"Package,Directory","SIMILAR","Package,Directory",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","SIMILAR","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Throwable",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","SIMILAR","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Throwable",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class","SIMILAR","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record,Annotation",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Record",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,Enum",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,Enum,GenericDeclaration,Throwable",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Class,Throwable",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Enum,Throwable,Annotation,Record",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class","SIMILAR","Record,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Annotation","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Annotation,Record","SIMILAR","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Annotation","SIMILAR","Annotation,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,Interface,GenericDeclaration","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Enum,GenericDeclaration","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Enum,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class","SIMILAR","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Annotation",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Interface","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Annotation,Class",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,GenericDeclaration","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Enum",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Annotation","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Enum,Class,GenericDeclaration","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
