"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_external_package.cypher"
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.grpc",7,30,63.63636363636364,20.408163265306122,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.AxonServerException,org.axonframework.axonserver.connector.ErrorCode,org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder,org.axonframework.axonserver.connector.event.util.EventCipher,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.GrpcBackedDomainEventData",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector",6,22,54.54545454545455,14.965986394557822,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine$1,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection,org.axonframework.axonserver.connector.event.axon.QueryResultStreamAdapter,org.axonframework.axonserver.connector.command.AxonServerCommandBus",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.grpc",4,15,36.36363636363637,10.204081632653061,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.event.util.GrpcExceptionParser,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore,org.axonframework.axonserver.connector.util.ContextAddingInterceptor,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1,org.axonframework.axonserver.connector.util.TokenAddingInterceptor$1,org.axonframework.axonserver.connector.util.GrpcBufferingInterceptor",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"com.google.protobuf",3,9,27.272727272727273,6.122448979591836,"org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.event.util.EventCipher,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.GrpcBackedDomainEventData,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1,org.axonframework.axonserver.connector.util.GrpcSerializedObject,org.axonframework.axonserver.connector.util.GrpcObjectSerializer,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector.impl",3,4,27.272727272727273,2.7210884353741496,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection$ProcessingState,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.grpc.stub",3,6,27.272727272727273,4.081632653061225,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.util.UpstreamAwareStreamObserver,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector.control",2,4,18.181818181818183,2.7210884353741496,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.processor.EventProcessorControlService,org.axonframework.axonserver.connector.processor.EventProcessorControlService$AxonProcessorInstructionHandler",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector.query",2,3,18.181818181818183,2.0408163265306123,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.grpc.control",2,7,18.181818181818183,4.761904761904762,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.TopologyChange$1,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.TopologyChangeListener,org.axonframework.axonserver.connector.TopologyChange,org.axonframework.axonserver.connector.processor.EventProcessorControlService,org.axonframework.axonserver.connector.processor.StreamingEventProcessorInfoMessage",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.grpc.event",2,6,18.181818181818183,4.081632653061225,"org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.util.EventCipher,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.GrpcBackedDomainEventData,org.axonframework.axonserver.connector.event.axon.EventBuffer,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.grpc.query",2,18,18.181818181818183,12.244897959183673,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.query.AxonServerQueryBus$QueryResponseSpliterator,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.StreamableMultiInstanceResponse,org.axonframework.axonserver.connector.query.GrpcBackedQueryMessage,org.axonframework.axonserver.connector.query.AxonServerQueryBus$ResponseProcessingTask,org.axonframework.axonserver.connector.query.StreamableFluxResponse",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.grpc.netty.shaded.io.netty.util.internal",2,2,18.181818181818183,1.3605442176870748,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"reactor.core.publisher",2,9,18.181818181818183,6.122448979591836,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.AxonServerQueryBus$ActivityFinisher,org.axonframework.axonserver.connector.query.StreamableFluxResponse,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.subscription.DisposableResult,org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult,org.axonframework.axonserver.connector.query.subscription.DeserializedResult",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"reactor.core.scheduler",2,2,18.181818181818183,1.3605442176870748,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.util.PriorityTaskSchedulers",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"com.google.common.base",1,1,9.090909090909092,0.6802721088435374,"org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector.admin",1,1,9.090909090909092,0.6802721088435374,"org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.processor.EventProcessorControlService",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector.command",1,1,9.090909090909092,0.6802721088435374,"org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.command.AxonServerCommandBus",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.connector.event",1,14,9.090909090909092,9.523809523809524,"org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection$RetryState,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceDefinition,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSource,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceFactory,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine$1,org.axonframework.axonserver.connector.event.axon.EventBuffer,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection$ProcessingState",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.grpc.command",1,4,9.090909090909092,2.7210884353741496,"org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.command.CommandSerializer,org.axonframework.axonserver.connector.command.AxonServerCommandBus$CommandProcessingTask,org.axonframework.axonserver.connector.command.GrpcBackedCommandMessage,org.axonframework.axonserver.connector.command.AxonServerCommandBus",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.axoniq.axonserver.grpc.streams",1,3,9.090909090909092,2.0408163265306123,"org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection$RetryState,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection$ProcessingState,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.grpc.netty.shaded.io.grpc.netty",1,1,9.090909090909092,0.6802721088435374,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"io.grpc.netty.shaded.io.netty.handler.ssl",1,1,9.090909090909092,0.6802721088435374,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"org.reactivestreams",1,4,9.090909090909092,2.7210884353741496,"org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.StreamableFluxResponse",""
"axon-server-connector-4.12.2",11,147,26,10,90.91,"org.springframework.boot.context.properties",1,1,9.090909090909092,0.6802721088435374,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConfiguration",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.hamcrest",5,27,62.5,31.034482758620687,"org.axonframework.test.matchers,org.axonframework.test.aggregate,org.axonframework.test.deadline,org.axonframework.test.eventscheduler,org.axonframework.test.saga","org.axonframework.test.matchers.EmptyCollectionMatcher,org.axonframework.test.matchers.ListMatcher,org.axonframework.test.matchers.EqualsMatcher,org.axonframework.test.matchers.MapEntryMatcher$Matching,org.axonframework.test.matchers.Matchers,org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.ListWithAllOfMatcher,org.axonframework.test.matchers.ExactSequenceMatcher",""
"axon-test-4.12.2",8,87,13,7,87.5,"javax.annotation",4,10,50,11.494252873563218,"org.axonframework.test.aggregate,org.axonframework.test.deadline,org.axonframework.test.utils,org.axonframework.test.saga","org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository,org.axonframework.test.deadline.StubDeadlineManager,org.axonframework.test.utils.RecordingCommandBus",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.slf4j",2,2,25,2.2988505747126435,"org.axonframework.test.matchers,org.axonframework.test.aggregate","org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.test.aggregate.AggregateTestFixture",""
"axon-test-4.12.2",8,87,13,7,87.5,"AggregateEventPublisherImpl",1,1,12.5,1.1494252873563218,"org.axonframework.test.saga","org.axonframework.test.saga.SagaTestFixture",""
"axon-test-4.12.2",8,87,13,7,87.5,"com.google.gson",1,1,12.5,1.1494252873563218,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.junit.jupiter.api",1,1,12.5,1.1494252873563218,"org.axonframework.test.saga","org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.junit.jupiter.api.extension",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleExtension",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.junit.rules",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.junit.runner",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.junit.runners.model",1,2,12.5,2.2988505747126435,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule$1,org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.testcontainers.containers",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerSEContainer",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.testcontainers.containers.wait.strategy",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerSEContainer",""
"axon-test-4.12.2",8,87,13,7,87.5,"org.testcontainers.utility",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerSEContainer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"javax.annotation",50,233,71.42857142857143,28.072289156626507,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.annotation,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling,org.axonframework.deadline.jobrunr,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.replay,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.messaging.annotation,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.messaging.responsetypes,org.axonframework.messaging.timeout,org.axonframework.monitoring,org.axonframework.queryhandling,org.axonframework.messaging.unitofwork,org.axonframework.queryhandling.annotation,org.axonframework.serialization,org.axonframework.serialization.avro,org.axonframework.serialization.json,org.axonframework.serialization.xml,org.axonframework.tracing,org.axonframework.tracing.attributes,org.axonframework.updates","org.axonframework.commandhandling.AsynchronousCommandBus$Builder,org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.commandhandling.MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.commandhandling.MonitorAwareCallback,org.axonframework.commandhandling.GenericCommandMessage",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.slf4j",42,88,60,10.602409638554217,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling,org.axonframework.deadline.jobrunr,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.messaging.annotation,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.responsetypes,org.axonframework.messaging.timeout,org.axonframework.queryhandling,org.axonframework.messaging.unitofwork,org.axonframework.queryhandling.registration,org.axonframework.serialization,org.axonframework.serialization.xml,org.axonframework.tracing,org.axonframework.updates,org.axonframework.updates.configuration,org.axonframework.updates.detection","org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.common.IdentifierFactory,org.axonframework.common.TypeReflectionUtils$VarMap",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.annotation",11,21,15.714285714285715,2.5301204819277108,"org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore,org.axonframework.messaging,org.axonframework.messaging.responsetypes","org.axonframework.commandhandling.distributed.CommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.NegateCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.OrCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.AndCommandMessageFilter,org.axonframework.eventhandling.MultiSourceTrackingToken,org.axonframework.eventhandling.MergedTrackingToken,org.axonframework.eventhandling.ReplayToken",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"javax.persistence",7,14,10,1.6867469879518073,"org.axonframework.common.legacyjpa,org.axonframework.eventhandling,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.common.legacyjpa.SimpleEntityManagerProvider,org.axonframework.common.legacyjpa.PagingJpaQueryIterable,org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.AbstractDomainEventEntry,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"jakarta.persistence",4,13,5.714285714285714,1.5662650602409638,"org.axonframework.common.jpa,org.axonframework.eventhandling,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.jpa.PagingJpaQueryIterable,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.AbstractDomainEventEntry,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.github.kagkarlsson.scheduler",2,4,2.857142857142857,0.4819277108433735,"org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler$Builder",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.github.kagkarlsson.scheduler.task",2,4,2.857142857142857,0.4819277108433735,"org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerScheduleToken,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.github.kagkarlsson.scheduler.task.helper",2,2,2.857142857142857,0.24096385542168675,"org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.thoughtworks.xstream",2,4,2.857142857142857,0.4819277108433735,"org.axonframework.serialization,org.axonframework.serialization.xml","org.axonframework.serialization.AbstractXStreamSerializer$Builder,org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.xml.XStreamSerializer$Builder,org.axonframework.serialization.xml.XStreamSerializer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.thoughtworks.xstream.io",2,4,2.857142857142857,0.4819277108433735,"org.axonframework.serialization,org.axonframework.serialization.xml","org.axonframework.serialization.GapAwareTrackingTokenConverter,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,org.axonframework.serialization.xml.CompactDriver",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.jobrunr.scheduling",2,4,2.857142857142857,0.4819277108433735,"org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.jobrunr","org.axonframework.deadline.jobrunr.JobRunrDeadlineManager,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler$Builder,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.quartz",2,9,2.857142857142857,1.0843373493975903,"org.axonframework.deadline.quartz,org.axonframework.eventhandling.scheduling.quartz","org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder,org.axonframework.deadline.quartz.DeadlineJob,org.axonframework.deadline.quartz.QuartzDeadlineManager,org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder,org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.FireEventJob",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.reactivestreams",2,13,2.857142857142857,1.5662650602409638,"org.axonframework.messaging.responsetypes,org.axonframework.queryhandling","org.axonframework.messaging.responsetypes.ResponseTypes,org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.AbstractResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.queryhandling.QueryGateway,org.axonframework.queryhandling.StreamingQueryMessage,org.axonframework.queryhandling.GenericStreamingQueryMessage",""
