"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: GitLog/List_git_file_directories_with_commit_statistics.cypher"
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent","enrollstudent","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",5,3,12,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent/EnrollStudentInFacultyConfiguration.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/renamecourse","renamecourse","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,3,32,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/renamecourse/RenameCourseConfiguration.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent","subscribestudent","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,4,38,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent/SubscriptionId.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti","subscribestudentmulti","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,6,28,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti/SubscriptionId.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent","unsubscribestudent","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,4,27,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"fa60594d055456c7b7743704b55fd9fe07640058","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseCommandHandler.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university","university","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,8,13,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/slices/write/CommandResult.java",12,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/application/notifier","application/notifier","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,1,10,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/application/notifier/NotificationService.java",14,2,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/configuration","configuration","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,1,8,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/configuration/NotificationServiceConfiguration.java",13,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/ids","ids","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,3,12,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/ids/StudentId.java",13,1,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/infrastructure/notifier","infrastructure/notifier","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,2,10,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/infrastructure/notifier/RecordingNotificationService.java",14,2,""
"AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/slices/write","slices/write","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared","shared","Steven van Beelen","Jan Galinski","Mateusz Nowak",3,1,8,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/main/java/org/axonframework/examples/demo/university/shared/slices/write/CommandResult.java",14,2,""
"AxonFramework-5.0.3/examples/university-demo/src/main/resources","resources","AxonFramework-5.0.3/examples/university-demo/src/main","main","Steven van Beelen","Mateusz Nowak","Jan Galinski",3,1,10,"2025-06-27","2025-09-05","2026-02-23",63,303,233,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/main/resources/application.properties",6,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test","test","AxonFramework-5.0.3/examples/university-demo/src","src","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,28,51,"2026-02-25","2026-03-06","2026-03-06",52,60,51,"f3f01bb392511a26df95354c6e7cf21a9c462904","AxonFramework-5.0.3/examples/university-demo/src/test/resources/application.properties",5,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo","java/org/axonframework/demo","AxonFramework-5.0.3/examples/university-demo/src/test","test","Mateusz Nowak","Steven van Beelen","Jan Galinski",5,27,50,"2026-02-25","2026-03-06","2026-03-06",52,60,51,"f3f01bb392511a26df95354c6e7cf21a9c462904","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseTest.java",10,4,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty","faculty","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university","university","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,26,46,"2026-02-25","2026-02-26","2026-02-26",60,60,59,"f3f01bb392511a26df95354c6e7cf21a9c462904","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseTest.java",12,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation","automation","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty","faculty","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,5,15,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifierplain/WhenStudentSubscribedThenSendNotificationTest.java",13,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/allcoursesfullybookednotifier","allcoursesfullybookednotifier","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation","automation","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,1,13,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/allcoursesfullybookednotifier/WhenAllCoursesFullyBookedThenSendNotificationAxonFixtureTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifier","studentsubscribednotifier","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation","automation","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,12,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifier/WhenStudentSubscribedThenSendNotificationTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifierplain","studentsubscribednotifierplain","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation","automation","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,2,12,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/automation/studentsubscribednotifierplain/WhenStudentSubscribedThenSendNotificationTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/read/coursestats","read/coursestats","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty","faculty","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,15,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/read/coursestats/CourseStatsProjectionTest.java",14,2,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty","faculty","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,18,41,"2026-02-25","2026-02-26","2026-02-26",60,60,59,"f3f01bb392511a26df95354c6e7cf21a9c462904","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseTest.java",13,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/changecoursecapacity","changecoursecapacity","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,13,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/changecoursecapacity/ChangeCourseCapacityTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourse","createcourse","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,2,18,"2026-02-04","2026-02-26","2026-02-26",60,81,59,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourse/CreateCourseTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourseplain","createcourseplain","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,22,"2026-02-04","2026-02-26","2026-02-26",60,81,59,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourseplain/CreateCourseTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent","enrollstudent","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,1,10,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent/EnrollStudentInFacultyFixtureTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/mixed","mixed","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski",,2,3,5,"2026-02-25","2026-02-25","2026-02-26",60,60,60,"d9bcddea6c9e8c95ddbf3145426cfe7d71c88c62","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/mixed/RenameCourseFixtureProvider.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/renamecourse","renamecourse","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,19,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/renamecourse/RenameCourseTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent","subscribestudent","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,24,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"edcce7a6a0cf1e6964abf3e189ae3dcce9d7dbf5","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent/SubscribeStudentToCourseTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti","subscribestudentmulti","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,17,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"f3f01bb392511a26df95354c6e7cf21a9c462904","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti/SubscribeStudentToCourseTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent","unsubscribestudent","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,16,"2026-02-04","2026-02-04","2026-02-23",63,81,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.0.3/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseTest.java",14,1,""
"AxonFramework-5.0.3/examples/university-demo/src/test/resources","resources","AxonFramework-5.0.3/examples/university-demo/src/test","test","Steven van Beelen","Mateusz Nowak","Jan Galinski",3,1,9,"2025-06-27","2025-06-27","2026-02-23",63,303,303,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.0.3/examples/university-demo/src/test/resources/application.properties",6,1,""
"AxonFramework-5.0.3/examples/university-java","university-java","AxonFramework-5.0.3/examples","examples","Steven van Beelen","Jan Galinski","Simon Zambrovski",6,54,30,"2026-02-25","2026-02-26","2026-02-26",60,60,59,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.3/examples/university-java/src/test/resources/.gitkeep",3,1,""
"AxonFramework-5.0.3/examples/university-java-springboot","university-java-springboot","AxonFramework-5.0.3/examples","examples","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,56,58,"2026-01-14","2026-02-25","2026-02-25",61,102,60,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.0.3/examples/university-java-springboot/src/test/resources/banner.txt",3,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src","src","AxonFramework-5.0.3/examples/university-java-springboot","university-java-springboot","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,55,54,"2026-01-14","2026-02-25","2026-02-25",61,102,60,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.0.3/examples/university-java-springboot/src/test/resources/banner.txt",4,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main","main","AxonFramework-5.0.3/examples/university-java-springboot/src","src","Steven van Beelen","Jan Galinski","Simon Zambrovski",7,51,50,"2026-01-14","2026-02-25","2026-02-25",61,102,60,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.0.3/examples/university-java-springboot/src/main/resources/banner.txt",5,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.3/examples/university-java-springboot/src/main","main","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,48,49,"2026-01-14","2026-02-25","2026-02-25",61,102,60,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",8,3,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/automation","automation","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","Jan Galinski",5,3,21,"2026-01-14","2026-02-17","2026-02-23",63,102,68,"fe412171b51f7e4f53ae6c6319166c4ed5cdd698","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/automation/WhenCourseFullyBookedThenSendNotification.java",11,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/event","event","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,7,13,"2025-11-28","2025-12-01","2026-02-23",63,149,146,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/event/StudentUnsubscribedFromCourse.java",11,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats","read/coursestats","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Jan Galinski","Simon Zambrovski",7,11,44,"2025-11-27","2026-02-25","2026-02-25",61,150,60,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/projection/InMemoryCourseStatsRepository.java",12,2,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/api","api","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,3,17,"2025-11-27","2025-11-27","2026-02-23",63,150,150,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/api/GetCourseStatsById.java",13,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/controller","controller","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Jan Galinski","Simon Zambrovski",3,1,21,"2025-11-27","2025-12-24","2026-02-23",63,150,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/controller/CourseStatsController.java",13,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/handler","handler","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,2,12,"2025-11-27","2025-11-27","2026-02-23",63,150,150,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/handler/GetCourseStatsByIdQueryHandler.java",13,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/projection","projection","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,5,28,"2025-11-27","2026-02-25","2026-02-25",61,150,60,"fe412171b51f7e4f53ae6c6319166c4ed5cdd698","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/read/coursestats/projection/InMemoryCourseStatsRepository.java",13,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/shared","shared","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,5,13,"2025-11-28","2025-12-01","2026-02-23",63,149,146,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/shared/notification/NotificationService.java",11,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/shared/notification","notification","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/shared","shared","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,3,10,"2025-11-28","2025-11-28","2026-02-23",63,149,149,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/shared/notification/NotificationService.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,20,30,"2025-11-28","2025-12-24","2026-02-23",63,149,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",11,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/changecoursecapacity","changecoursecapacity","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,3,21,"2025-11-27","2025-12-24","2026-02-23",63,150,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/changecoursecapacity/ChangeCourseCapacityController.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/createcourse","createcourse","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",3,3,20,"2025-11-27","2025-12-24","2026-02-23",63,150,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/createcourse/CreateCourseController.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/enrollstudent","enrollstudent","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",3,3,27,"2025-11-27","2025-12-24","2026-02-23",63,150,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/enrollstudent/EnrollStudentInFacultyController.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/renamecourse","renamecourse","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",3,3,26,"2025-11-27","2025-12-24","2026-02-23",63,150,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/renamecourse/RenameCourseController.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/subscribestudent","subscribestudent","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,4,23,"2025-11-28","2025-12-24","2026-02-23",63,149,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/subscribestudent/SubscriptionId.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/unsubscribestudent","unsubscribestudent","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Simon Zambrovski","Jan Galinski",3,4,22,"2025-11-28","2025-12-24","2026-02-23",63,149,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",12,1,""
"AxonFramework-5.0.3/examples/university-java-springboot/src/main/resources","resources","AxonFramework-5.0.3/examples/university-java-springboot/src/main","main","Steven van Beelen","Jan Galinski","Simon Zambrovski",3,3,26,"2025-12-11","2025-12-24","2026-02-23",63,136,123,"f2dbfdf6cc332860012807958de531e84bf989be","AxonFramework-5.0.3/examples/university-java-springboot/src/main/resources/banner.txt",6,1,""
