"artifactName","artifactPackages","artifactTypes","artifactExternalPackagesFirst2Levels","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageNameFirst2Levels","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_second_level_package_usage_per_artifact_and_external_package.cypher"
"axon-messaging-5.0.3",59,579,9,58,98.31,"reactor.core",5,8,8.47457627118644,1.381692573402418,"org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation","org.axonframework.messaging.queryhandling.MonoSinkWrapper,org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition$MethodQueryHandlingMember,org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway,org.axonframework.messaging.core.FluxMessageStream,org.axonframework.messaging.core.MonoUtils,org.axonframework.messaging.core.FluxUtils,org.axonframework.messaging.core.FluxUtils$FluxStreamAdapter,org.axonframework.messaging.core.annotation.MessageStreamResolverUtils",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"com.fasterxml",3,6,5.084745762711864,1.0362694300518134,"org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.core","org.axonframework.messaging.eventhandling.processing.streaming.token.MergedTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken,org.axonframework.messaging.eventhandling.processing.streaming.token.GapAwareTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.GlobalSequenceTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.store.ConfigToken,org.axonframework.messaging.core.RemoteExceptionDescription",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"org.reactivestreams",3,6,5.084745762711864,1.0362694300518134,"org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core","org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition$MethodQueryHandlingMember,org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway,org.axonframework.messaging.queryhandling.gateway.QueryGateway,org.axonframework.messaging.core.FluxMessageStream$1,org.axonframework.messaging.core.FluxMessageStream,org.axonframework.messaging.core.FluxUtils",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"jakarta.persistence",2,5,3.389830508474576,0.8635578583765112,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction.jpa","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStoreConfiguration,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.TokenEntry,org.axonframework.messaging.core.unitofwork.transaction.jpa.JpaTransactionalExecutorProvider,org.axonframework.messaging.core.unitofwork.transaction.jpa.JpaTransactionalExecutorProvider$1",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"jakarta.validation",1,2,1.694915254237288,0.3454231433506045,"org.axonframework.messaging.core.interception","org.axonframework.messaging.core.interception.JSR303ViolationException,org.axonframework.messaging.core.interception.BeanValidationInterceptor",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"javax.annotation",1,1,1.694915254237288,0.17271157167530224,"org.axonframework.messaging.eventhandling.processing.streaming.token","org.axonframework.messaging.eventhandling.processing.streaming.token.GapAwareTrackingToken",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"reactor.util",1,2,1.694915254237288,0.3454231433506045,"org.axonframework.messaging.queryhandling.gateway","org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway,org.axonframework.messaging.queryhandling.gateway.QueryGateway",""
"axon-common-5.0.3",15,156,6,10,66.67,"jakarta.annotation",9,55,60,35.25641025641026,"org.axonframework.common,org.axonframework.common.jdbc,org.axonframework.common.util,org.axonframework.common.property,org.axonframework.common.tx,org.axonframework.common.infra,org.axonframework.common.lifecycle,org.axonframework.common.jpa,org.axonframework.common.configuration","org.axonframework.common.ReflectionUtils,org.axonframework.common.AxonThreadFactory,org.axonframework.common.TypeReference,org.axonframework.common.FutureUtils,org.axonframework.common.ConstructorUtils,org.axonframework.common.StringUtils,org.axonframework.common.jdbc.ConnectionExecutor,org.axonframework.common.util.ExecutorServiceFactory,org.axonframework.common.property.PropertyAccessStrategy",""
"axon-common-5.0.3",15,156,6,10,66.67,"org.slf4j",4,8,26.666666666666668,5.128205128205129,"org.axonframework.common,org.axonframework.common.property,org.axonframework.common.lifecycle,org.axonframework.common.configuration","org.axonframework.common.IdentifierFactory,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.TypeReflectionUtils,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy,org.axonframework.common.lifecycle.ShutdownLatch,org.axonframework.common.configuration.DefaultAxonApplication,org.axonframework.common.configuration.DefaultAxonApplication$AxonConfigurationImpl,org.axonframework.common.configuration.DefaultComponentRegistry",""
"axon-common-5.0.3",15,156,6,10,66.67,"com.fasterxml",1,1,6.666666666666667,0.6410256410256411,"org.axonframework.common.infra","org.axonframework.common.infra.JacksonComponentDescriptor",""
"axon-common-5.0.3",15,156,6,10,66.67,"jakarta.persistence",1,4,6.666666666666667,2.5641025641025643,"org.axonframework.common.jpa","org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.common.jpa.EntityManagerExecutor,org.axonframework.common.jpa.FactoryBasedEntityManagerProvider,org.axonframework.common.jpa.SimpleEntityManagerProvider",""
"axon-common-5.0.3",15,156,6,10,66.67,"javax.cache",1,2,6.666666666666667,1.2820512820512822,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter,org.axonframework.common.caching.JCacheAdapter",""
"axon-common-5.0.3",15,156,6,10,66.67,"org.ehcache",1,3,6.666666666666667,1.9230769230769234,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter,org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter$1",""
