"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.15.1/prompts-prompt-base","prompts-prompt-base",4.017115979571205e-18,8.280382381470436e-19,8,14,""
"react-router-7.15.1/prompts-select","prompts-select",2.2130785739861e-18,1.2527612582706285e-18,3,6,""
"react-router-7.15.1/prompts-confirm","prompts-confirm",1.0743944299376456e-18,1.2527612582706285e-18,1,5,""
"react-router-7.15.1/prompts-multi-select","prompts-multi-select",1.0743944299376456e-18,1.4867463910111834e-18,1,5,""
"react-router-7.15.1/prompts-text","prompts-text",1.0743944299376456e-18,1.2527612582706285e-18,1,8,""
"react-router-7.15.1/copy-template","copy-template",8.376837038212623e-19,8.280382381470436e-19,2,33,""
"react-router-7.15.1/loading-indicator","loading-indicator",8.376837038212623e-19,8.280382381470436e-19,1,12,""
"react-router-7.15.1/prompt","prompt",8.376837038212623e-19,1.4028052024859354e-18,1,2,""
"react-router-7.15.1/manifest","manifest",1.0842259984041316e-26,0,3,0,""
"react-router-7.15.1/normalizeSlashes","normalizeSlashes",1.0842259984041316e-26,0,2,3,""
"react-router-7.15.1/flatRoutes","flatRoutes",6.088501591243025e-27,2.2926683863773637e-27,1,15,""
"react-router-7.15.1/utils","utils",1.209453857105746e-27,0,47,0,""
"react-router-7.15.1/flatten","flatten",6.047269285520481e-28,1.2787355344042187e-28,1,0,""
"react-router-7.15.1/unflatten","unflatten",6.047269285520481e-28,1.2787355344042187e-28,1,0,""
"react-router-7.15.1/fileStorage","fileStorage",1.9177172556208825e-30,0,1,9,""
"react-router-7.15.1/server","server",1.9177172556208825e-30,1.7445047902633235e-40,2,3,""
"react-router-7.15.1/stream","stream",1.9177172556208825e-30,0,4,11,""
"react-router-7.15.1/is-react-router-repo","is-react-router-repo",1.7301376205995508e-33,0,2,5,""
"react-router-7.15.1/arcTableSessionStorage","arcTableSessionStorage",8.650688102997754e-34,0,1,6,""
"react-router-7.15.1/binaryTypes","binaryTypes",8.650688102997754e-34,0,1,0,""
"react-router-7.15.1/manifest","manifest",8.650688102997754e-34,0,4,0,""
"react-router-7.15.1/normalizeSlashes","normalizeSlashes",8.650688102997754e-34,0,1,3,""
"react-router-7.15.1/react-router-architect","react-router-architect",8.650688102997754e-34,1.8292458549551547e-34,3,0,""
"react-router-7.15.1/server","server",8.650688102997754e-34,1.8292458549551547e-34,3,22,""
"react-router-7.15.1/commands","commands",1.6499878126140125e-39,2.4416645166491615e-09,5,16,""
"react-router-7.15.1/react-router-express","react-router-express",1.6499878126140125e-39,1.7445047902633235e-40,3,0,""
"react-router-7.15.1/react-router-node","react-router-node",1.6499878126140125e-39,6.0827120901599306e-31,2,0,""
"react-router-7.15.1/server","server",1.6499878126140125e-39,1.7445047902633235e-40,3,18,""
"react-router-7.15.1/utils","utils",1.6499878126140125e-39,0,1,0,""
"react-router-7.15.1/cli","cli",0,0,0,2,""
"react-router-7.15.1/cli","cli",0,0,0,27,""
"react-router-7.15.1/cloudflare-dev-proxy","cloudflare-dev-proxy",0,1.7880121469868176e-09,1,15,""
"react-router-7.15.1/create-react-router","create-react-router",0,1.0937389705166783e-18,0,28,""
"react-router-7.15.1/defineRoutes","defineRoutes",0,1.8292458549551547e-34,2,0,""
"react-router-7.15.1/links","links",0,0.1841017969451289,0,9,""
"react-router-7.15.1/plugin","plugin",0,6.149801691875955e-09,1,41,""
"react-router-7.15.1/react-router-fs-routes","react-router-fs-routes",0,2.9363955769814092e-27,0,5,""
"react-router-7.15.1/route-module-annotations","route-module-annotations",0,0.2219056966339605,1,0,""
"react-router-7.15.1/run","run",0,1.7445047902633235e-40,0,9,""
"react-router-7.15.1/tsup","tsup",0,0,0,4,""
"react-router-7.15.1/tsup","tsup",0,0,0,5,""
"react-router-7.15.1/worker","worker",0,0,5,18,""
"react-router-7.15.1/workersKVStorage","workersKVStorage",0,0,1,5,""
