"artifactName","fullPackageName","typeName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","numberOfExternalTypes","externalPackageNames","externalTypeNames","packageName","fullTypeName","Source Cypher File: domains/external-dependencies/queries/External_package_usage_per_type.cypher"
"axon-metrics-micrometer-5.1.1","org.axonframework.extension.metrics.micrometer.springboot","MetricsProperties",1,1,1,1,"org.springframework.boot.context.properties","org.springframework.boot.context.properties.ConfigurationProperties","springboot","org.axonframework.extension.metrics.micrometer.springboot.MetricsProperties",""
"axon-modelling-5.1.1","org.axonframework.modelling","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","modelling","org.axonframework.modelling.package-info",""
"axon-modelling-5.1.1","org.axonframework.modelling","SimpleEntityEvolvingComponent",2,3,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","modelling","org.axonframework.modelling.SimpleEntityEvolvingComponent",""
"axon-modelling-5.1.1","org.axonframework.modelling.annotation","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","annotation","org.axonframework.modelling.annotation.package-info",""
"axon-modelling-5.1.1","org.axonframework.modelling.configuration","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","configuration","org.axonframework.modelling.configuration.package-info",""
"axon-modelling-5.1.1","org.axonframework.modelling.entity","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","entity","org.axonframework.modelling.entity.package-info",""
"axon-modelling-5.1.1","org.axonframework.modelling.entity.annotation","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","annotation","org.axonframework.modelling.entity.annotation.package-info",""
"axon-modelling-5.1.1","org.axonframework.modelling.entity.annotation","AnnotatedEntityMetamodel",2,14,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","annotation","org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel",""
"axon-modelling-5.1.1","org.axonframework.modelling.entity.child","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","child","org.axonframework.modelling.entity.child.package-info",""
"axon-modelling-5.1.1","org.axonframework.modelling.repository","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","repository","org.axonframework.modelling.repository.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","api","io.axoniq.framework.axonserver.connector.api.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api","AxonServerConfiguration",1,1,1,1,"org.springframework.boot.context.properties","org.springframework.boot.context.properties.ConfigurationProperties","api","io.axoniq.framework.axonserver.connector.api.AxonServerConfiguration",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api","AxonServerException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","api","io.axoniq.framework.axonserver.connector.api.AxonServerException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.command","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","command","io.axoniq.framework.axonserver.connector.api.command.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.command","AxonServerCommandDispatchException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","command","io.axoniq.framework.axonserver.connector.api.command.AxonServerCommandDispatchException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.command","AxonServerNonTransientRemoteCommandHandlingException",1,3,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","command","io.axoniq.framework.axonserver.connector.api.command.AxonServerNonTransientRemoteCommandHandlingException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.command","AxonServerRemoteCommandHandlingException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","command","io.axoniq.framework.axonserver.connector.api.command.AxonServerRemoteCommandHandlingException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.query","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","query","io.axoniq.framework.axonserver.connector.api.query.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.query","AxonServerQueryDispatchException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","query","io.axoniq.framework.axonserver.connector.api.query.AxonServerQueryDispatchException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.query","AxonServerNonTransientRemoteQueryHandlingException",1,3,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","query","io.axoniq.framework.axonserver.connector.api.query.AxonServerNonTransientRemoteQueryHandlingException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.api.query","AxonServerRemoteQueryHandlingException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","query","io.axoniq.framework.axonserver.connector.api.query.AxonServerRemoteQueryHandlingException",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.command","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","command","io.axoniq.framework.axonserver.connector.command.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.configuration","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","configuration","io.axoniq.framework.axonserver.connector.configuration.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.configuration","ManagedChannelCustomizer",1,3,1,1,"io.grpc","io.grpc.ManagedChannelBuilder","configuration","io.axoniq.framework.axonserver.connector.configuration.ManagedChannelCustomizer",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.configuration","TopologyChange",4,16,1,4,"io.axoniq.axonserver.grpc.control","io.axoniq.axonserver.grpc.control.TopologyChange,io.axoniq.axonserver.grpc.control.CommandSubscription,io.axoniq.axonserver.grpc.control.QuerySubscription,io.axoniq.axonserver.grpc.control.UpdateType","configuration","io.axoniq.framework.axonserver.connector.configuration.TopologyChange",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.configuration","TopologyChangeListener",1,3,1,1,"io.axoniq.axonserver.grpc.control","io.axoniq.axonserver.grpc.control.TopologyChange","configuration","io.axoniq.framework.axonserver.connector.configuration.TopologyChangeListener",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.configuration","TopologyChange$1",1,13,1,1,"io.axoniq.axonserver.grpc.control","io.axoniq.axonserver.grpc.control.UpdateType","configuration","io.axoniq.framework.axonserver.connector.configuration.TopologyChange$1",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.event","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","event","io.axoniq.framework.axonserver.connector.event.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.event","EventProcessorInfoUtils",4,36,1,4,"io.axoniq.axonserver.grpc.control","io.axoniq.axonserver.grpc.control.EventProcessorInfo$Builder,io.axoniq.axonserver.grpc.control.EventProcessorInfo$SegmentStatus,io.axoniq.axonserver.grpc.control.EventProcessorInfo$SegmentStatus$Builder,io.axoniq.axonserver.grpc.control.EventProcessorInfo","event","io.axoniq.framework.axonserver.connector.event.EventProcessorInfoUtils",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.query","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","query","io.axoniq.framework.axonserver.connector.query.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.query","AbstractQueryResponseMessageStream",1,10,1,1,"io.axoniq.axonserver.connector","io.axoniq.axonserver.connector.ResultStream","query","io.axoniq.framework.axonserver.connector.query.AbstractQueryResponseMessageStream",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.shared","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","shared","io.axoniq.framework.axonserver.connector.shared.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.shared","GrpcExceptionParser",6,14,1,6,"io.grpc","io.grpc.Status$Code,io.grpc.StatusRuntimeException,io.grpc.Status,io.grpc.Metadata$Key,io.grpc.Metadata$AsciiMarshaller,io.grpc.Metadata","shared","io.axoniq.framework.axonserver.connector.shared.GrpcExceptionParser",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.shared","ExceptionFactory",1,13,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","shared","io.axoniq.framework.axonserver.connector.shared.ExceptionFactory",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.shared","MetadataConverter",3,16,1,3,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.MetaDataValue$Builder,io.axoniq.axonserver.grpc.MetaDataValue,io.axoniq.axonserver.grpc.MetaDataValue$DataCase","shared","io.axoniq.framework.axonserver.connector.shared.MetadataConverter",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.shared","MetadataConverter$1",1,10,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.MetaDataValue$DataCase","shared","io.axoniq.framework.axonserver.connector.shared.MetadataConverter$1",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.snapshot","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","snapshot","io.axoniq.framework.axonserver.connector.snapshot.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.util","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","util","io.axoniq.framework.axonserver.connector.util.package-info",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.util","ProcessingInstructionUtils",5,68,1,5,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.MetaDataValue$Builder,io.axoniq.axonserver.grpc.MetaDataValue,io.axoniq.axonserver.grpc.ProcessingInstruction$Builder,io.axoniq.axonserver.grpc.ProcessingKey,io.axoniq.axonserver.grpc.ProcessingInstruction","util","io.axoniq.framework.axonserver.connector.util.ProcessingInstructionUtils",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.util","UpstreamAwareStreamObserver",2,5,1,2,"io.grpc.stub","io.grpc.stub.ClientResponseObserver,io.grpc.stub.ClientCallStreamObserver","util","io.axoniq.framework.axonserver.connector.util.UpstreamAwareStreamObserver",""
"axon-server-connector-5.1.1","io.axoniq.framework.axonserver.connector.util","PriorityTaskSchedulers",2,2,1,2,"reactor.core.scheduler","reactor.core.scheduler.Scheduler,reactor.core.scheduler.Schedulers","util","io.axoniq.framework.axonserver.connector.util.PriorityTaskSchedulers",""
"axon-test-5.1.1","org.axonframework.test","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","test","org.axonframework.test.package-info",""
"axon-test-5.1.1","org.axonframework.test.extension","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","extension","org.axonframework.test.extension.package-info",""
"axon-test-5.1.1","org.axonframework.test.extension","AxonFrameworkExtension",8,28,1,8,"org.junit.jupiter.api.extension","org.junit.jupiter.api.extension.BeforeEachCallback,org.junit.jupiter.api.extension.AfterEachCallback,org.junit.jupiter.api.extension.ParameterResolver,org.junit.jupiter.api.extension.ExtensionContext$Namespace,org.junit.jupiter.api.extension.ExtensionContext$Store,org.junit.jupiter.api.extension.ExtensionContext,org.junit.jupiter.api.extension.ParameterContext,org.junit.jupiter.api.extension.ParameterResolutionException","extension","org.axonframework.test.extension.AxonFrameworkExtension",""
"axon-test-5.1.1","org.axonframework.test.fixture","CommandValidator",2,8,1,2,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.StringDescription","fixture","org.axonframework.test.fixture.CommandValidator",""
"axon-test-5.1.1","org.axonframework.test.fixture","Reporter",1,12,1,1,"org.hamcrest","org.hamcrest.Description","fixture","org.axonframework.test.fixture.Reporter",""
"axon-test-5.1.1","org.axonframework.test.fixture","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","fixture","org.axonframework.test.fixture.package-info",""
"axon-test-5.1.1","org.axonframework.test.fixture","AxonTestThenEvent",1,8,1,1,"org.hamcrest","org.hamcrest.StringDescription","fixture","org.axonframework.test.fixture.AxonTestThenEvent",""
"axon-test-5.1.1","org.axonframework.test.fixture","AxonTestThenCommand",2,18,1,2,"org.hamcrest","org.hamcrest.StringDescription,org.hamcrest.CoreMatchers","fixture","org.axonframework.test.fixture.AxonTestThenCommand",""
"axon-test-5.1.1","org.axonframework.test.matchers","EqualsMatcher",3,5,1,3,"org.hamcrest","org.hamcrest.TypeSafeMatcher,org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.EqualsMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","PredicateMatcher",2,4,1,2,"org.hamcrest","org.hamcrest.TypeSafeMatcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.PredicateMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","MapStringEntryMatcher",3,7,1,3,"org.hamcrest","org.hamcrest.TypeSafeMatcher,org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.MapStringEntryMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","ExactClassMatcher",3,6,1,3,"org.hamcrest","org.hamcrest.TypeSafeMatcher,org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.ExactClassMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","ListWithAllOfMatcher",2,5,1,2,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.ListWithAllOfMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","ListMatcher",3,24,1,3,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.ListMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","SequenceMatcher",2,7,1,2,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.SequenceMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","ListWithAnyOfMatcher",2,5,1,2,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.ListWithAnyOfMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","PayloadMatcher",3,9,1,3,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.PayloadMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","PayloadsMatcher",3,9,1,3,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.PayloadsMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","Matchers",1,21,1,1,"org.hamcrest","org.hamcrest.Matcher","matchers","org.axonframework.test.matchers.Matchers",""
"axon-test-5.1.1","org.axonframework.test.matchers","ExactSequenceMatcher",2,5,1,2,"org.hamcrest","org.hamcrest.Matcher,org.hamcrest.Description","matchers","org.axonframework.test.matchers.ExactSequenceMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","MapStringEntryMatcher$Matching",1,10,1,1,"org.hamcrest","org.hamcrest.Matcher","matchers","org.axonframework.test.matchers.MapStringEntryMatcher$Matching",""
"axon-test-5.1.1","org.axonframework.test.matchers","EmptyCollectionMatcher",2,5,1,2,"org.hamcrest","org.hamcrest.Description,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.EmptyCollectionMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","NullOrVoidMatcher",2,4,1,2,"org.hamcrest","org.hamcrest.Description,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.NullOrVoidMatcher",""
"axon-test-5.1.1","org.axonframework.test.matchers","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","matchers","org.axonframework.test.matchers.package-info",""
"axon-test-5.1.1","org.axonframework.test.util","DescriptionUtils",1,7,1,1,"org.hamcrest","org.hamcrest.Description","util","org.axonframework.test.util.DescriptionUtils",""
"axon-test-5.1.1","org.axonframework.test.util","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","util","org.axonframework.test.util.package-info",""
"axon-tracing-opentelemetry-5.1.1","org.axonframework.extension.tracing.opentelemetry","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","opentelemetry","org.axonframework.extension.tracing.opentelemetry.package-info",""
"axon-tracing-opentelemetry-5.1.1","org.axonframework.extension.tracing.opentelemetry","MetadataContextGetter",1,1,1,1,"io.opentelemetry.context.propagation","io.opentelemetry.context.propagation.TextMapGetter","opentelemetry","org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-5.1.1","org.axonframework.extension.tracing.opentelemetry","MetadataContextSetter",1,1,1,1,"io.opentelemetry.context.propagation","io.opentelemetry.context.propagation.TextMapSetter","opentelemetry","org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter",""
"axon-update-5.1.1","org.axonframework.update","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","update","org.axonframework.update.package-info",""
"axon-update-5.1.1","org.axonframework.update","UpdateChecker",2,9,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","update","org.axonframework.update.UpdateChecker",""
"axon-update-5.1.1","org.axonframework.update","UpdateCheckerHttpClient",2,7,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","update","org.axonframework.update.UpdateCheckerHttpClient",""
"axon-update-5.1.1","org.axonframework.update","LoggingUpdateCheckerReporter",2,9,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","update","org.axonframework.update.LoggingUpdateCheckerReporter",""
"axon-update-5.1.1","org.axonframework.update","UpdateCheckerConfigurationEnhancer",2,3,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","update","org.axonframework.update.UpdateCheckerConfigurationEnhancer",""
"axon-update-5.1.1","org.axonframework.update.api","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","api","org.axonframework.update.api.package-info",""
"axon-update-5.1.1","org.axonframework.update.common","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","common","org.axonframework.update.common.package-info",""
"axon-update-5.1.1","org.axonframework.update.configuration","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","configuration","org.axonframework.update.configuration.package-info",""
"axon-update-5.1.1","org.axonframework.update.configuration","PropertyFileUsagePropertyProvider",2,6,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","configuration","org.axonframework.update.configuration.PropertyFileUsagePropertyProvider",""
"axon-update-5.1.1","org.axonframework.update.detection","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","detection","org.axonframework.update.detection.package-info",""
"axon-update-5.1.1","org.axonframework.update.detection","AxonVersionDetector",2,7,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","detection","org.axonframework.update.detection.AxonVersionDetector",""
"axon-update-5.1.1","org.axonframework.update.detection","MachineId",2,4,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","detection","org.axonframework.update.detection.MachineId",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot","TagsConfigurationProperties",1,1,1,1,"org.springframework.boot.context.properties","org.springframework.boot.context.properties.ConfigurationProperties","springboot","io.axoniq.framework.springboot.TagsConfigurationProperties",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot","PostgresqlProperties",1,1,1,1,"org.springframework.boot.context.properties","org.springframework.boot.context.properties.ConfigurationProperties","springboot","io.axoniq.framework.springboot.PostgresqlProperties",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot","DeadLetterQueueProcessorProperties",1,1,1,1,"org.springframework.boot.context.properties","org.springframework.boot.context.properties.ConfigurationProperties","springboot","io.axoniq.framework.springboot.DeadLetterQueueProcessorProperties",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","springboot","io.axoniq.framework.springboot.package-info",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.actuator","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","actuator","io.axoniq.framework.springboot.actuator.package-info",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.actuator","HealthStatus",1,3,1,1,"org.springframework.boot.actuate.health","org.springframework.boot.actuate.health.Status","actuator","io.axoniq.framework.springboot.actuator.HealthStatus",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.actuator.axonserver","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","axonserver","io.axoniq.framework.springboot.actuator.axonserver.package-info",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.actuator.axonserver","AxonServerStatusAggregator",2,7,1,2,"org.springframework.boot.actuate.health","org.springframework.boot.actuate.health.SimpleStatusAggregator,org.springframework.boot.actuate.health.Status","axonserver","io.axoniq.framework.springboot.actuator.axonserver.AxonServerStatusAggregator",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.actuator.axonserver","AxonServerHealthIndicator",3,13,1,3,"org.springframework.boot.actuate.health","org.springframework.boot.actuate.health.Status,org.springframework.boot.actuate.health.AbstractHealthIndicator,org.springframework.boot.actuate.health.Health$Builder","axonserver","io.axoniq.framework.springboot.actuator.axonserver.AxonServerHealthIndicator",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.autoconfig","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","autoconfig","io.axoniq.framework.springboot.autoconfig.package-info",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.autoconfig","PostgresqlAutoConfiguration$1",1,1,1,1,"io.axoniq.framework.postgresql","io.axoniq.framework.postgresql.PostgresqlConfigurationEnhancer","autoconfig","io.axoniq.framework.springboot.autoconfig.PostgresqlAutoConfiguration$1",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.service.connection","package-info",1,1,1,1,"org.jspecify.annotations","org.jspecify.annotations.NullMarked","connection","io.axoniq.framework.springboot.service.connection.package-info",""
"axoniq-spring-boot-autoconfigure-5.1.1","io.axoniq.framework.springboot.service.connection","AxonServerConnectionDetails",1,1,1,1,"org.springframework.boot.autoconfigure.service.connection","org.springframework.boot.autoconfigure.service.connection.ConnectionDetails","connection","io.axoniq.framework.springboot.service.connection.AxonServerConnectionDetails",""
