"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: domains/external-dependencies/queries/External_package_usage_per_artifact_and_external_package.cypher"
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.boot.context.properties",2,20,28.571428571428573,26.666666666666664,"org.axonframework.extension.springboot,org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.TokenStoreProperties,org.axonframework.extension.springboot.TimeoutProperties,org.axonframework.extension.springboot.TagsConfigurationProperties,org.axonframework.extension.springboot.TimeoutProperties$TransactionTimeoutProperties,org.axonframework.extension.springboot.JpaEventStorageEngineConfigurationProperties,org.axonframework.extension.springboot.UpdateCheckerProperties,org.axonframework.extension.springboot.TimeoutProperties$MessageHandlerTimeoutProperties,org.axonframework.extension.springboot.DistributedCommandBusProperties,org.axonframework.extension.springboot.ConverterProperties",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.context.annotation",2,30,28.571428571428573,40,"org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.extension.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.extension.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonServerActuatorAutoConfiguration,org.axonframework.extension.springboot.autoconfig.ObjectMapperAutoConfiguration$JacksonConfiguredCondition,org.axonframework.extension.springboot.autoconfig.InfrastructureAutoConfiguration,org.axonframework.extension.springboot.autoconfig.NoOpTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.EventProcessingAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.core.env",2,2,28.571428571428573,2.6666666666666665,"org.axonframework.extension.springboot,org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.EventProcessorProperties,org.axonframework.extension.springboot.autoconfig.EventProcessingAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.core.type",2,3,28.571428571428573,4,"org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.autoconfig.UpdateCheckerAutoConfiguration$NotTestEnvironmentCondition,org.axonframework.extension.springboot.util.AbstractQualifiedBeanCondition,org.axonframework.extension.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"com.fasterxml.jackson.databind",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.Jackson2MapperAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"io.axoniq.axonserver.connector",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"io.axoniq.axonserver.connector.control",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.apache.avro",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.apache.avro.message",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.axonframework.extension.spring",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.axonframework.extension.spring.authorization",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.SecurityAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.axonframework.extension.spring.config.annotation",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.axonframework.extension.spring.conversion.avro",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.axonframework.extension.spring.messaging.unitofwork",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.JdbcTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaTransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.beans",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.beans.factory",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.beans.factory.config",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.beans.factory.support",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.boot.autoconfigure.service.connection",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.service.connection","org.axonframework.extension.springboot.service.connection.AxonServerConnectionDetails,org.axonframework.extension.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.extension.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.boot.context.properties.bind",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot","org.axonframework.extension.springboot.JpaEventStorageEngineConfigurationProperties,org.axonframework.extension.springboot.EventProcessorProperties",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.boot.docker.compose.core",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.service.connection","org.axonframework.extension.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.boot.docker.compose.service.connection",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.service.connection","org.axonframework.extension.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.boot.testcontainers.service.connection",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.service.connection","org.axonframework.extension.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.extension.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.context",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.core.annotation",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.util.OnQualifiedBeanCondition,org.axonframework.extension.springboot.util.DefaultEntityRegistrar,org.axonframework.extension.springboot.util.OnMissingQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.core.io",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.lang",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.transaction",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JdbcTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaTransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"org.springframework.util",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"tools.jackson.databind",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"tools.jackson.databind.json",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ObjectMapperAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,39,7,100,"tools.jackson.dataformat.cbor",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.CBORMapperAutoConfiguration",""
"axon-test-5.0.3",6,78,12,6,100,"jakarta.annotation",4,26,66.66666666666667,33.333333333333336,"org.axonframework.test,org.axonframework.test.fixture,org.axonframework.test.extension,org.axonframework.test.util","org.axonframework.test.FixtureResourceParameterResolverFactory,org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.AxonAssertionError,org.axonframework.test.fixture.AxonTestGiven,org.axonframework.test.fixture.AxonTestFixture,org.axonframework.test.fixture.AxonTestPhase$Then$Command,org.axonframework.test.fixture.AxonTestThenNothing,org.axonframework.test.fixture.AxonTestPhase$Given,org.axonframework.test.fixture.AxonTestThenCommand",""
"axon-test-5.0.3",6,78,12,6,100,"org.hamcrest",3,22,50,28.205128205128208,"org.axonframework.test.fixture,org.axonframework.test.util,org.axonframework.test.matchers","org.axonframework.test.fixture.CommandValidator,org.axonframework.test.fixture.AxonTestThenCommand,org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.test.fixture.AxonTestThenMessage,org.axonframework.test.fixture.Reporter,org.axonframework.test.util.DescriptionUtils,org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.Matchers,org.axonframework.test.matchers.ListMatcher",""
"axon-test-5.0.3",6,78,12,6,100,"org.jetbrains.annotations",2,3,33.333333333333336,3.8461538461538467,"org.axonframework.test.fixture,org.axonframework.test.util","org.axonframework.test.fixture.RecordingEventStore,org.axonframework.test.util.RecordingMessageMonitor,org.axonframework.test.util.MessageMonitorReport",""
"axon-test-5.0.3",6,78,12,6,100,"com.google.gson",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-5.0.3",6,78,12,6,100,"org.awaitility",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.fixture","org.axonframework.test.fixture.AxonTestThenMessage",""
"axon-test-5.0.3",6,78,12,6,100,"org.awaitility.core",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.fixture","org.axonframework.test.fixture.AxonTestThenMessage",""
"axon-test-5.0.3",6,78,12,6,100,"org.junit.jupiter.api",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-5.0.3",6,78,12,6,100,"org.junit.jupiter.api.extension",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.extension","org.axonframework.test.extension.AxonFrameworkExtension",""
"axon-test-5.0.3",6,78,12,6,100,"org.slf4j",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.matchers","org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-5.0.3",6,78,12,6,100,"org.testcontainers.containers",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer",""
"axon-test-5.0.3",6,78,12,6,100,"org.testcontainers.containers.wait.strategy",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer",""
"axon-test-5.0.3",6,78,12,6,100,"org.testcontainers.utility",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer",""
"axon-tracing-opentelemetry-5.0.3",1,5,6,1,100,"io.opentelemetry.api",1,1,100,20,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder",""
"axon-tracing-opentelemetry-5.0.3",1,5,6,1,100,"io.opentelemetry.api.trace",1,3,100,60,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-tracing-opentelemetry-5.0.3",1,5,6,1,100,"io.opentelemetry.context",1,2,100,40,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-tracing-opentelemetry-5.0.3",1,5,6,1,100,"io.opentelemetry.context.propagation",1,4,100,80,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-5.0.3",1,5,6,1,100,"jakarta.annotation",1,3,100,60,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter,org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-5.0.3",1,5,6,1,100,"org.slf4j",1,1,100,20,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-update-5.0.3",5,23,2,5,100,"jakarta.annotation",4,13,80,56.52173913043478,"org.axonframework.update,org.axonframework.update.common,org.axonframework.update.api,org.axonframework.update.configuration","org.axonframework.update.UpdateCheckerConfigurationEnhancer,org.axonframework.update.UpdateCheckerHttpClient,org.axonframework.update.UpdateChecker,org.axonframework.update.LoggingUpdateCheckerReporter,org.axonframework.update.UpdateCheckerReporter,org.axonframework.update.common.DelayedTask,org.axonframework.update.api.Artifact,org.axonframework.update.api.ArtifactAvailableUpgrade,org.axonframework.update.api.UpdateCheckResponse",""
"axon-update-5.0.3",5,23,2,5,100,"org.slf4j",3,7,60,30.43478260869565,"org.axonframework.update,org.axonframework.update.detection,org.axonframework.update.configuration","org.axonframework.update.UpdateCheckerConfigurationEnhancer,org.axonframework.update.UpdateCheckerHttpClient,org.axonframework.update.UpdateChecker,org.axonframework.update.LoggingUpdateCheckerReporter,org.axonframework.update.detection.AxonVersionDetector,org.axonframework.update.detection.MachineId,org.axonframework.update.configuration.PropertyFileUsagePropertyProvider",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"jakarta.annotation",58,385,98.30508474576271,66.49395509499136,"org.axonframework.messaging.monitoring,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.retry,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.configuration,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.tracing,org.axonframework.messaging.tracing.attributes","org.axonframework.messaging.monitoring.NoOpMessageMonitor,org.axonframework.messaging.monitoring.MessageMonitor,org.axonframework.messaging.monitoring.MultiMessageMonitor,org.axonframework.messaging.monitoring.interception.MonitoringEventDispatchInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringSubscriptionQueryUpdateDispatchInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringEventHandlerInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringCommandHandlerInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringQueryHandlerInterceptor,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"org.slf4j",15,31,25.423728813559322,5.354058721934369,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.timeout","org.axonframework.messaging.commandhandling.SimpleCommandBus,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus$DistributedHandler,org.axonframework.messaging.commandhandling.interception.CommandSequencingInterceptor,org.axonframework.messaging.eventhandling.EventSubscribers,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"reactor.core.publisher",5,8,8.47457627118644,1.381692573402418,"org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation","org.axonframework.messaging.queryhandling.MonoSinkWrapper,org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition$MethodQueryHandlingMember,org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway,org.axonframework.messaging.core.FluxUtils$FluxStreamAdapter,org.axonframework.messaging.core.FluxUtils,org.axonframework.messaging.core.MonoUtils,org.axonframework.messaging.core.FluxMessageStream,org.axonframework.messaging.core.annotation.MessageStreamResolverUtils",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"com.fasterxml.jackson.annotation",3,6,5.084745762711864,1.0362694300518134,"org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.core","org.axonframework.messaging.eventhandling.processing.streaming.token.GlobalSequenceTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.MergedTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken,org.axonframework.messaging.eventhandling.processing.streaming.token.GapAwareTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.store.ConfigToken,org.axonframework.messaging.core.RemoteExceptionDescription",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"org.reactivestreams",3,6,5.084745762711864,1.0362694300518134,"org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core","org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition$MethodQueryHandlingMember,org.axonframework.messaging.queryhandling.gateway.QueryGateway,org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway,org.axonframework.messaging.core.FluxMessageStream$1,org.axonframework.messaging.core.FluxUtils,org.axonframework.messaging.core.FluxMessageStream",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"jakarta.persistence",2,5,3.389830508474576,0.8635578583765112,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction.jpa","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.TokenEntry,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStoreConfiguration,org.axonframework.messaging.core.unitofwork.transaction.jpa.JpaTransactionalExecutorProvider$1,org.axonframework.messaging.core.unitofwork.transaction.jpa.JpaTransactionalExecutorProvider",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"jakarta.validation",1,2,1.694915254237288,0.3454231433506045,"org.axonframework.messaging.core.interception","org.axonframework.messaging.core.interception.BeanValidationInterceptor,org.axonframework.messaging.core.interception.JSR303ViolationException",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"javax.annotation",1,1,1.694915254237288,0.17271157167530224,"org.axonframework.messaging.eventhandling.processing.streaming.token","org.axonframework.messaging.eventhandling.processing.streaming.token.GapAwareTrackingToken",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"reactor.util.concurrent",1,2,1.694915254237288,0.3454231433506045,"org.axonframework.messaging.queryhandling.gateway","org.axonframework.messaging.queryhandling.gateway.QueryGateway,org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway",""
"axon-common-5.0.3",15,156,11,10,66.67,"jakarta.annotation",9,55,60,35.25641025641026,"org.axonframework.common,org.axonframework.common.jdbc,org.axonframework.common.util,org.axonframework.common.property,org.axonframework.common.tx,org.axonframework.common.infra,org.axonframework.common.lifecycle,org.axonframework.common.jpa,org.axonframework.common.configuration","org.axonframework.common.StringUtils,org.axonframework.common.ReflectionUtils,org.axonframework.common.AxonThreadFactory,org.axonframework.common.ConstructorUtils,org.axonframework.common.TypeReference,org.axonframework.common.FutureUtils,org.axonframework.common.jdbc.ConnectionExecutor,org.axonframework.common.util.ExecutorServiceFactory,org.axonframework.common.property.PropertyAccessStrategy",""
"axon-common-5.0.3",15,156,11,10,66.67,"org.slf4j",4,8,26.666666666666668,5.128205128205129,"org.axonframework.common,org.axonframework.common.property,org.axonframework.common.lifecycle,org.axonframework.common.configuration","org.axonframework.common.TypeReflectionUtils,org.axonframework.common.IdentifierFactory,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy,org.axonframework.common.lifecycle.ShutdownLatch,org.axonframework.common.configuration.DefaultAxonApplication,org.axonframework.common.configuration.DefaultAxonApplication$AxonConfigurationImpl,org.axonframework.common.configuration.DefaultComponentRegistry",""
"axon-common-5.0.3",15,156,11,10,66.67,"com.fasterxml.jackson.databind",1,1,6.666666666666667,0.6410256410256411,"org.axonframework.common.infra","org.axonframework.common.infra.JacksonComponentDescriptor",""
"axon-common-5.0.3",15,156,11,10,66.67,"com.fasterxml.jackson.databind.node",1,1,6.666666666666667,0.6410256410256411,"org.axonframework.common.infra","org.axonframework.common.infra.JacksonComponentDescriptor",""
"axon-common-5.0.3",15,156,11,10,66.67,"jakarta.persistence",1,4,6.666666666666667,2.5641025641025643,"org.axonframework.common.jpa","org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.jpa.EntityManagerExecutor,org.axonframework.common.jpa.FactoryBasedEntityManagerProvider,org.axonframework.common.jpa.EntityManagerProvider",""
"axon-common-5.0.3",15,156,11,10,66.67,"javax.cache",1,1,6.666666666666667,0.6410256410256411,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter",""
"axon-common-5.0.3",15,156,11,10,66.67,"javax.cache.configuration",1,2,6.666666666666667,1.2820512820512822,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter,org.axonframework.common.caching.JCacheAdapter",""
"axon-common-5.0.3",15,156,11,10,66.67,"javax.cache.event",1,1,6.666666666666667,0.6410256410256411,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
