"artifactName","dependentArtifactName","fullPackageName","fullDependentPackageName","dependentTypes","dependentPackageTypes","typeUsagePercentage","dependentTypeNameExamples","Source Cypher File: domains/internal-dependencies/queries/internal-dependencies/How_many_classes_compared_to_all_existing_in_the_same_package_are_used_by_dependent_packages_across_different_artifacts.cypher"
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.core.configuration.reflection","org.axonframework.common.configuration",4,51,0.0784,"org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.SearchScope",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.shared","org.axonframework.messaging.queryhandling",2,25,0.08,"org.axonframework.messaging.queryhandling.QueryExecutionException,org.axonframework.messaging.queryhandling.NoHandlerForQueryException",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.core",7,87,0.0805,"org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.MessageStreamUtils,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.Context",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.commandhandling.annotation",1,12,0.0833,"org.axonframework.messaging.commandhandling.annotation.CommandHandlingMember",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.annotation","org.axonframework.messaging.core.interception.annotation",1,12,0.0833,"org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.core.unitofwork.transaction.jpa","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.CachingSupplier",""
"axoniq-spring-boot-autoconfigure-5.1.1","axon-conversion-5.1.1","io.axoniq.framework.springboot.autoconfig","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.core.conversion","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-eventsourcing-5.1.1","axon-conversion-5.1.1","org.axonframework.eventsourcing.handler","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-eventsourcing-5.1.1","axon-conversion-5.1.1","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.replay.annotation","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.queryhandling","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.commandhandling","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.conversion","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-server-connector-5.1.1","axon-conversion-5.1.1","io.axoniq.framework.axonserver.connector.command","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.replay","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-server-connector-5.1.1","axon-conversion-5.1.1","io.axoniq.framework.axonserver.connector.snapshot","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.token","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.core.sequencing","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-server-connector-5.1.1","axon-conversion-5.1.1","io.axoniq.framework.axonserver.connector.query","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.Converter",""
"axon-modelling-5.1.1","axon-conversion-5.1.1","org.axonframework.modelling.entity.annotation","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.ConversionException",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.commandhandling.gateway","org.axonframework.conversion",1,12,0.0833,"org.axonframework.conversion.ConversionException",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.query","org.axonframework.common",3,34,0.0882,"org.axonframework.common.Registration,org.axonframework.common.FutureUtils,org.axonframework.common.AxonException",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","org.axonframework.common",3,34,0.0882,"org.axonframework.common.DateTimeUtils,org.axonframework.common.ClassUtils,org.axonframework.common.BuilderUtils",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","org.axonframework.common",3,34,0.0882,"org.axonframework.common.DateTimeUtils,org.axonframework.common.ClassUtils,org.axonframework.common.BuilderUtils",""
"axon-modelling-5.1.1","axon-common-5.1.1","org.axonframework.modelling","org.axonframework.common",3,34,0.0882,"org.axonframework.common.Assert,org.axonframework.common.BuilderUtils,org.axonframework.common.AxonTransientException",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.command","org.axonframework.common",3,34,0.0882,"org.axonframework.common.Assert,org.axonframework.common.FutureUtils,org.axonframework.common.ObjectUtils",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.configuration","org.axonframework.common",3,34,0.0882,"org.axonframework.common.Assert,org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.replay","org.axonframework.common",3,34,0.0882,"org.axonframework.common.AxonNonTransientException,org.axonframework.common.TypeReference,org.axonframework.common.ObjectUtils",""
"axon-test-5.1.1","axon-common-5.1.1","org.axonframework.test.matchers","org.axonframework.common",3,34,0.0882,"org.axonframework.common.AxonNonTransientException,org.axonframework.common.BuilderUtils,org.axonframework.common.ReflectionUtils",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.annotation","org.axonframework.common",3,34,0.0882,"org.axonframework.common.FutureUtils,org.axonframework.common.StringUtils,org.axonframework.common.Priority",""
"axon-modelling-5.1.1","axon-common-5.1.1","org.axonframework.modelling.entity.child","org.axonframework.common",3,34,0.0882,"org.axonframework.common.BuilderUtils,org.axonframework.common.ReflectionUtils,org.axonframework.common.StringUtils",""
"axon-eventsourcing-5.1.1","axon-common-5.1.1","org.axonframework.eventsourcing.annotation.reflection","org.axonframework.common",3,34,0.0882,"org.axonframework.common.ReflectionUtils,org.axonframework.common.ObjectUtils,org.axonframework.common.AxonConfigurationException",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling.annotation","org.axonframework.common",3,34,0.0882,"org.axonframework.common.ReflectionUtils,org.axonframework.common.StringUtils,org.axonframework.common.AxonConfigurationException",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.shared","org.axonframework.common",3,34,0.0882,"org.axonframework.common.ObjectUtils,org.axonframework.common.AxonException,org.axonframework.common.ExceptionUtils",""
"axon-eventsourcing-5.1.1","axon-modelling-5.1.1","org.axonframework.eventsourcing.annotation","org.axonframework.modelling.annotation",1,11,0.0909,"org.axonframework.modelling.annotation.EntityIdResolverDefinition",""
"axon-eventsourcing-5.1.1","axon-modelling-5.1.1","org.axonframework.eventsourcing.configuration","org.axonframework.modelling.annotation",1,11,0.0909,"org.axonframework.modelling.annotation.EntityIdResolverDefinition",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.entity","org.axonframework.messaging.core",8,87,0.092,"org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.MessageHandler",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.annotation","org.axonframework.messaging.core",8,87,0.092,"org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.GenericMessage,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageStream$Entry",""
"axoniq-spring-boot-autoconfigure-5.1.1","axon-common-5.1.1","io.axoniq.framework.springboot.autoconfig","org.axonframework.common.configuration",5,51,0.098,"org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.DecoratorDefinition",""
"axon-test-5.1.1","axon-common-5.1.1","org.axonframework.test.fixture","org.axonframework.common.configuration",5,51,0.098,"org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ApplicationConfigurer,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.AxonConfiguration",""
"axon-update-5.1.1","axon-common-5.1.1","org.axonframework.update","org.axonframework.common.configuration",5,51,0.098,"org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition",""
"axon-metrics-micrometer-5.1.1","axon-messaging-5.1.1","org.axonframework.extension.metrics.micrometer","org.axonframework.messaging.monitoring.configuration",1,10,0.1,"org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.query","org.axonframework.messaging.core",9,87,0.1034,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.GenericMessage,org.axonframework.messaging.core.AbstractMessageStream$FetchResult,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.AbstractMessageStream,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.Context",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.entity.child","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.messaging.commandhandling.CommandMessage",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.shared","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.NoHandlerForCommandException,org.axonframework.messaging.commandhandling.CommandExecutionException",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.configuration","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandBus,org.axonframework.messaging.commandhandling.CommandHandlingComponent",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.configuration","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandBus,org.axonframework.messaging.commandhandling.CommandHandlingComponent",""
"axon-metrics-micrometer-5.1.1","axon-messaging-5.1.1","org.axonframework.extension.metrics.micrometer","org.axonframework.messaging.eventhandling",2,18,0.1111,"org.axonframework.messaging.eventhandling.EventSink,org.axonframework.messaging.eventhandling.EventMessage",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.event","org.axonframework.messaging.eventhandling",2,18,0.1111,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.GenericEventMessage",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.handler","org.axonframework.messaging.eventhandling",2,18,0.1111,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.GenericEventMessage",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.eventhandling",2,18,0.1111,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.GenericEventMessage",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore","org.axonframework.messaging.eventhandling.processing.streaming.token",1,9,0.1111,"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken",""
"axon-test-5.1.1","axon-messaging-5.1.1","org.axonframework.test.fixture","org.axonframework.messaging.eventhandling.processing.streaming.token",1,9,0.1111,"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken",""
"axon-test-5.1.1","axon-common-5.1.1","org.axonframework.test.fixture","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-test-5.1.1","axon-common-5.1.1","org.axonframework.test.util","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling.tracing","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.query","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.annotation","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.conversion","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling.annotation","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-conversion-5.1.1","axon-common-5.1.1","org.axonframework.conversion.jackson","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-conversion-5.1.1","axon-common-5.1.1","org.axonframework.conversion.jackson2","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.queryhandling.interception","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling.interception","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.command","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.pooled","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.core.conversion","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.1.1","axon-common-5.1.1","org.axonframework.eventsourcing","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.1.1","axon-common-5.1.1","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.queryhandling.annotation","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.1.1","axon-common-5.1.1","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.processing.subscribing","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling.retry","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.interception","org.axonframework.common.infra",1,9,0.1111,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.1.1","axon-modelling-5.1.1","org.axonframework.eventsourcing.configuration","org.axonframework.modelling.repository",1,9,0.1111,"org.axonframework.modelling.repository.Repository",""
"axon-eventsourcing-5.1.1","axon-modelling-5.1.1","org.axonframework.eventsourcing.handler","org.axonframework.modelling.repository",1,9,0.1111,"org.axonframework.modelling.repository.ManagedEntity",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.annotation","org.axonframework.messaging.core.annotation",6,53,0.1132,"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.core.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.core.annotation.ParameterResolver",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.core",10,87,0.1149,"org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.LegacyResources,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.MessageStream$Entry",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.annotation","org.axonframework.messaging.eventstreaming",2,17,0.1176,"org.axonframework.messaging.eventstreaming.Tag,org.axonframework.messaging.eventstreaming.EventCriteria",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.eventstreaming",2,17,0.1176,"org.axonframework.messaging.eventstreaming.EventsCondition,org.axonframework.messaging.eventstreaming.StreamingCondition",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.eventhandling.processing.subscribing","org.axonframework.common",4,34,0.1176,"org.axonframework.common.Registration,org.axonframework.common.FutureUtils,org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException",""
"axon-modelling-5.1.1","axon-common-5.1.1","org.axonframework.modelling.entity.annotation","org.axonframework.common",4,34,0.1176,"org.axonframework.common.Assert,org.axonframework.common.ConstructorUtils,org.axonframework.common.ReflectionUtils,org.axonframework.common.AxonConfigurationException",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.api","org.axonframework.common",4,34,0.1176,"org.axonframework.common.BuilderUtils,org.axonframework.common.ObjectUtils,org.axonframework.common.AxonException,org.axonframework.common.AxonConfigurationException",""
"axon-server-connector-5.1.1","axon-common-5.1.1","io.axoniq.framework.axonserver.connector.event","org.axonframework.common.configuration",6,51,0.1176,"org.axonframework.common.configuration.LifecycleRegistry,org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.InstantiatedComponentDefinition,org.axonframework.common.configuration.ComponentFactory,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.Component",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.core.correlation","org.axonframework.common.configuration",6,51,0.1176,"org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.Component",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.event","org.axonframework.messaging.core",11,87,0.1264,"org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.LegacyResources,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry,org.axonframework.messaging.core.MessageType",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.event","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",2,15,0.1333,"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.EventTrackerStatus",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.queryhandling.annotation","org.axonframework.common.util",1,7,0.1429,"org.axonframework.common.util.ClasspathResolver",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.core.annotation","org.axonframework.common.util",1,7,0.1429,"org.axonframework.common.util.ClasspathResolver",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling","org.axonframework.common",5,34,0.1471,"org.axonframework.common.Assert,org.axonframework.common.TypeReference,org.axonframework.common.ObjectUtils,org.axonframework.common.AxonException,org.axonframework.common.AxonTransientException",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.commandhandling.configuration","org.axonframework.common.configuration",8,51,0.1569,"org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.BaseModule,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.Module",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.core.interception","org.axonframework.common.configuration",8,51,0.1569,"org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.LazyInitializedComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.Component",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.monitoring.configuration","org.axonframework.common.configuration",8,51,0.1569,"org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.LazyInitializedComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.Component",""
"axon-messaging-5.1.1","axon-common-5.1.1","org.axonframework.messaging.queryhandling.configuration","org.axonframework.common.configuration",8,51,0.1569,"org.axonframework.common.configuration.Configuration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.BaseModule,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.Module",""
"axon-modelling-5.1.1","axon-messaging-5.1.1","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.commandhandling",3,19,0.1579,"org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.commandhandling.GenericCommandResultMessage",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore","org.axonframework.messaging.core",14,87,0.1609,"org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.AbstractMessageStream$FetchResult,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.event","org.axonframework.messaging.eventhandling.processing.subscribing",1,6,0.1667,"org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessor",""
"axon-server-connector-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.axonserver.connector.event","org.axonframework.messaging.eventhandling.processing.streaming.token.store",1,6,0.1667,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore",""
"axon-eventsourcing-5.1.1","axon-messaging-5.1.1","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.core.unitofwork.transaction",1,6,0.1667,"org.axonframework.messaging.core.unitofwork.transaction.TransactionalExecutorProvider",""
"axoniq-spring-boot-autoconfigure-5.1.1","axon-messaging-5.1.1","io.axoniq.framework.springboot.autoconfig","org.axonframework.messaging.core.unitofwork.transaction.jpa",1,6,0.1667,"org.axonframework.messaging.core.unitofwork.transaction.jpa.JpaTransactionalExecutorProvider",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling","org.axonframework.conversion",2,12,0.1667,"org.axonframework.conversion.CachingSupplier,org.axonframework.conversion.Converter",""
"axon-server-connector-5.1.1","axon-conversion-5.1.1","io.axoniq.framework.axonserver.connector.configuration","org.axonframework.conversion",2,12,0.1667,"org.axonframework.conversion.Converter,org.axonframework.conversion.GeneralConverter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.core","org.axonframework.conversion",2,12,0.1667,"org.axonframework.conversion.Converter,org.axonframework.conversion.ConversionException",""
"axon-eventsourcing-5.1.1","axon-conversion-5.1.1","org.axonframework.eventsourcing.configuration","org.axonframework.conversion",2,12,0.1667,"org.axonframework.conversion.Converter,org.axonframework.conversion.GeneralConverter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.eventhandling.processing.streaming.pooled","org.axonframework.conversion",2,12,0.1667,"org.axonframework.conversion.Converter,org.axonframework.conversion.GeneralConverter",""
"axon-messaging-5.1.1","axon-conversion-5.1.1","org.axonframework.messaging.core.configuration","org.axonframework.conversion.jackson",1,6,0.1667,"org.axonframework.conversion.jackson.JacksonConverter",""
