"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-server-connector-5.1.1",1,6,18,1,5,3,1.4142135623730951,3,"io.axoniq.framework.axonserver.connector.api,io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.api.command,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.query,io.axoniq.framework.axonserver.connector.shared",""
"axon-modelling-5.1.1",0,5,59,6,18,11.8,4.8166378315169185,13,"org.axonframework.modelling,org.axonframework.modelling.annotation,org.axonframework.modelling.entity,org.axonframework.modelling.entity.child,org.axonframework.modelling.entity.annotation",""
"axon-test-5.1.1",10,5,54,1,30,10.8,13.79130160644745,1,"org.axonframework.test,org.axonframework.test.extension,org.axonframework.test.util,org.axonframework.test.matchers,org.axonframework.test.fixture",""
"axon-conversion-5.1.1",17,5,31,5,10,6.2,2.16794833886788,5,"org.axonframework.conversion.jackson,org.axonframework.conversion.converter,org.axonframework.conversion.jackson2,org.axonframework.conversion,org.axonframework.conversion.avro",""
"axon-eventsourcing-5.1.1",4,5,24,1,7,4.8,2.3874672772626644,6,"org.axonframework.eventsourcing.configuration,org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing,org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore",""
"axon-update-5.1.1",12,5,23,1,7,4.6,2.302172886644268,5,"org.axonframework.update.common,org.axonframework.update.detection,org.axonframework.update,org.axonframework.update.api,org.axonframework.update.configuration",""
"axoniq-spring-boot-autoconfigure-5.1.1",3,5,14,1,5,2.8,1.6431676725154984,2,"io.axoniq.framework.springboot.actuator,io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator.axonserver,io.axoniq.framework.springboot.service.connection,io.axoniq.framework.springboot.autoconfig",""
"axon-common-5.1.1",8,5,14,1,9,2.8,3.492849839314596,1,"org.axonframework.common.digest,org.axonframework.common.io,org.axonframework.common.util,org.axonframework.common.annotation,org.axonframework.common",""
"axon-common-5.1.1",3,4,52,1,45,13,21.36976056643281,2,"org.axonframework.common.lifecycle,org.axonframework.common.annotation,org.axonframework.common,org.axonframework.common.configuration",""
"axon-common-5.1.1",7,4,11,1,5,2.75,2.0615528128088303,1,"org.axonframework.common.function,org.axonframework.common.tx,org.axonframework.common.jdbc,org.axonframework.common",""
"axon-server-connector-5.1.1",5,4,6,1,2,1.5,0.5773502691896257,1,"io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.util,io.axoniq.framework.axonserver.connector.shared,io.axoniq.framework.axonserver.connector.query",""
"axon-eventsourcing-5.1.1",3,3,18,1,13,6,6.244997998398398,4,"org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.configuration",""
"axon-common-5.1.1",1,3,15,3,7,5,2,5,"org.axonframework.common.lifecycle,org.axonframework.common,org.axonframework.common.infra",""
"axon-server-connector-5.1.1",3,3,15,2,11,5,5.196152422706632,2,"io.axoniq.framework.axonserver.connector.event,io.axoniq.framework.axonserver.connector.configuration,io.axoniq.framework.axonserver.connector.api",""
"axon-common-5.1.1",0,3,11,1,9,3.6666666666666665,4.618802153517007,1,"org.axonframework.common,org.axonframework.common.infra,org.axonframework.common.property",""
"axon-eventsourcing-5.1.1",8,3,11,1,5,3.6666666666666665,2.3094010767585034,5,"org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection",""
"axon-common-5.1.1",12,3,5,1,3,1.6666666666666665,1.1547005383792517,1,"org.axonframework.common.function,org.axonframework.common.annotation,org.axonframework.common.jdbc",""
"axon-modelling-5.1.1",4,2,15,7,8,7.5,0.7071067811865476,7,"org.axonframework.modelling,org.axonframework.modelling.repository",""
"axon-messaging-5.1.1",11,2,15,1,14,7.5,9.192388155425117,1,"org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventstreaming",""
"axon-modelling-5.1.1",3,2,14,1,13,7,8.48528137423857,1,"org.axonframework.modelling.annotation,org.axonframework.modelling.configuration",""
"axon-common-5.1.1",18,2,13,1,12,6.5,7.7781745930520225,1,"org.axonframework.common,org.axonframework.common.caching",""
"axon-metrics-micrometer-5.1.1",3,2,8,4,4,4,0,4,"org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.springboot",""
"axon-test-5.1.1",5,2,8,1,7,4,4.242640687119285,1,"org.axonframework.test.matchers,org.axonframework.test.util",""
"axon-server-connector-5.1.1",2,2,6,2,4,3,1.4142135623730951,2,"io.axoniq.framework.axonserver.connector.query,io.axoniq.framework.axonserver.connector.event",""
"axon-common-5.1.1",4,2,6,2,4,3,1.4142135623730951,2,"org.axonframework.common,org.axonframework.common.jpa",""
"axon-metrics-micrometer-5.1.1",5,2,6,1,5,3,2.8284271247461903,1,"org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.extension.metrics.micrometer",""
"axon-test-5.1.1",8,2,6,3,3,3,0,3,"org.axonframework.test,org.axonframework.test.extension",""
"axoniq-spring-boot-autoconfigure-5.1.1",21,2,5,1,4,2.5,2.1213203435596424,1,"io.axoniq.framework.springboot.autoconfig,io.axoniq.framework.springboot",""
"axon-test-5.1.1",0,2,4,1,3,2,1.4142135623730951,1,"org.axonframework.test.fixture,org.axonframework.test.util",""
"axon-server-connector-5.1.1",11,2,3,1,2,1.5,0.7071067811865476,1,"io.axoniq.framework.axonserver.connector.snapshot,io.axoniq.framework.axonserver.connector.event",""
"axon-common-5.1.1",11,2,3,1,2,1.5,0.7071067811865476,1,"org.axonframework.common,org.axonframework.common.jdbc",""
"axon-eventsourcing-5.1.1",1,2,2,1,1,1,0,1,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa",""
"axon-modelling-5.1.1",6,2,2,1,1,1,0,1,"org.axonframework.modelling,org.axonframework.modelling.annotation",""
"axon-common-5.1.1",19,1,10,10,10,10,0,10,"org.axonframework.common.lock",""
"axon-tracing-opentelemetry-5.1.1",5,1,5,5,5,5,0,5,"org.axonframework.extension.tracing.opentelemetry",""
"axon-server-connector-5.1.1",13,1,5,5,5,5,0,5,"io.axoniq.framework.axonserver.connector.util",""
"axon-server-connector-5.1.1",15,1,5,5,5,5,0,5,"io.axoniq.framework.axonserver.connector.configuration",""
"axon-common-5.1.1",9,1,4,4,4,4,0,4,"org.axonframework.common.configuration",""
"axon-conversion-5.1.1",5,1,3,3,3,3,0,3,"org.axonframework.conversion",""
"axon-common-5.1.1",5,1,3,3,3,3,0,3,"org.axonframework.common",""
"axon-common-5.1.1",16,1,3,3,3,3,0,3,"org.axonframework.common.util",""
"axon-common-5.1.1",20,1,3,3,3,3,0,3,"org.axonframework.common.jdbc",""
"axon-eventsourcing-5.1.1",2,1,2,2,2,2,0,2,"org.axonframework.eventsourcing.eventstore",""
"axoniq-spring-boot-autoconfigure-5.1.1",6,1,2,2,2,2,0,2,"io.axoniq.framework.springboot.autoconfig",""
"axon-server-connector-5.1.1",7,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.event",""
"axon-metrics-micrometer-5.1.1",7,1,2,2,2,2,0,2,"org.axonframework.extension.metrics.micrometer",""
"axon-server-connector-5.1.1",9,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.event",""
"axon-server-connector-5.1.1",10,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.event",""
"axon-messaging-5.1.1",12,1,2,2,2,2,0,2,"org.axonframework.messaging.core.unitofwork.transaction.jdbc",""
"axon-server-connector-5.1.1",14,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.util",""
"axon-server-connector-5.1.1",16,1,2,2,2,2,0,2,"io.axoniq.framework.axonserver.connector.util",""
"axon-conversion-5.1.1",0,1,1,1,1,1,0,1,"org.axonframework.conversion",""
"axon-test-5.1.1",1,1,1,1,1,1,0,1,"org.axonframework.test.matchers",""
"axon-modelling-5.1.1",1,1,1,1,1,1,0,1,"org.axonframework.modelling",""
"axon-conversion-5.1.1",3,1,1,1,1,1,0,1,"org.axonframework.conversion",""
"axon-test-5.1.1",4,1,1,1,1,1,0,1,"org.axonframework.test.fixture",""
"axon-common-5.1.1",6,1,1,1,1,1,0,1,"org.axonframework.common.util",""
"axon-common-5.1.1",10,1,1,1,1,1,0,1,"org.axonframework.common.configuration",""
"axon-modelling-5.1.1",10,1,1,1,1,1,0,1,"org.axonframework.modelling",""
